Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
121,Jared Dudley,SF,24,PHO,82,1991,13.6,.612,.582,.282,.535,5.9,9.8,8.0,7.9,2.0,0.6,11.0,13.7,124,111,4.0,1.3,5.3,.129
122,Chris Duhon,PG,27,NYK,67,2072,10.7,.501,.472,.211,.572,1.5,8.4,4.9,25.9,1.5,0.1,18.2,13.1,107,114,1.5,0.5,1.9,.045
123,Tim Duncan,C,33,SAS,78,2438,24.7,.560,.519,.346,.010,10.8,26.8,18.9,17.8,1.0,3.5,10.1,26.0,116,101,6.4,4.5,10.9,.215
124,Mike Dunleavy,SF,29,IND,67,1486,13.1,.531,.478,.283,.423,1.8,15.6,8.7,11.3,1.3,0.7,10.3,20.7,104,108,0.8,1.5,2.3,.075
125,Kevin Durant,SF,21,OKC,82,3239,26.2,.607,.514,.504,.210,3.8,17.9,11.0,13.5,1.8,1.9,11.7,32.0,118,104,11.1,5.0,16.1,.238
126,Wayne Ellington,SG,22,MIN,76,1384,9.6,.527,.496,.156,.362,2.6,10.4,6.4,8.3,0.7,0.3,13.4,17.4,101,115,0.3,0.1,0.4,.014
127,Monta Ellis,SG,24,GSW,64,2647,16.7,.517,.476,.276,.162,1.9,9.0,5.4,21.2,2.6,0.7,13.4,29.5,99,112,0.0,1.3,1.3,.023
128,Francisco Elson,C,33,TOT,12,66,5.5,.349,.333,.333,.000,10.0,14.5,12.1,4.3,0.8,0.0,5.5,12.5,90,107,0.0,0.1,0.0,.022
128,Francisco Elson,C,33,MIL,11,62,5.4,.360,.308,.154,.000,8.7,15.4,11.9,4.6,0.8,0.0,6.7,10.9,94,106,0.0,0.1,0.1,.044
128,Francisco Elson,C,33,PHI,1,4,6.3,.301,.500,1.500,.000,29.0,0.0,14.7,0.0,0.0,0.0,0.0,37.8,71,120,0.0,0.0,0.0,-0.326
129,Maurice Evans,SF,31,ATL,79,1317,12.2,.539,.518,.155,.430,5.2,8.5,6.8,5.5,1.4,1.0,4.5,15.4,117,109,2.1,1.1,3.1,.114
130,Reggie Evans,PF,29,TOR,28,311,11.4,.498,.493,.870,.000,11.7,27.7,19.9,3.7,2.3,1.0,18.7,17.2,96,107,-0.1,0.3,0.2,.033
131,Tyreke Evans,SG,20,SAC,72,2677,18.2,.529,.473,.399,.121,2.8,13.6,8.1,26.1,2.1,0.7,13.6,26.2,107,110,3.3,2.1,5.4,.097
132,Jordan Farmar,PG,23,LAL,82,1474,12.3,.535,.518,.165,.445,1.1,8.8,5.0,13.4,1.8,0.6,11.5,19.0,105,106,1.0,1.8,2.8,.093
133,Raymond Felton,PG,25,CHA,80,2643,15.2,.525,.494,.204,.184,2.5,10.5,6.6,29.5,2.5,0.7,15.4,19.2,107,103,2.5,4.0,6.5,.118
134,Rudy Fernandez,SG,24,POR,62,1441,13.1,.540,.494,.232,.629,3.0,11.2,7.0,13.8,2.4,0.6,13.4,17.7,108,107,1.4,1.6,3.0,.101
135,Kyrylo Fesenko,C,23,UTA,49,408,9.7,.533,.547,.600,.011,9.8,16.1,13.1,5.3,0.8,3.7,16.7,15.8,100,105,0.1,0.5,0.6,.070
136,Michael Finley,SF,36,TOT,46,709,9.0,.530,.527,.082,.446,1.0,10.7,6.0,9.2,0.7,0.6,9.9,13.8,104,108,0.3,0.7,1.0,.066
136,Michael Finley,SF,36,SAS,25,395,6.5,.461,.448,.093,.423,1.5,9.6,5.6,6.8,0.8,0.7,11.4,13.2,93,108,-0.2,0.4,0.2,.026
136,Michael Finley,SF,36,BOS,21,314,12.1,.608,.615,.069,.471,0.4,12.2,6.4,12.2,0.7,0.5,8.2,14.6,116,108,0.4,0.3,0.8,.115
137,Derek Fisher,PG,35,LAL,82,2227,9.3,.499,.450,.237,.401,1.3,7.2,4.3,12.9,2.1,0.3,11.2,14.0,105,106,1.2,2.7,3.9,.085
138,Jonny Flynn,PG,20,MIN,81,2339,13.0,.511,.457,.284,.226,1.1,8.1,4.6,24.7,1.8,0.1,17.9,24.2,97,114,-0.6,0.7,0.1,.002
139,T.J. Ford,PG,26,IND,47,1189,13.4,.507,.455,.323,.120,3.7,10.0,6.8,24.8,1.8,0.7,15.9,21.0,101,108,0.3,1.1,1.4,.058
140,Jeff Foster,C,33,IND,16,255,9.6,.490,.478,.196,.022,14.4,20.3,17.3,12.1,0.6,1.1,21.9,11.1,107,107,0.2,0.3,0.4,.085
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
141,Randy Foye,PG,26,WAS,70,1667,13.2,.516,.464,.234,.294,1.1,8.0,4.5,22.6,1.0,0.5,12.1,21.1,106,113,1.6,0.7,2.2,.064
142,Channing Frye,C,26,PHO,81,2190,15.0,.598,.573,.172,.558,3.6,17.6,11.0,7.4,1.5,2.4,8.8,16.7,120,108,4.3,2.2,6.4,.141
143,Dan Gadzuric,C,31,MIL,32,314,10.5,.440,.438,.281,.000,13.1,20.5,16.6,6.0,1.5,3.3,13.0,16.6,96,100,-0.1,0.6,0.5,.077
144,Sundiata Gaines,PG,23,UTA,32,217,17.3,.518,.506,.561,.317,3.4,12.2,7.9,28.0,2.8,0.0,12.0,24.0,107,105,0.3,0.3,0.5,.121
145,Danilo Gallinari,SF,21,NYK,81,2747,14.8,.575,.523,.331,.526,2.6,14.0,8.2,7.6,1.4,1.6,9.4,19.3,113,112,4.1,1.5,5.6,.098
146,Francisco Garcia,SG,28,SAC,25,575,12.4,.550,.531,.097,.335,2.2,11.1,6.6,12.1,0.9,2.4,10.3,15.7,111,111,0.6,0.3,1.0,.081
147,Kevin Garnett,PF,33,BOS,69,2060,19.4,.569,.521,.286,.006,4.8,24.8,15.1,15.7,1.7,2.2,10.4,22.1,112,101,3.6,3.8,7.3,.171
148,Marc Gasol,C,25,MEM,69,2469,19.3,.617,.581,.578,.002,9.8,20.5,15.1,10.2,1.4,3.4,14.2,16.9,121,108,5.9,2.5,8.4,.164
149,Pau Gasol,C,29,LAL,65,2403,22.9,.593,.536,.429,.006,11.4,22.7,17.1,15.0,0.8,3.5,12.5,21.4,120,102,6.8,4.2,11.0,.220
150,Rudy Gay,SF,23,MEM,80,3175,16.2,.535,.491,.311,.157,4.2,13.2,8.7,7.8,1.9,1.5,10.3,22.5,109,110,4.0,2.4,6.4,.096
151,Alonzo Gee,SG,22,WAS,11,182,16.2,.564,.534,.492,.153,9.3,11.6,10.4,6.4,2.0,0.4,12.2,20.4,111,110,0.3,0.1,0.4,.108
152,Devean George,SF,32,GSW,45,761,11.6,.560,.549,.112,.597,3.0,13.8,8.3,5.8,2.6,0.9,6.5,13.0,113,110,0.8,0.5,1.3,.084
153,Daniel Gibson,PG,23,CLE,56,1068,11.3,.613,.599,.183,.556,1.5,6.4,4.1,9.8,1.2,0.5,11.1,14.2,117,108,1.6,1.0,2.6,.117
154,Taj Gibson,PF,24,CHI,82,2204,13.8,.521,.494,.278,.000,11.6,19.2,15.4,5.0,1.2,3.6,13.9,16.7,104,103,1.2,3.5,4.7,.103
155,J.R. Giddens,SF,24,TOT,32,239,9.2,.492,.467,.383,.167,7.7,17.2,12.5,8.2,1.9,0.6,19.5,16.7,93,107,-0.1,0.3,0.1,.021
155,J.R. Giddens,SF,24,BOS,21,99,7.3,.457,.429,.571,.095,5.1,19.3,12.4,8.9,2.1,0.8,21.0,15.8,85,103,-0.1,0.2,0.0,.015
155,J.R. Giddens,SF,24,NYK,11,140,10.5,.513,.487,.282,.205,9.6,15.7,12.6,7.7,1.8,0.5,18.6,17.4,98,111,0.0,0.1,0.1,.026
156,Trey Gilder,SF,25,MEM,2,5,30.9,1.000,1.000,.000,.000,0.0,23.4,11.7,0.0,10.3,0.0,0.0,8.8,200,91,0.0,0.0,0.0,.336
157,Manu Ginobili,SG,32,SAS,75,2150,22.5,.584,.514,.393,.388,3.8,11.6,7.7,28.2,2.5,0.8,12.7,25.8,118,104,6.5,3.2,9.7,.216
158,Ryan Gomes,SF,27,MIN,76,2210,12.1,.528,.497,.172,.272,3.8,14.0,8.8,8.8,1.4,0.5,10.8,17.4,106,113,1.5,0.9,2.4,.052
159,Drew Gooden,C-PF,28,TOT,70,1755,16.9,.547,.479,.359,.013,13.7,21.9,17.8,4.4,1.2,2.5,13.4,21.0,109,106,2.3,2.2,4.4,.121
159,Drew Gooden,C,28,DAL,46,1030,16.1,.528,.469,.342,.018,13.9,21.2,17.6,4.0,1.3,3.6,12.7,19.8,108,103,1.1,1.6,2.7,.125
159,Drew Gooden,PF,28,LAC,24,725,18.0,.572,.492,.380,.008,13.4,22.8,18.1,5.0,1.1,0.8,14.3,22.6,111,109,1.1,0.6,1.7,.114
160,Ben Gordon,SG,26,DET,62,1730,14.0,.534,.470,.329,.335,1.7,7.0,4.2,16.7,1.5,0.3,12.9,24.5,106,114,1.8,0.4,2.1,.059
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
161,Eric Gordon,SG,21,LAC,62,2229,14.1,.571,.525,.381,.409,1.3,7.1,4.2,13.8,1.6,0.5,13.6,21.5,107,113,2.3,0.9,3.2,.069
162,Marcin Gortat,C,25,ORL,81,1088,13.9,.563,.533,.330,.013,11.5,24.3,18.1,2.4,0.8,4.8,15.0,13.0,113,99,1.2,2.2,3.4,.151
163,Joey Graham,SF,27,DEN,63,759,10.6,.568,.525,.361,.064,6.0,12.7,9.3,4.5,1.5,0.7,15.5,16.2,106,109,0.5,0.6,1.1,.072
164,Stephen Graham,SG,27,CHA,70,804,11.2,.551,.529,.271,.208,3.7,16.3,10.1,5.0,1.3,1.0,11.8,17.6,104,104,0.4,1.2,1.6,.094
165,Danny Granger,SF,26,IND,62,2278,19.8,.564,.498,.376,.385,3.2,13.3,8.2,13.6,2.0,1.6,10.6,28.7,108,106,3.5,2.7,6.2,.131
166,Aaron Gray,C,25,TOT,32,311,16.6,.551,.512,.341,.000,16.7,23.1,19.8,10.6,1.5,2.7,16.0,16.4,115,106,0.5,0.4,0.9,.142
166,Aaron Gray,C,25,CHI,8,50,7.0,.374,.381,.333,.000,11.3,24.1,17.8,6.5,0.0,0.0,4.0,22.5,88,107,-0.1,0.1,0.0,-0.013
166,Aaron Gray,C,25,NOH,24,261,18.4,.612,.557,.344,.000,17.7,22.9,20.2,11.4,1.8,3.2,19.5,15.3,121,106,0.6,0.3,0.9,.172
167,Danny Green,SG,22,CLE,20,115,12.3,.480,.462,.154,.564,8.7,8.9,8.8,6.7,2.7,2.0,10.7,18.9,100,103,0.0,0.2,0.2,.083
168,Jeff Green,PF,23,OKC,82,3043,13.8,.530,.502,.208,.292,4.3,13.9,9.2,7.2,1.8,1.8,10.4,19.2,106,105,2.5,4.2,6.6,.105
169,Willie Green,SG,28,PHI,73,1553,12.8,.538,.500,.210,.250,1.5,8.4,4.9,15.8,1.1,0.6,10.1,19.4,109,114,1.8,0.3,2.2,.067
170,Donte Greene,SF,21,SAC,76,1630,11.6,.526,.504,.253,.331,3.7,12.9,8.2,6.8,1.3,2.4,13.1,19.2,101,110,0.3,1.2,1.5,.044
171,Taylor Griffin,SF,23,PHO,8,32,5.2,.425,.400,.400,.200,0.0,6.7,3.5,4.3,0.0,4.4,7.8,17.6,87,113,0.0,0.0,0.0,-0.039
172,Hamed Haddadi,C,24,MEM,36,240,7.2,.441,.387,.306,.048,12.6,23.9,18.2,5.9,0.2,4.4,22.1,16.5,89,108,-0.2,0.2,0.0,-0.002
173,Malik Hairston,SG,22,SAS,47,317,11.6,.555,.539,.395,.145,4.9,13.1,9.1,7.5,0.7,2.0,11.0,14.5,111,106,0.3,0.4,0.7,.107
174,Marcus Haislip,SF,29,SAS,10,44,15.4,.539,.548,.238,.238,10.9,15.7,13.3,0.0,0.0,3.3,11.5,27.3,100,106,0.0,0.1,0.1,.065
175,Richard Hamilton,SG,31,DET,46,1552,14.9,.505,.437,.336,.192,2.2,7.7,4.8,23.5,1.0,0.2,12.3,27.9,104,115,1.2,0.1,1.4,.043
176,Tyler Hansbrough,PF,24,IND,29,511,14.6,.448,.360,.502,.018,12.7,16.8,14.7,9.0,1.6,1.1,7.1,25.5,101,106,0.1,0.6,0.7,.070
177,James Harden,SG,20,OKC,76,1738,14.0,.551,.484,.415,.429,3.2,12.7,8.1,12.3,2.4,0.9,13.4,20.4,109,104,2.0,2.5,4.5,.124
178,Al Harrington,PF,29,NYK,72,2195,16.8,.546,.503,.308,.397,4.5,16.7,10.5,8.6,1.4,0.9,10.1,26.8,106,111,2.2,1.3,3.5,.077
179,Devin Harris,PG,26,NJN,64,2221,16.2,.512,.437,.437,.245,1.2,9.7,5.3,34.6,1.9,0.6,14.7,25.5,103,112,1.5,1.2,2.7,.057
180,Mike Harris,PF,26,TOT,13,96,7.2,.416,.367,.367,.033,11.5,17.3,14.3,4.8,2.7,0.8,20.5,20.2,82,105,-0.2,0.1,-0.1,-0.037
180,Mike Harris,PF,26,HOU,8,82,6.4,.404,.370,.333,.037,12.1,16.0,14.0,5.6,2.5,0.9,22.5,21.6,78,106,-0.2,0.1,-0.1,-0.073
180,Mike Harris,PF,26,WAS,5,14,11.9,.515,.333,.667,.000,8.1,25.0,16.4,0.0,3.7,0.0,0.0,12.6,126,102,0.0,0.0,0.1,.179
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
181,Jason Hart,PG,31,TOT,5,22,8.7,.500,.500,.000,.000,0.0,10.9,5.3,36.4,4.6,3.5,60.0,10.3,79,103,0.0,0.0,0.0,-0.003
181,Jason Hart,PG,31,MIN,1,5,9.3,.000,.000,.000,.000,0.0,0.0,0.0,25.5,10.0,0.0,0.0,8.7,50,98,0.0,0.0,0.0,-0.028
181,Jason Hart,PG,31,NOH,4,17,8.5,1.000,1.000,.000,.000,0.0,14.1,6.9,39.6,3.0,4.5,75.0,10.8,84,104,0.0,0.0,0.0,.004
182,Udonis Haslem,PF,29,MIA,78,2177,14.6,.538,.494,.305,.000,9.1,24.8,17.0,3.9,0.7,0.9,9.5,17.1,111,104,2.8,3.2,6.0,.132
183,Trenton Hassell,SF,30,NJN,52,1106,6.5,.465,.411,.315,.023,5.6,10.5,7.9,7.2,0.8,0.6,15.9,12.3,94,114,-0.4,0.3,-0.1,-0.003
184,Spencer Hawes,C,21,SAC,72,1904,13.8,.507,.488,.159,.131,8.6,17.7,13.1,13.2,0.9,3.2,15.5,19.6,101,109,0.5,1.6,2.1,.054
185,Chuck Hayes,C,26,HOU,82,1773,11.7,.500,.489,.201,.000,9.4,21.1,15.0,11.4,2.1,1.8,17.1,10.8,108,105,1.2,2.4,3.6,.098
186,Jarvis Hayes,SF,28,NJN,45,1033,9.7,.521,.512,.055,.546,1.0,11.5,6.0,6.7,1.5,0.6,7.7,16.2,102,112,0.3,0.5,0.8,.038
187,Brendan Haywood,C,30,TOT,77,2355,16.1,.588,.562,.499,.002,13.5,21.5,17.5,2.8,0.6,5.1,14.2,13.5,117,106,3.7,3.0,6.7,.137
187,Brendan Haywood,C,30,WAS,49,1614,16.2,.591,.561,.472,.000,14.1,22.2,18.1,1.7,0.6,4.8,14.2,13.2,118,107,2.6,1.9,4.5,.133
187,Brendan Haywood,C,30,DAL,28,741,16.1,.582,.564,.558,.006,12.2,19.9,16.1,5.0,0.6,5.8,14.1,14.0,116,104,1.1,1.1,2.2,.144
188,Luther Head,SG,27,IND,47,813,11.5,.530,.497,.186,.338,0.8,10.0,5.4,14.8,1.1,0.8,13.8,21.2,98,110,-0.1,0.6,0.6,.034
189,Gerald Henderson,SG,22,CHA,43,355,9.7,.453,.375,.452,.183,5.2,13.3,9.3,6.0,1.5,2.1,10.1,18.2,96,104,-0.1,0.5,0.4,.056
190,Roy Hibbert,C,23,IND,81,2035,16.2,.537,.497,.286,.008,9.4,15.5,12.4,13.5,0.7,4.6,14.1,22.2,105,106,1.6,2.5,4.1,.098
191,J.J. Hickson,PF,21,CLE,81,1691,15.2,.580,.554,.312,.002,8.2,19.5,14.1,3.9,1.1,1.8,13.4,18.9,109,104,1.8,2.5,4.3,.123
192,Nene Hilario,C,27,DEN,82,2755,18.9,.631,.587,.580,.003,7.0,19.1,13.1,11.6,2.1,2.2,12.2,16.5,124,105,7.1,3.7,10.8,.188
193,George Hill,PG,23,SAS,78,2276,14.7,.572,.529,.321,.255,2.2,8.2,5.3,15.5,1.6,0.8,10.7,19.0,115,106,4.1,2.6,6.7,.142
194,Grant Hill,SF,37,PHO,81,2430,14.0,.561,.503,.357,.114,3.6,16.3,10.3,11.2,1.2,1.0,11.7,16.8,114,110,3.7,1.8,5.5,.109
195,Jordan Hill,PF,22,TOT,47,624,15.0,.528,.493,.338,.010,13.5,18.7,16.0,5.2,1.1,2.5,11.5,18.7,109,108,0.8,0.6,1.4,.105
195,Jordan Hill,PF,22,NYK,24,252,14.0,.479,.446,.228,.022,14.2,13.3,13.8,4.5,2.0,2.7,10.6,20.3,102,109,0.1,0.2,0.3,.059
195,Jordan Hill,PF,22,HOU,23,372,15.7,.567,.532,.431,.000,13.1,22.4,17.6,5.6,0.5,2.3,12.2,17.6,115,107,0.6,0.4,1.0,.135
196,Kirk Hinrich,SG,29,CHI,74,2481,11.6,.501,.478,.150,.372,1.1,10.4,5.8,20.5,1.8,0.7,12.3,16.6,104,107,1.2,2.8,4.0,.077
197,Jrue Holiday,PG,19,PHI,73,1767,12.3,.526,.502,.165,.306,3.7,9.1,6.4,24.4,2.3,0.8,21.9,18.4,100,111,0.2,1.0,1.2,.032
198,Ryan Hollins,C,25,MIN,73,1223,11.0,.600,.558,.521,.003,7.1,11.9,9.5,6.4,0.8,2.3,20.3,16.6,105,113,0.8,0.5,1.2,.048
199,Al Horford,C,23,ATL,81,2845,19.4,.594,.552,.319,.001,9.6,23.3,16.4,10.4,1.1,2.4,11.2,17.6,121,105,6.9,3.9,10.9,.183
200,Eddie House,PG-SG,31,TOT,68,1217,10.5,.495,.467,.114,.499,1.3,9.3,5.3,11.0,1.7,0.5,9.0,20.0,99,109,0.0,1.1,1.1,.042
200,Eddie House,PG,31,BOS,50,846,11.9,.527,.500,.124,.519,1.0,8.7,5.0,9.2,1.7,0.7,7.4,20.3,104,107,0.4,1.0,1.4,.081
200,Eddie House,SG,31,NYK,18,371,7.3,.416,.387,.090,.451,1.8,10.6,6.1,14.9,1.7,0.0,12.6,19.3,87,113,-0.5,0.1,-0.4,-0.047
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
201,Dwight Howard,C,24,ORL,82,2843,24.0,.630,.612,.978,.008,12.0,31.3,22.0,8.7,1.4,6.0,18.7,23.9,113,95,6.1,7.1,13.2,.223
202,Josh Howard,SF,29,TOT,35,918,12.7,.496,.434,.358,.222,3.8,11.8,7.8,8.5,1.5,0.9,9.3,24.8,100,108,0.2,0.9,1.0,.054
202,Josh Howard,SF,29,DAL,31,827,12.0,.492,.430,.348,.219,3.6,11.8,7.8,8.5,1.4,0.8,9.8,24.3,99,108,0.0,0.8,0.8,.045
202,Josh Howard,SF,29,WAS,4,91,19.2,.529,.467,.435,.239,5.0,11.6,8.2,8.2,1.7,1.7,5.2,28.8,112,109,0.2,0.1,0.3,.139
203,Juwan Howard,C,36,POR,73,1632,10.0,.538,.509,.187,.003,8.1,17.3,12.7,5.9,0.9,0.5,15.1,13.9,107,108,1.1,1.6,2.6,.077
204,Lester Hudson,PG,25,TOT,25,131,13.2,.494,.443,.245,.302,6.4,9.9,8.2,15.7,3.2,1.8,19.3,25.0,94,105,-0.1,0.2,0.1,.029
204,Lester Hudson,PG,25,BOS,16,70,8.7,.533,.472,.333,.278,5.4,8.5,7.0,17.1,2.2,2.3,30.4,19.9,88,104,-0.1,0.1,0.0,.003
204,Lester Hudson,PG,25,MEM,9,61,18.3,.473,.429,.200,.314,7.6,11.5,9.6,14.1,4.2,1.2,11.6,30.9,99,106,0.0,0.1,0.1,.060
205,Larry Hughes,SG,31,TOT,45,1115,12.0,.472,.411,.293,.360,2.4,12.4,7.3,18.9,2.4,1.0,14.7,20.9,97,108,-0.3,1.0,0.7,.030
205,Larry Hughes,SG,31,NYK,31,820,12.3,.473,.416,.283,.348,2.2,13.3,7.6,20.1,2.5,1.0,15.1,20.4,97,110,-0.2,0.6,0.4,.023
205,Larry Hughes,SG,31,CHA,14,295,11.1,.467,.397,.318,.393,2.9,10.0,6.5,15.8,2.2,1.1,13.5,22.2,96,104,-0.1,0.4,0.3,.051
206,Kris Humphries,PF,24,TOT,69,1221,15.1,.495,.441,.466,.002,11.0,25.1,17.8,4.5,1.5,2.9,11.8,21.0,101,105,0.3,1.6,1.9,.074
206,Kris Humphries,PF,24,DAL,25,315,14.8,.487,.461,.383,.000,14.0,20.5,17.3,3.6,1.2,2.6,8.8,21.5,104,105,0.2,0.4,0.6,.097
206,Kris Humphries,PF,24,NJN,44,906,15.1,.498,.433,.498,.003,10.0,26.7,18.0,4.8,1.7,3.0,12.9,20.8,100,106,0.1,1.1,1.3,.066
207,Chris Hunter,C,25,GSW,60,783,12.2,.546,.502,.318,.018,7.9,16.0,11.9,6.7,0.8,3.2,10.8,15.2,111,112,0.9,0.4,1.3,.080
208,Lindsey Hunter,PG,39,CHI,13,122,-2.2,.210,.183,.067,.433,0.9,11.7,6.4,10.1,0.4,0.0,11.5,12.8,56,110,-0.4,0.1,-0.3,-0.117
209,Othello Hunter,SF,23,ATL,7,33,7.9,.400,.333,.333,.000,21.0,21.4,21.2,0.0,0.0,2.3,17.9,23.4,88,107,-0.1,0.0,0.0,-0.031
210,Steven Hunter,C,28,MEM,21,158,11.6,.450,.395,.837,.000,13.3,17.8,15.5,0.0,0.3,4.8,13.3,18.8,95,110,-0.1,0.1,0.1,.018
211,Serge Ibaka,PF,20,OKC,73,1323,15.2,.562,.545,.249,.005,12.3,21.9,17.2,1.2,1.0,5.5,14.2,16.2,109,101,1.3,2.4,3.7,.134
212,Andre Iguodala,SF,26,PHI,82,3193,17.8,.535,.485,.384,.271,3.0,16.8,9.8,23.7,2.3,1.4,14.3,21.8,108,109,4.0,2.8,6.7,.101
213,Zydrunas Ilgauskas,C,34,CLE,64,1339,11.9,.491,.455,.231,.053,10.7,19.6,15.3,5.6,0.5,2.9,11.6,19.0,102,104,0.5,2.0,2.5,.088
214,Didier Ilunga-Mbenga,C,29,LAL,49,355,11.6,.471,.466,.184,.000,10.2,17.2,13.7,3.4,0.7,6.2,11.9,16.0,99,101,0.0,0.6,0.6,.084
215,Ersan Ilyasova,PF,22,MIL,81,1898,15.7,.526,.499,.217,.331,9.0,22.6,15.5,7.5,1.5,1.0,8.2,20.8,110,102,2.5,3.3,5.8,.146
216,Allen Iverson,SG-PG,34,TOT,28,865,13.4,.515,.445,.415,.079,2.1,8.7,5.4,21.0,1.2,0.2,14.6,23.0,103,114,0.5,0.2,0.7,.037
216,Allen Iverson,PG,34,MEM,3,67,16.9,.591,.596,.462,.038,1.7,5.2,3.5,28.0,0.8,0.0,18.3,25.0,108,116,0.1,0.0,0.1,.074
216,Allen Iverson,SG,34,PHI,25,798,13.1,.508,.431,.410,.083,2.2,9.0,5.5,20.4,1.2,0.2,14.3,22.8,103,114,0.4,0.2,0.6,.034
217,Royal Ivey,SG,28,TOT,44,326,11.0,.527,.506,.145,.422,2.1,10.3,6.1,12.4,3.1,0.5,11.1,13.8,108,108,0.2,0.3,0.6,.086
217,Royal Ivey,SG,28,PHI,26,236,12.6,.603,.582,.127,.436,2.5,10.7,6.5,10.8,2.2,0.7,7.9,12.2,125,111,0.4,0.1,0.6,.117
217,Royal Ivey,SG,28,MIL,18,90,6.8,.381,.357,.179,.393,1.2,9.3,5.0,16.8,5.2,0.0,16.6,18.2,80,98,-0.2,0.2,0.0,.003
218,Jarrett Jack,PG,26,TOR,82,2243,16.3,.599,.542,.359,.297,1.6,9.8,5.8,27.7,1.4,0.2,17.3,19.1,116,115,4.5,0.2,4.8,.102
219,Cedric Jackson,PG,23,TOT,12,74,5.5,.396,.325,.600,.300,3.1,9.4,6.3,27.1,2.1,1.9,30.3,22.4,76,107,-0.3,0.1,-0.2,-0.111
219,Cedric Jackson,PG,23,CLE,5,10,-6.6,.133,.000,2.000,.500,0.0,11.3,6.0,25.5,0.0,0.0,21.0,22.2,45,110,-0.1,0.0,-0.1,-0.336
219,Cedric Jackson,PG,23,SAS,3,25,19.2,.400,.286,.571,.286,4.8,13.8,9.4,33.5,6.3,5.8,18.6,19.7,96,91,0.0,0.1,0.1,.124
219,Cedric Jackson,PG,23,WAS,4,39,-0.2,.470,.409,.364,.273,2.9,6.0,4.4,23.5,0.0,0.0,38.5,24.1,72,116,-0.2,0.0,-0.2,-0.204
220,Darnell Jackson,PF,24,TOT,28,123,-0.1,.352,.317,.200,.133,9.0,12.0,10.6,4.6,0.9,2.5,28.5,17.2,67,105,-0.4,0.2,-0.3,-0.104
220,Darnell Jackson,PF,24,CLE,27,114,0.4,.380,.340,.240,.120,8.8,11.9,10.4,4.9,0.9,2.7,32.0,16.6,68,105,-0.4,0.1,-0.2,-0.094
220,Darnell Jackson,PF,24,MIL,1,9,-6.3,.200,.200,.000,.200,12.0,13.3,12.6,0.0,0.0,0.0,0.0,25.2,58,108,-0.1,0.0,0.0,-0.227
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
221,Stephen Jackson,SG-PF,31,TOT,81,3129,15.6,.518,.469,.306,.277,3.0,12.2,7.7,17.7,2.2,1.1,13.9,27.5,100,104,0.5,4.6,5.0,.077
221,Stephen Jackson,PF,31,GSW,9,300,14.5,.499,.462,.278,.301,2.2,10.9,6.5,21.3,2.2,1.4,14.8,25.0,97,112,-0.1,0.2,0.0,.008
221,Stephen Jackson,SG,31,CHA,72,2829,15.7,.520,.469,.309,.275,3.1,12.3,7.8,17.3,2.2,1.1,13.8,27.8,100,103,0.6,4.4,5.0,.085
222,LeBron James,SF,25,CLE,76,2966,31.1,.604,.545,.506,.253,3.0,18.5,11.1,41.8,2.2,2.0,12.3,33.5,121,102,13.3,5.2,18.5,.299
223,Mike James,PG,34,WAS,4,46,5.5,.383,.350,.400,.300,2.5,5.1,3.8,17.3,3.4,0.0,17.5,28.1,76,109,-0.2,0.0,-0.1,-0.140
224,Antawn Jamison,PF,33,TOT,66,2406,17.3,.529,.502,.290,.238,6.6,20.1,13.4,6.1,1.5,0.7,7.2,23.9,108,107,3.0,2.8,5.8,.115
224,Antawn Jamison,PF,33,WAS,41,1595,17.5,.528,.491,.310,.240,7.0,19.3,13.1,5.8,1.4,0.4,7.1,24.3,109,109,2.3,1.4,3.7,.112
224,Antawn Jamison,PF,33,CLE,25,811,16.7,.530,.525,.247,.235,5.7,21.8,14.2,6.8,1.8,1.1,7.5,23.1,106,102,0.7,1.4,2.1,.122
