Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary
265,Robin Lopez,C,22,PHO,67,56,14.8,2.7,5.3,0.501,0,0,,2.7,5.3,0.501,1.1,1.5,0.74,1.2,2,3.2,0.1,0.3,0.7,0.7,2.1,6.4,2862602
266,Kevin Love,PF,22,MIN,73,73,35.8,6.6,14.1,0.47,1.2,2.9,0.417,5.4,11.2,0.483,5.8,6.8,0.85,4.5,10.7,15.2,2.5,0.6,0.4,2.1,2,20.2,4609701
267,Kyle Lowry,PG,24,HOU,75,71,34.2,4.6,10.8,0.426,1.7,4.6,0.376,2.9,6.2,0.464,2.6,3.3,0.765,1.2,2.9,4.1,6.7,1.4,0.3,2.1,2.8,13.5,5750000
268,John Lucas,PG,28,CHI,2,0,5,0.5,1.5,0.333,0,0.5,0,0.5,1,0.5,0,1,0,0,0,0,0.5,0,0,0,0,1,0
269,Corey Maggette,SF,31,MIL,67,18,20.9,3.8,8.3,0.453,0.4,1.2,0.359,3.4,7.2,0.468,4,4.9,0.834,0.7,2.9,3.6,1.3,0.3,0.1,1.9,2.6,12,10262069
270,Jamaal Magloire,C,32,MIA,18,0,8.8,0.7,1.2,0.591,0,0,,0.7,1.2,0.591,0.5,1,0.5,0.9,2.4,3.4,0.2,0.2,0.1,0.3,1.4,1.9,1352181
271,Ian Mahinmi,C,24,DAL,56,0,8.7,1,1.8,0.561,0,0,0,1,1.7,0.573,1.1,1.5,0.768,0.8,1.4,2.1,0.1,0.3,0.3,0.4,1.9,3.1,0
272,Shawn Marion,SF,32,DAL,80,27,28.2,5.4,10.4,0.52,0.1,0.4,0.152,5.4,10,0.536,1.6,2.1,0.768,2.1,4.8,6.9,1.4,0.9,0.6,1.6,1.8,12.5,7725932
273,Sean Marks,C,35,POR,29,0,7.2,0.7,1.5,0.432,0.1,0.1,1,0.6,1.4,0.405,0.2,0.3,0.625,0.6,0.8,1.4,0.1,0.1,0.2,0.4,1.5,1.6,0
274,Cartier Martin,SG,26,WAS,52,1,10.4,1.4,3.5,0.39,0.8,1.9,0.394,0.6,1.6,0.386,0.5,0.8,0.7,0.4,1,1.4,0.3,0.3,0.1,0.3,1,4,0
275,Kenyon Martin,PF,33,DEN,48,48,25.7,3.9,7.5,0.511,0,0.2,0.222,3.8,7.4,0.518,0.9,1.5,0.583,1.4,4.8,6.2,2.3,0.9,0.7,1.2,2.8,8.6,0
276,Kevin Martin,SG,27,HOU,80,80,32.5,6.9,15.8,0.436,2.2,5.7,0.383,4.7,10.1,0.467,7.4,8.4,0.888,0.4,2.9,3.2,2.5,1,0.2,2.3,1.9,23.5,11519840
277,Roger Mason,SG,30,NYK,26,0,12.3,1,3,0.338,0.6,1.7,0.364,0.4,1.3,0.303,0.3,0.4,0.7,0.2,1.5,1.7,0.8,0.2,0.1,0.2,1,2.9,1223166
278,Wesley Matthews,SG,24,POR,82,69,33.6,5.4,11.9,0.449,1.9,4.6,0.407,3.5,7.3,0.476,3.2,3.8,0.844,0.6,2.6,3.1,2,1.2,0.1,1.7,2.4,15.9,6135160
279,Jason Maxiell,PF,27,DET,57,14,16.3,1.6,3.3,0.492,0,0,,1.6,3.3,0.492,0.9,1.7,0.515,1.2,1.9,3,0.3,0.4,0.4,0.8,1.6,4.2,5000000
280,Eric Maynor,PG,23,OKC,82,0,14.6,1.6,4.1,0.402,0.5,1.2,0.385,1.2,2.9,0.409,0.5,0.7,0.729,0.3,1.2,1.5,2.9,0.4,0.1,0.9,1.2,4.2,1516880
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
281,O.J. Mayo,SG,23,MEM,71,17,26.3,4.3,10.5,0.407,1.4,3.7,0.364,2.9,6.8,0.431,1.4,1.8,0.756,0.5,1.9,2.4,2,1,0.4,1.4,1.8,11.3,5632637
282,Luc Mbah a Moute,PF,24,MIL,79,52,26.5,2.5,5.4,0.463,0,0.1,0,2.5,5.3,0.47,1.7,2.4,0.707,2.1,3.2,5.3,0.9,0.9,0.4,1,2.3,6.7,5000000
283,Antonio McDyess,PF,36,SAS,73,16,19,2.3,4.7,0.491,0,0,0,2.3,4.7,0.493,0.7,1.1,0.675,1.7,3.7,5.4,1.2,0.5,0.5,1,2.2,5.3,0
284,JaVale McGee,C,23,WAS,79,75,27.8,4.2,7.6,0.55,0,0,0,4.2,7.6,0.552,1.7,2.9,0.583,2.8,5.2,8,0.5,0.5,2.4,1.3,2.9,10.1,2462400
285,Tracy McGrady,SG,31,DET,72,39,23.4,3.2,7.1,0.442,0.4,1.2,0.341,2.7,5.9,0.462,1.3,1.8,0.698,0.7,2.8,3.5,3.5,0.9,0.5,1.4,1.4,8,0
286,Dominic McGuire,SF,25,CHA,52,8,14.6,1.4,3.5,0.396,0,0,0,1.4,3.5,0.4,0.6,0.8,0.769,1.2,2.6,3.8,0.8,0.2,0.6,0.5,1.8,3.3,915852
287,Josh McRoberts,PF,23,IND,72,51,22.2,2.9,5.4,0.547,0.3,0.8,0.383,2.6,4.5,0.577,1.2,1.7,0.739,1.5,3.8,5.3,2.1,0.7,0.8,1.3,2.3,7.4,3000000
288,Jodie Meeks,SG,23,PHI,74,64,27.9,3.3,7.7,0.425,1.9,4.7,0.397,1.4,3,0.468,2.1,2.3,0.894,0.3,2,2.3,1.1,0.9,0.1,0.8,1.3,10.5,0
289,Pops Mensah-Bonsu,PF,27,NOH,7,0,5,0.1,0.4,0.333,0,0,,0.1,0.4,0.333,0,0,,0.4,1.1,1.6,0.3,0,0,0.3,1.6,0.3,0
290,C.J. Miles,SF,23,UTA,78,19,25.2,4.7,11.5,0.407,1.4,4.3,0.322,3.3,7.2,0.459,2,2.5,0.811,0.7,2.6,3.3,1.7,0.9,0.5,1.2,2.8,12.8,3700000
291,Darko Milicic,C,25,MIN,69,69,24.4,3.9,8.4,0.469,0,0,,3.9,8.4,0.469,0.9,1.7,0.557,1.9,3.3,5.2,1.5,0.8,2,2.2,3.3,8.8,4776500
292,Andre Miller,PG,34,POR,81,81,32.7,4.8,10.4,0.46,0,0.5,0.108,4.7,10,0.476,3.1,3.6,0.853,1.2,2.5,3.7,7,1.4,0.1,2.4,2.1,12.7,7807728
293,Brad Miller,C,34,HOU,60,5,16.9,2.2,4.9,0.446,0.7,1.8,0.374,1.5,3.2,0.487,1.3,1.6,0.83,0.7,3,3.7,2.4,0.5,0.4,0.9,1.6,6.4,4752000
294,Mike Miller,SG,30,MIA,41,2,20.4,2,4.9,0.401,1,2.9,0.364,0.9,2,0.452,0.6,0.8,0.676,0.9,3.6,4.5,1.2,0.5,0,1,2.1,5.6,5400000
295,Patrick Mills,PG,22,POR,64,0,12.2,2.1,5.1,0.412,0.7,2.1,0.353,1.4,3,0.451,0.6,0.7,0.766,0.3,0.5,0.8,1.7,0.4,0,1,1,5.5,0
296,Paul Millsap,PF,25,UTA,76,76,34.3,6.9,13,0.531,0.1,0.3,0.391,6.8,12.7,0.535,3.4,4.4,0.757,2.2,5.5,7.6,2.5,1.4,0.9,1.9,3.6,17.3,8103435
297,Yao Ming,C,30,HOU,5,5,18.2,3.6,7.4,0.486,0,0,,3.6,7.4,0.486,3,3.2,0.938,1.4,4,5.4,0.8,0,1.6,1.4,2.6,10.2,0
298,Nazr Mohammed,C,33,TOT,75,37,17.1,3.1,6,0.522,0,0,0,3.1,6,0.523,0.9,1.5,0.598,1.9,3,4.9,0.3,0.4,0.7,0.9,2.5,7.1,0
298,Nazr Mohammed,C,33,CHA,51,30,16.7,3.1,6.2,0.502,0,0,0,3.1,6.2,0.503,1,1.7,0.591,1.8,3.1,4.9,0.3,0.3,0.9,1,2.4,7.3,0
298,Nazr Mohammed,C,33,OKC,24,7,17.9,3.1,5.5,0.573,0,0,,3.1,5.5,0.573,0.6,1,0.625,1.9,2.9,4.8,0.3,0.7,0.4,0.8,2.6,6.9,0
299,Greg Monroe,C,20,DET,80,48,27.8,3.8,6.9,0.551,0,0,0,3.8,6.9,0.552,1.8,2.9,0.622,3.1,4.4,7.5,1.3,1.2,0.6,1,2.5,9.4,3007920
300,Jamario Moon,SF,30,TOT,59,20,17.7,1.7,4.2,0.407,0.6,2.1,0.309,1.1,2.1,0.504,0.3,0.3,0.882,0.4,2.4,2.8,0.9,0.5,0.6,0.4,1.1,4.3,0
300,Jamario Moon,SF,30,CLE,40,13,19.1,1.9,4.7,0.402,0.7,2.4,0.284,1.2,2.4,0.521,0.3,0.3,0.909,0.4,2.6,3,1.1,0.6,0.7,0.4,1,4.7,0
300,Jamario Moon,SF,30,LAC,19,7,14.6,1.3,3.1,0.424,0.6,1.5,0.393,0.7,1.6,0.452,0.3,0.3,0.833,0.5,2,2.5,0.4,0.2,0.3,0.3,1.4,3.5,0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
301,Anthony Morrow,SG,25,NJN,58,47,32,4.8,10.7,0.45,1.9,4.5,0.423,2.9,6.2,0.469,1.7,1.8,0.897,0.6,2.3,3,1.2,0.3,0.1,0.9,2.3,13.2,4000000
302,Timofey Mozgov,C,24,TOT,45,14,11.6,1.4,3,0.474,0,0,,1.4,3,0.474,0.8,1.2,0.712,1,1.7,2.7,0.3,0.3,0.6,0.8,1.9,3.6,2566800
302,Timofey Mozgov,C,24,NYK,34,14,13.5,1.5,3.3,0.464,0,0,,1.5,3.3,0.464,0.9,1.3,0.705,1.2,1.9,3.1,0.4,0.4,0.7,0.9,2.2,4,2566800
302,Timofey Mozgov,C,24,DEN,11,0,6,1,1.9,0.524,0,0,,1,1.9,0.524,0.5,0.7,0.75,0.5,1.1,1.5,0,0.1,0.2,0.3,0.7,2.5,2566800
303,Byron Mullens,PF,21,OKC,13,0,6.5,0.7,2.2,0.321,0,0,,0.7,2.2,0.321,0.5,1.1,0.5,0.5,1.4,1.8,0,0.2,0.2,0.6,0.8,1.9,1288200
304,Troy Murphy,PF,30,TOT,35,4,13.3,1.2,3.3,0.368,0.1,0.9,0.152,1.1,2.3,0.457,0.6,0.9,0.667,0.6,2.6,3.2,0.7,0.4,0.1,0.6,1.3,3.1,1352181
304,Troy Murphy,PF,30,NJN,18,4,16,1.4,4.2,0.342,0.2,1.3,0.174,1.2,2.9,0.415,0.5,0.9,0.529,0.6,3.6,4.2,0.9,0.4,0.1,0.7,1.6,3.6,1352181
304,Troy Murphy,PF,30,BOS,17,0,10.5,0.9,2.2,0.421,0.1,0.6,0.1,0.9,1.6,0.536,0.6,0.8,0.846,0.6,1.6,2.2,0.4,0.5,0.1,0.4,1.1,2.6,1352181
305,Hamady N'Diaye,C,24,WAS,16,0,5,0.3,0.3,0.8,0,0,,0.3,0.3,0.8,0.4,0.8,0.5,0.1,0.3,0.4,0,0.1,0.3,0.2,1.1,0.9,762195
306,Eduardo Najera,PF,34,CHA,31,0,12,0.8,2.3,0.361,0.4,1.1,0.324,0.5,1.2,0.395,0.2,0.4,0.545,0.5,1,1.4,0.6,0.4,0.2,0.4,1.7,2.2,0
307,Steve Nash,PG,36,PHO,75,75,33.3,5.3,10.8,0.492,1.1,2.7,0.395,4.2,8.1,0.525,3,3.3,0.912,0.5,2.9,3.5,11.4,0.6,0.1,3.5,1.2,14.7,11689062
308,Gary Neal,SG,26,SAS,80,1,21.1,3.6,7.9,0.451,1.6,3.9,0.419,2,4.1,0.481,1.1,1.3,0.808,0.3,2.2,2.5,1.2,0.3,0.1,1,1.9,9.8,0
309,Jameer Nelson,PG,28,ORL,76,76,30.5,4.9,11,0.446,1.6,3.9,0.401,3.4,7.1,0.471,1.7,2.1,0.802,0.5,2.5,3,6,1,0,2.6,2.8,13.1,7600000
310,Joakim Noah,C,25,CHI,48,48,32.8,4.4,8.4,0.525,0,0,0,4.4,8.4,0.526,2.9,3.9,0.739,3.8,6.6,10.4,2.2,1,1.5,1.9,3.3,11.7,12000000
311,Andres Nocioni,SF,31,PHI,54,17,17.2,2.2,5.1,0.426,0.8,2.2,0.356,1.4,2.9,0.478,0.9,1.1,0.803,0.4,2.8,3.1,0.8,0.3,0.3,0.9,1.9,6.1,6650000
312,Steve Novak,SF,27,TOT,30,0,7.2,1.2,2.2,0.522,0.9,1.5,0.565,0.3,0.7,0.429,0.3,0.3,1,0.1,0.8,0.9,0.1,0,0.2,0.1,0.5,3.5,992680
312,Steve Novak,SF,27,DAL,7,0,2.6,0.6,1.1,0.5,0.4,0.6,0.75,0.1,0.6,0.25,0,0,,0,0.7,0.7,0,0,0,0,0.4,1.6,992680
312,Steve Novak,SF,27,SAS,23,0,8.6,1.3,2.6,0.525,1,1.8,0.548,0.3,0.7,0.471,0.3,0.3,1,0.2,0.8,1,0.1,0,0.2,0.2,0.5,4,992680
313,Dirk Nowitzki,PF,32,DAL,73,73,34.3,8.4,16.2,0.517,0.9,2.3,0.393,7.5,13.8,0.538,5.4,6.1,0.892,0.7,6.3,7,2.6,0.5,0.6,1.9,2.4,23,17278618
314,Jermaine O'Neal,C,32,BOS,24,10,18,2.1,4.5,0.459,0,0,0,2.1,4.5,0.463,1.2,1.8,0.674,1,2.6,3.7,0.5,0.1,1.3,1.1,2.7,5.4,6226200
315,Shaquille O'Neal,C,38,BOS,37,36,20.3,3.6,5.4,0.667,0,0,,3.6,5.4,0.667,2,3.5,0.557,1.3,3.5,4.8,0.7,0.4,1.1,1.5,3.2,9.2,0
316,Fabricio Oberto,C,35,POR,5,0,9,0.6,1,0.6,0,0,,0.6,1,0.6,0.2,0.4,0.5,0.6,0.8,1.4,0,0,0,0.6,2,1.4,0
317,Lamar Odom,PF,31,LAL,82,35,32.2,5.8,10.9,0.53,0.8,2.2,0.382,4.9,8.7,0.566,2,3,0.675,2.1,6.5,8.7,3,0.6,0.7,1.7,2.4,14.4,8900000
318,Emeka Okafor,C,28,NOH,72,72,31.8,4.2,7.3,0.573,0,0,0,4.2,7.3,0.574,2,3.6,0.562,3.2,6.3,9.5,0.6,0.6,1.8,1.7,3.2,10.3,12492500
319,Mehmet Okur,C,31,UTA,13,0,12.9,1.7,4.8,0.355,0.4,1.2,0.313,1.3,3.5,0.37,1.2,1.5,0.75,0.7,1.6,2.3,1.5,0.3,0.3,0.5,1.4,4.9,10890000
320,Travis Outlaw,SF,26,NJN,82,55,28.8,3.3,8.9,0.375,0.9,3.1,0.302,2.4,5.8,0.413,1.6,2.1,0.772,0.7,3.3,4,1,0.4,0.4,0.9,1.8,9.2,7000000
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
321,Larry Owens,SF,28,TOT,12,0,11.9,1.3,2.7,0.469,0.5,1.1,0.462,0.8,1.6,0.474,0.3,0.8,0.444,0.1,1.2,1.3,0.7,0.8,0.4,0.4,1.5,3.3,0
321,Larry Owens,SF,28,SAS,7,0,4.4,0.4,0.9,0.5,0.1,0.4,0.333,0.3,0.4,0.667,0.3,0.6,0.5,0,0.6,0.6,0.1,0.3,0,0,0.6,1.3,0
321,Larry Owens,SF,28,WAS,5,0,22.4,2.4,5.2,0.462,1,2,0.5,1.4,3.2,0.438,0.4,1,0.4,0.2,2,2.2,1.4,1.4,1,1,2.8,6.2,0
322,Zaza Pachulia,C,26,ATL,79,7,15.7,1.4,2.9,0.461,0,0,,1.4,2.9,0.461,1.7,2.3,0.754,1.5,2.7,4.2,0.7,0.4,0.3,0.9,2.3,4.4,4750000
323,Anthony Parker,SF,35,CLE,72,65,29,3.1,7.7,0.399,1.2,3.2,0.379,1.9,4.5,0.412,1,1.3,0.779,0.5,2.6,3,3,0.9,0.1,1.1,1.5,8.3,2250000
324,Tony Parker,PG,28,SAS,78,78,32.4,7.1,13.7,0.519,0.3,0.9,0.357,6.8,12.8,0.531,3,3.9,0.769,0.4,2.7,3.1,6.6,1.2,0,2.6,1.7,17.5,12500000
325,Patrick Patterson,PF,21,HOU,52,6,16.7,2.9,5.1,0.558,0,0,0,2.9,5.1,0.562,0.6,0.8,0.714,1.7,2.2,3.8,0.8,0.3,0.7,0.6,1.5,6.3,1959960
326,Chris Paul,PG,25,NOH,80,80,36,5.4,11.6,0.463,0.9,2.3,0.388,4.5,9.3,0.482,4.2,4.8,0.878,0.5,3.6,4.1,9.8,2.4,0.1,2.2,2.5,15.9,16647180
327,Sasha Pavlovic,SF-SG,27,TOT,31,7,11.7,0.9,2.3,0.403,0.4,1,0.387,0.5,1.3,0.415,0.2,0.3,0.6,0,1,1,0.5,0.3,0.2,0.4,1.1,2.5,1223166
327,Sasha Pavlovic,SF,27,DAL,10,6,16.3,1.5,3.5,0.429,0.7,1.6,0.438,0.8,1.9,0.421,0.4,0.5,0.8,0,1.2,1.2,0.7,0.5,0.3,0.5,1.5,4.1,1223166
327,Sasha Pavlovic,SG,27,NOH,4,1,12.5,0.5,2.8,0.182,0,1.3,0,0.5,1.5,0.333,0,0,,0,1.5,1.5,1.5,0,1,0.3,1,1,1223166
327,Sasha Pavlovic,SG,27,BOS,17,0,8.8,0.7,1.5,0.462,0.3,0.6,0.5,0.4,0.9,0.438,0.1,0.3,0.4,0.1,0.8,0.8,0.2,0.3,0,0.4,0.9,1.8,1223166
328,Nikola Pekovic,C,25,MIN,65,11,13.6,2.1,4,0.517,0,0,,2.1,4,0.517,1.3,1.8,0.763,1.4,1.6,3,0.4,0.3,0.5,1.4,2.8,5.5,4595000
329,Kendrick Perkins,C,26,TOT,29,24,25.6,2.3,4.5,0.515,0,0,,2.3,4.5,0.515,1.4,2.5,0.556,2.1,5.9,8,0.9,0.3,0.9,1.9,3.1,6,0
329,Kendrick Perkins,C,26,BOS,12,7,26.1,2.7,4.9,0.542,0,0,,2.7,4.9,0.542,1.9,3.3,0.575,1.9,6.2,8.1,0.8,0.2,0.8,2.1,3.1,7.3,0
329,Kendrick Perkins,C,26,OKC,17,17,25.2,2.1,4.2,0.493,0,0,,2.1,4.2,0.493,1,1.9,0.531,2.3,5.6,7.9,0.9,0.4,0.9,1.8,3.2,5.1,0
330,Morris Peterson,SG,33,OKC,4,0,5.8,0.5,1.3,0.4,0,0.3,0,0.5,1,0.5,0,0,,0,0.8,0.8,0.3,0,0,0,1.3,1,0
331,Johan Petro,C,25,NJN,77,1,11.6,1.7,3.8,0.445,0,0.1,0,1.7,3.7,0.451,0.2,0.4,0.536,0.8,1.9,2.8,0.6,0.4,0.4,0.6,2.3,3.5,3250000
332,Paul Pierce,SF,33,BOS,80,80,34.7,6.3,12.8,0.497,1.4,3.7,0.374,5,9.1,0.547,4.8,5.6,0.86,0.4,5,5.4,3.3,1,0.6,2.1,2.9,18.9,15333334
333,Mickael Pietrus,SG-SF,28,TOT,57,4,19.4,2.5,6.4,0.392,1.5,4.1,0.36,1,2.3,0.45,0.7,1,0.684,0.3,1.9,2.2,0.6,0.5,0.4,0.7,1.8,7.2,6523166
333,Mickael Pietrus,SF,28,ORL,19,0,22,2.4,6.1,0.391,1.8,4.6,0.391,0.6,1.5,0.393,0.2,0.3,0.5,0.3,2.3,2.6,0.5,0.5,0.2,0.7,1.8,6.7,6523166
333,Mickael Pietrus,SG,28,PHO,38,4,18.1,2.6,6.6,0.392,1.3,3.9,0.342,1.2,2.7,0.465,0.9,1.3,0.706,0.2,1.8,2,0.6,0.5,0.5,0.7,1.7,7.4,6523166
334,Dexter Pittman,C,22,MIA,2,0,5.5,0.5,1.5,0.333,0,0,,0.5,1.5,0.333,0,0,,0.5,1,1.5,0,0,0,1,1,1,0
335,Quincy Pondexter,SF,22,NOH,66,6,11.1,1.1,2.7,0.406,0.3,0.8,0.36,0.8,2,0.423,0.4,0.5,0.706,0.3,1,1.3,0.4,0.3,0.2,0.2,1,2.8,1153800
336,James Posey,SF,34,IND,49,0,17.1,1.7,4.9,0.336,1.4,4.3,0.316,0.3,0.6,0.483,0.2,0.3,0.733,0.2,2.8,3,0.7,0.5,0.1,0.5,2.1,4.9,0
337,Leon Powe,C-PF,27,TOT,30,3,10.9,2,4,0.496,0,0.1,0,2,3.9,0.504,1.3,2.4,0.556,0.8,1.3,2.1,0.2,0.3,0.1,0.4,1.5,5.3,0
337,Leon Powe,PF,27,CLE,14,3,13.4,2.1,4.2,0.492,0,0,,2.1,4.2,0.492,0.9,1.9,0.462,1.1,1.6,2.7,0.1,0.5,0.2,0.4,1.4,5,0
337,Leon Powe,C,27,MEM,16,0,8.8,1.9,3.8,0.5,0,0.1,0,1.9,3.6,0.517,1.8,2.9,0.609,0.5,1.1,1.6,0.3,0.2,0.1,0.4,1.5,5.5,0
338,Josh Powell,PF,28,ATL,54,0,12.1,1.7,3.9,0.452,0,0,0,1.7,3.8,0.454,0.7,0.8,0.8,0.9,1.6,2.5,0.4,0.1,0.1,1,1.4,4.1,0
339,A.J. Price,PG,24,IND,50,0,15.9,2.3,6.4,0.356,0.8,3,0.275,1.5,3.4,0.427,1.1,1.6,0.667,0.3,1.1,1.4,2.2,0.6,0,1.1,1.2,6.5,0
340,Ronnie Price,SG,27,UTA,59,0,12.2,1.3,3.6,0.352,0.3,1.2,0.29,0.9,2.4,0.383,0.5,0.7,0.744,0.4,0.7,1,0.9,0.7,0.1,0.9,1.8,3.3,0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
341,Tayshaun Prince,SF,30,DET,78,78,32.8,6.1,12.8,0.473,0.4,1.3,0.347,5.6,11.6,0.486,1.5,2.2,0.702,1,3.2,4.2,2.8,0.4,0.5,1.1,1.2,14.1,6292135
342,Joel Przybilla,C,31,TOT,36,9,14.4,0.7,1.2,0.568,0,0,,0.7,1.2,0.568,0.4,0.8,0.519,1,3,4,0.4,0.1,0.4,0.8,2.2,1.8,0
342,Joel Przybilla,C,31,POR,31,9,14.4,0.7,1.1,0.618,0,0,,0.7,1.1,0.618,0.4,0.7,0.565,0.9,3,3.9,0.4,0.2,0.5,0.7,2,1.8,0
342,Joel Przybilla,C,31,CHA,5,0,14.8,0.8,2,0.4,0,0,,0.8,2,0.4,0.2,0.8,0.25,1.8,3,4.8,0,0,0.2,1.4,3.2,1.8,0
343,Chris Quinn,PG,27,SAS,41,0,7.1,0.8,2.2,0.363,0.3,0.9,0.297,0.5,1.3,0.407,0.1,0.2,0.5,0.1,0.5,0.6,1,0.1,0,0.3,0.7,2,0
344,Vladimir Radmanovic,PF,30,GSW,74,6,15.8,1.9,4.3,0.431,0.9,2.3,0.405,0.9,2,0.462,0.4,0.5,0.882,0.9,2,2.9,1.1,0.6,0.6,0.8,2.1,5.1,1352181
345,Anthony Randolph,C-PF,21,TOT,40,3,14.8,3.1,6.6,0.466,0,0.1,0.25,3.1,6.5,0.469,1.5,2.2,0.674,1.1,2.9,4,0.8,0.6,0.6,1.3,1.6,7.6,2911231
345,Anthony Randolph,PF,21,NYK,17,0,7.5,0.8,2.6,0.311,0.1,0.2,0.25,0.8,2.4,0.317,0.4,0.7,0.5,0.6,1.7,2.4,0.4,0.2,0.5,0.6,0.9,2.1,2911231
345,Anthony Randolph,C,21,MIN,23,3,20.1,4.7,9.5,0.498,0,0,,4.7,9.5,0.498,2.3,3.2,0.703,1.4,3.8,5.2,1.1,0.8,0.7,1.9,2,11.7,2911231
346,Zach Randolph,PF,29,MEM,75,74,36.3,8,15.8,0.503,0.1,0.6,0.186,7.9,15.3,0.515,4,5.3,0.758,4.3,7.8,12.2,2.2,0.8,0.3,2,2.3,20.1,15200000
347,Theo Ratliff,C,37,LAL,10,0,7.1,0.1,0.6,0.167,0,0,,0.1,0.6,0.167,0,0.2,0,0.6,0.7,1.3,0.3,0.2,0.5,0.3,0.7,0.2,0
348,Andy Rautins,SG,24,NYK,5,0,4.8,0.6,1.4,0.429,0.2,0.8,0.25,0.4,0.6,0.667,0.2,0.4,0.5,0,0.2,0.2,0.6,0.2,0,1.4,0,1.6,0
349,Michael Redd,SG,31,MIL,10,0,13.4,1.8,4.5,0.4,0.4,1.7,0.235,1.4,2.8,0.5,0.4,0.4,1,0,0.8,0.8,1.2,0.2,0.1,0.4,0.4,4.4,0
350,J.J. Redick,SG,26,ORL,59,5,25.6,3.3,7.6,0.441,1.5,3.7,0.397,1.9,3.9,0.482,1.9,2.2,0.875,0.1,1.8,1.9,1.7,0.5,0.1,0.9,1.4,10.1,6750000
351,Jason Richardson,SG,30,TOT,80,80,33.9,5.9,13.2,0.447,2.4,6,0.395,3.5,7.2,0.49,1.5,2,0.73,0.8,3.3,4.1,1.8,1.2,0.2,1.2,2,15.6,5395000
351,Jason Richardson,SG,30,PHO,25,25,31.8,7.3,15.6,0.47,2.5,5.9,0.419,4.8,9.6,0.502,2.2,2.9,0.764,1.3,3.1,4.4,1.4,1.1,0.1,1.2,1.8,19.3,5395000
351,Jason Richardson,SG,30,ORL,55,55,34.9,5.3,12.1,0.433,2.3,6,0.384,2.9,6.1,0.482,1.1,1.6,0.701,0.6,3.4,4,2,1.2,0.2,1.2,2.1,13.9,5395000
352,Quentin Richardson,SF,30,ORL,57,19,16.8,1.5,4.5,0.341,0.7,2.6,0.288,0.8,1.9,0.413,0.6,0.8,0.75,0.7,2.4,3.1,0.7,0.4,0.1,0.6,1.3,4.4,2446200
353,Luke Ridnour,PG,29,MIN,71,66,30.4,4.5,9.6,0.468,1.1,2.6,0.44,3.4,7,0.479,1.7,1.9,0.883,0.5,2.3,2.8,5.4,1.3,0.1,2.2,2.1,11.8,3680000
354,Nate Robinson,PG,26,TOT,59,11,17.2,2.5,6.4,0.399,1.1,3.4,0.325,1.4,3,0.483,0.6,0.7,0.818,0.3,1.3,1.5,1.9,0.5,0.1,1.2,1.9,6.8,5483258
354,Nate Robinson,PG,26,BOS,55,11,17.9,2.7,6.6,0.404,1.1,3.5,0.328,1.5,3.1,0.491,0.6,0.7,0.825,0.3,1.3,1.6,1.9,0.5,0.1,1.2,1.9,7.1,5483258
354,Nate Robinson,PG,26,OKC,4,0,7.5,1,3.8,0.267,0.5,2,0.25,0.5,1.8,0.286,0.8,1,0.75,0,0.3,0.3,1.5,0,0,0.5,2,3.3,5483258
355,Rajon Rondo,PG,24,BOS,68,68,37.2,4.7,9.9,0.475,0.1,0.6,0.233,4.5,9.2,0.491,1.1,1.9,0.568,1.3,3.1,4.4,11.2,2.3,0.2,3.4,1.8,10.6,10045455
356,Derrick Rose,PG,22,CHI,81,81,37.4,8.8,19.7,0.445,1.6,4.8,0.332,7.2,15,0.481,5.9,6.9,0.858,1,3.1,4.1,7.7,1,0.6,3.4,1.7,25,6983708
357,Quinton Ross,SF,29,NJN,36,4,9.8,0.7,1.6,0.441,0,0.1,0,0.7,1.6,0.464,0.1,0.4,0.357,0.3,0.6,0.8,0.3,0.1,0.2,0.2,1.1,1.6,0
358,Brandon Roy,SG,26,POR,47,23,27.9,4.4,11.1,0.4,0.8,2.4,0.333,3.6,8.7,0.418,2.5,2.9,0.848,0.6,2,2.6,2.7,0.8,0.3,1.2,1.6,12.2,14940153
359,Brandon Rush,SG,25,IND,67,21,26.2,3.2,7.7,0.421,1.4,3.3,0.417,1.9,4.4,0.425,1.2,1.6,0.755,0.5,2.7,3.2,0.9,0.6,0.5,1,1.6,9.1,2956658
