Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
208,Ryan Hollins,C,26,CLE,70,1182,10.7,.642,.598,.744,.000,6.6,11.6,9.0,3.6,1.0,2.7,18.7,13.7,112,113,1.3,0.5,1.8,.072
209,Al Horford,C,24,ATL,77,2704,20.7,.587,.558,.204,.004,8.2,23.7,16.0,17.5,1.2,2.3,10.6,19.7,118,105,6.4,3.7,10.1,.179
210,Eddie House,SG,32,MIA,56,978,11.9,.535,.505,.125,.545,1.2,9.5,5.6,10.0,1.7,0.2,7.9,17.6,109,106,1.0,1.2,2.2,.108
211,Dwight Howard,C,25,ORL,78,2935,26.1,.616,.593,.877,.007,12.6,30.6,21.8,6.8,1.9,4.9,16.2,27.2,113,94,6.7,7.7,14.4,.235
212,Josh Howard,SF,30,WAS,18,409,9.2,.416,.380,.290,.179,4.8,16.2,10.3,9.4,1.6,0.9,9.9,21.9,89,111,-0.5,0.3,-0.2,-0.027
213,Juwan Howard,PF,37,MIA,57,592,8.4,.495,.440,.280,.000,7.7,16.3,12.2,5.8,0.9,0.5,15.1,13.1,102,105,0.2,0.8,0.9,.074
214,Lester Hudson,PG,26,WAS,11,73,6.0,.349,.333,.167,.625,1.5,6.5,3.9,34.1,2.8,1.0,21.4,19.8,81,111,-0.2,0.0,-0.1,-0.082
215,Kris Humphries,PF,25,NJN,74,2061,17.8,.555,.527,.328,.002,12.5,32.2,22.1,7.0,0.9,3.0,13.4,17.3,111,105,2.7,2.7,5.4,.125
216,Serge Ibaka,PF,21,OKC,82,2216,17.7,.579,.543,.298,.002,11.7,20.8,16.4,1.6,0.7,6.5,9.2,15.7,119,104,4.3,3.2,7.6,.164
217,Andre Iguodala,SF,27,PHI,67,2469,17.2,.530,.486,.395,.238,2.8,15.2,9.0,26.4,2.1,1.2,13.4,19.2,110,104,3.3,3.5,6.7,.130
218,Zydrunas Ilgauskas,C,35,MIA,72,1145,12.8,.531,.508,.144,.003,11.9,17.5,14.9,3.6,1.1,4.0,13.3,16.0,107,102,1.0,1.9,2.9,.122
219,Didier Ilunga-Mbenga,C,30,NOH,41,330,9.7,.518,.469,.367,.000,12.8,18.9,15.9,2.7,1.0,6.8,27.0,11.3,97,102,0.0,0.6,0.5,.076
220,Ersan Ilyasova,PF,23,MIL,60,1505,14.3,.516,.471,.205,.239,7.9,20.7,14.1,6.6,1.8,1.3,10.2,19.1,105,101,1.1,2.7,3.8,.121
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
221,Royal Ivey,SG,29,OKC,25,155,8.2,.527,.513,.053,.421,1.6,10.2,6.0,6.8,2.0,0.5,11.4,12.8,104,109,0.1,0.1,0.2,.060
222,Jarrett Jack,SG-PG,27,TOT,83,1722,14.2,.503,.434,.336,.170,1.4,10.9,6.1,23.3,1.7,0.3,13.1,23.0,102,109,0.9,1.4,2.4,.066
222,Jarrett Jack,PG,27,TOR,13,347,12.6,.492,.410,.377,.197,2.0,12.6,7.2,25.9,2.1,0.0,19.3,22.8,97,113,-0.1,0.1,0.0,.002
222,Jarrett Jack,SG,27,NOH,70,1375,14.6,.505,.440,.326,.163,1.2,10.4,5.8,22.6,1.6,0.4,11.4,23.1,104,108,1.0,1.3,2.4,.082
223,Darnell Jackson,PF,25,SAC,59,486,12.3,.521,.497,.310,.070,11.2,10.8,11.0,4.6,1.2,0.4,11.4,18.0,107,111,0.4,0.3,0.7,.069
224,Stephen Jackson,SG,32,CHA,67,2405,14.6,.520,.468,.288,.339,2.6,12.7,7.7,18.4,1.8,0.9,14.9,27.4,98,109,-0.2,2.1,1.9,.039
225,Damion James,SF,23,NJN,25,403,10.1,.477,.447,.272,.029,4.8,20.5,12.5,8.1,2.1,2.3,17.8,16.2,90,106,-0.4,0.5,0.1,.015
226,LeBron James,SF,26,MIA,79,3063,27.3,.594,.541,.446,.188,3.3,18.7,11.4,34.9,2.1,1.3,13.8,31.5,116,102,10.3,5.3,15.6,.244
227,Antawn Jamison,PF,34,CLE,56,1842,16.8,.516,.479,.267,.300,5.2,18.5,11.7,9.6,1.4,1.2,7.3,26.0,104,111,1.5,1.1,2.6,.067
228,Othyus Jeffers,SG,25,TOT,17,322,13.3,.546,.485,.708,.062,8.5,15.4,11.9,9.3,2.7,0.0,14.1,13.6,112,109,0.4,0.3,0.7,.097
228,Othyus Jeffers,SG,25,SAS,1,8,-0.5,.333,.333,.000,.000,0.0,28.4,14.5,18.6,0.0,0.0,25.0,23.0,63,106,0.0,0.0,0.0,-0.183
228,Othyus Jeffers,SG,25,WAS,16,314,13.7,.553,.492,.742,.065,8.8,15.1,11.8,9.0,2.8,0.0,13.6,13.4,114,109,0.4,0.3,0.7,.104
229,Al Jefferson,C,26,UTA,82,2940,20.1,.528,.496,.219,.000,9.6,23.2,16.3,9.2,0.8,4.2,6.8,24.2,111,108,5.1,2.7,7.8,.128
230,Richard Jefferson,SF,30,SAS,81,2459,12.4,.612,.579,.304,.478,2.6,11.8,7.3,6.5,0.8,1.0,11.3,15.4,116,109,3.7,2.1,5.9,.115
231,Jared Jeffries,PF,29,TOT,42,601,8.0,.375,.360,.337,.105,11.7,10.3,11.0,8.1,2.6,2.0,17.5,8.8,99,108,0.0,0.5,0.6,.045
231,Jared Jeffries,PF,29,HOU,18,138,9.5,.334,.319,.278,.167,16.4,12.3,14.4,11.1,2.6,1.5,9.0,14.2,97,107,0.0,0.1,0.1,.042
231,Jared Jeffries,PF,29,NYK,24,463,7.6,.403,.390,.380,.060,10.3,9.7,10.0,7.2,2.6,2.2,22.6,7.2,101,109,0.1,0.4,0.4,.046
232,Brandon Jennings,PG,21,MIL,63,2169,15.6,.493,.443,.266,.327,2.2,10.6,6.3,25.9,2.3,0.8,12.4,25.5,100,103,0.6,3.3,3.9,.086
233,Eugene Jeter,PG,27,SAC,62,858,11.1,.460,.421,.158,.116,1.2,8.3,4.6,28.4,1.7,0.2,15.5,16.5,101,111,0.2,0.5,0.7,.037
234,Yi Jianlian,PF,23,WAS,63,1112,10.1,.459,.422,.262,.037,7.8,18.0,12.7,3.5,1.2,2.2,11.6,17.4,95,110,-0.4,0.8,0.4,.016
235,Amir Johnson,PF,23,TOR,72,1853,17.6,.608,.568,.323,.002,11.8,17.8,14.7,6.8,1.5,3.6,10.9,15.3,124,110,4.4,1.2,5.6,.146
236,Armon Johnson,PG,21,POR,38,277,9.3,.497,.480,.218,.119,4.7,11.5,7.9,28.1,1.0,0.3,25.6,25.1,89,111,-0.4,0.2,-0.3,-0.044
237,Chris Johnson,C,25,TOT,14,138,10.2,.554,.429,.952,.000,10.3,18.2,14.2,3.2,1.2,5.3,25.1,13.5,100,103,0.0,0.2,0.2,.080
237,Chris Johnson,C,25,POR,10,106,10.3,.521,.389,1.000,.000,12.2,19.3,15.6,2.8,1.5,4.7,23.6,15.0,99,104,0.0,0.2,0.2,.069
237,Chris Johnson,C,25,BOS,4,32,9.9,.773,.667,.667,.000,4.1,14.5,9.6,4.5,0.0,7.3,34.0,8.8,109,100,0.0,0.1,0.1,.118
238,James Johnson,SF,23,TOT,38,822,12.6,.505,.473,.300,.143,5.2,15.4,10.2,16.4,2.1,3.4,19.3,18.2,97,108,-0.1,0.8,0.6,.036
238,James Johnson,SF,23,CHI,13,123,8.8,.449,.439,.317,.220,5.9,16.7,11.4,18.1,3.5,5.6,27.8,24.2,78,93,-0.4,0.3,0.0,-0.014
238,James Johnson,SF,23,TOR,25,699,13.2,.517,.480,.296,.128,5.1,15.1,10.0,16.1,1.8,3.0,17.2,17.1,102,111,0.2,0.4,0.6,.044
239,Joe Johnson,SG,29,ATL,72,2554,16.4,.517,.481,.209,.258,2.8,10.9,6.9,24.0,1.0,0.2,10.3,26.3,105,110,2.5,1.8,4.2,.080
240,Trey Johnson,SG,26,TOT,8,94,8.3,.455,.379,.303,.091,2.5,6.5,4.4,17.4,0.5,0.8,11.8,20.2,98,117,0.0,0.0,0.0,-0.009
240,Trey Johnson,SG,26,TOR,7,81,7.0,.418,.350,.267,.100,2.9,7.5,5.1,20.2,0.6,0.9,13.0,21.3,92,117,-0.1,0.0,-0.1,-0.048
240,Trey Johnson,SG,26,LAL,1,13,16.2,.773,.667,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,165,114,0.1,0.0,0.1,.230
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
241,Wesley Johnson,SG,23,MIN,79,2069,10.2,.491,.473,.135,.424,2.7,10.4,6.4,11.0,1.4,2.0,11.6,16.8,101,112,0.4,0.9,1.3,.030
242,Dahntay Jones,SG,30,IND,45,589,13.7,.558,.500,.421,.182,0.8,11.4,6.1,9.5,1.7,0.9,10.9,21.4,107,107,0.6,0.6,1.2,.102
243,Dominique Jones,PG,22,DAL,18,135,10.6,.400,.311,.378,.089,5.4,15.9,10.8,20.8,1.9,1.7,16.0,21.7,89,104,-0.2,0.2,0.0,.007
244,James Jones,SF,30,MIA,81,1549,11.1,.629,.600,.208,.829,1.9,9.9,6.1,4.1,1.0,1.0,5.3,12.0,128,107,3.0,1.7,4.7,.145
245,Solomon Jones,C,26,IND,39,528,8.5,.469,.405,.512,.008,9.5,14.2,11.9,8.5,1.2,3.0,19.1,15.4,95,106,-0.2,0.6,0.5,.042
246,DeAndre Jordan,C,22,LAC,80,2047,14.8,.648,.686,.636,.003,11.9,20.9,16.5,3.2,1.0,5.4,18.8,11.7,116,105,2.6,2.6,5.2,.122
247,Chris Kaman,C,28,LAC,32,838,15.7,.495,.471,.152,.000,7.2,24.1,15.7,10.0,1.0,4.5,12.6,24.4,97,105,-0.2,1.1,0.8,.047
248,Jason Kapono,SF,29,PHI,24,112,1.6,.277,.268,.071,.286,3.1,8.2,5.7,5.0,0.9,0.7,6.5,12.7,68,109,-0.3,0.1,-0.2,-0.070
249,Jason Kidd,PG,37,DAL,80,2653,14.4,.500,.472,.129,.656,1.6,13.4,7.7,35.4,2.7,0.8,22.1,14.3,108,104,2.5,3.9,6.4,.116
250,Andrei Kirilenko,SF,29,UTA,64,1999,16.6,.567,.500,.498,.181,6.0,13.8,9.9,14.9,2.1,3.0,15.0,17.8,112,109,2.9,1.7,4.5,.109
251,Linas Kleiza,SF,26,TOR,39,1032,10.1,.502,.486,.160,.323,4.1,16.5,10.2,6.2,1.0,0.5,13.0,21.7,95,114,-0.5,0.2,-0.3,-0.012
252,Kyle Korver,SG,29,CHI,82,1649,13.0,.572,.542,.156,.519,0.9,9.5,5.3,12.1,1.1,0.9,9.2,18.3,115,104,2.7,2.4,5.1,.149
253,Kosta Koufos,C,21,TOT,50,434,12.6,.474,.453,.287,.013,14.6,19.1,16.8,2.5,1.1,4.4,15.5,19.9,95,108,-0.2,0.4,0.2,.027
253,Kosta Koufos,C,21,MIN,39,336,10.4,.447,.435,.222,.019,13.5,18.7,16.0,3.2,1.2,4.5,17.4,18.2,90,109,-0.3,0.3,0.0,-0.004
253,Kosta Koufos,C,21,DEN,11,98,20.3,.536,.500,.452,.000,18.2,20.6,19.4,0.0,1.0,3.9,10.6,25.6,108,105,0.1,0.1,0.3,.133
254,Nenad Krstic,C,27,TOT,71,1571,13.1,.557,.511,.323,.000,9.9,15.4,12.7,2.8,0.9,1.2,9.8,16.9,113,107,2.3,1.7,4.0,.122
254,Nenad Krstic,C,27,OKC,47,1018,12.5,.534,.498,.216,.000,9.2,14.4,11.9,3.0,0.9,1.2,9.0,16.4,111,109,1.2,0.8,2.0,.096
254,Nenad Krstic,C,27,BOS,24,553,14.3,.598,.537,.544,.000,11.1,17.0,14.2,2.3,0.8,1.1,11.2,17.8,117,102,1.0,0.9,2.0,.170
255,Carl Landry,PF,27,TOT,76,2008,14.8,.555,.502,.419,.006,9.3,10.8,10.0,5.2,1.0,1.2,11.8,20.5,110,110,2.8,1.3,4.1,.098
255,Carl Landry,PF,27,SAC,53,1406,14.7,.545,.492,.444,.006,10.0,10.5,10.2,5.7,1.1,1.0,12.4,20.3,109,112,1.8,0.7,2.5,.086
255,Carl Landry,PF,27,NOH,23,602,15.2,.578,.527,.360,.005,7.6,11.4,9.5,3.8,0.9,1.7,10.3,20.8,112,108,1.0,0.6,1.6,.125
256,Acie Law,PG,26,TOT,51,726,9.9,.502,.452,.344,.194,1.9,8.2,5.0,16.3,2.2,0.0,16.7,15.7,100,112,0.1,0.3,0.4,.027
256,Acie Law,PG,26,MEM,11,94,0.4,.256,.158,.526,.316,3.8,10.3,7.0,19.3,2.2,0.0,29.9,16.0,62,107,-0.4,0.1,-0.3,-0.138
256,Acie Law,PG,26,GSW,40,632,11.3,.532,.485,.323,.180,1.6,7.9,4.7,15.9,2.2,0.0,14.7,15.6,106,113,0.5,0.2,0.7,.052
257,Gani Lawal,PF,22,PHO,1,2,-9.1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,117,0.0,0.0,0.0,-0.009
258,Ty Lawson,PG,23,DEN,80,2103,17.9,.593,.553,.327,.249,3.8,7.6,5.7,28.3,1.9,0.1,14.8,19.6,118,110,5.1,1.6,6.7,.153
259,Courtney Lee,SG,25,HOU,81,1723,12.6,.534,.501,.208,.302,3.3,10.4,6.9,8.9,1.7,0.7,9.8,17.9,108,110,1.6,1.1,2.7,.076
260,David Lee,PF,27,GSW,73,2634,17.8,.549,.508,.273,.003,9.1,21.9,15.4,14.0,1.4,0.9,13.4,21.2,111,110,4.1,2.0,6.0,.110
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
261,Rashard Lewis,SF-PF,31,TOT,57,1824,12.0,.535,.508,.165,.419,4.4,14.0,9.1,8.1,1.5,1.3,12.2,17.6,105,107,1.2,1.9,3.0,.079
261,Rashard Lewis,PF,31,ORL,25,810,11.0,.524,.500,.167,.444,3.4,11.7,7.6,5.9,1.4,1.0,10.8,18.6,103,104,0.3,1.2,1.5,.091
261,Rashard Lewis,SF,31,WAS,32,1014,12.8,.544,.514,.163,.397,5.2,15.9,10.4,9.9,1.5,1.5,13.5,16.8,107,110,0.8,0.7,1.5,.070
262,Jeremy Lin,PG,22,GSW,29,285,14.8,.458,.396,.347,.069,4.7,8.9,6.8,20.4,5.9,2.4,17.8,15.6,100,103,0.0,0.4,0.5,.078
263,Shaun Livingston,PG,25,CHA,73,1261,14.3,.530,.467,.315,.010,2.8,11.6,7.2,22.5,2.0,1.9,16.3,20.1,103,108,0.7,1.2,1.9,.073
264,Brook Lopez,C,22,NJN,82,2889,19.3,.549,.492,.374,.001,7.8,12.3,10.0,8.8,0.9,3.2,10.4,27.3,108,110,4.4,1.9,6.3,.105
265,Robin Lopez,C,22,PHO,67,991,13.9,.539,.501,.280,.000,9.5,15.6,12.6,1.3,0.9,3.4,10.7,20.4,105,110,0.8,0.8,1.5,.074
266,Kevin Love,PF,22,MIN,73,2611,24.3,.593,.513,.486,.206,13.7,34.2,23.6,11.8,0.9,0.8,11.1,22.9,123,108,8.9,2.5,11.4,.210
267,Kyle Lowry,PG,24,HOU,75,2563,16.5,.550,.506,.310,.424,3.9,9.7,6.8,29.4,2.0,0.6,14.7,18.6,115,110,5.1,1.8,7.0,.130
268,John Lucas,PG,28,CHI,2,10,-0.1,.258,.333,.667,.333,0.0,0.0,0.0,15.0,0.0,0.0,0.0,17.8,67,110,0.0,0.0,0.0,-0.121
269,Corey Maggette,SF,31,MIL,67,1401,15.8,.573,.478,.581,.140,3.6,16.8,10.0,11.3,0.8,0.3,15.3,27.7,105,105,1.5,1.9,3.4,.115
270,Jamaal Magloire,C,32,MIA,18,158,12.7,.585,.591,.818,.000,13.6,31.2,22.9,2.8,1.3,1.0,14.3,10.3,121,99,0.3,0.3,0.6,.172
271,Ian Mahinmi,C,24,DAL,56,488,13.7,.645,.561,.837,.020,10.7,17.8,14.4,2.5,1.5,2.3,15.7,15.3,121,103,1.0,0.8,1.8,.177
272,Shawn Marion,SF,32,DAL,80,2253,17.0,.551,.523,.197,.040,9.1,19.2,14.3,8.3,1.6,1.7,12.5,21.5,107,103,2.3,3.4,5.6,.120
273,Sean Marks,C,35,POR,29,208,4.9,.473,.455,.182,.045,9.0,14.8,11.8,2.9,0.8,2.0,18.8,13.1,93,109,-0.1,0.2,0.1,.019
274,Cartier Martin,SG,26,WAS,52,542,11.7,.524,.497,.220,.544,4.1,11.8,7.8,5.2,1.7,0.8,7.4,17.6,109,112,0.5,0.3,0.8,.071
275,Kenyon Martin,PF,33,DEN,48,1233,14.1,.526,.514,.199,.025,6.5,20.9,13.9,13.6,1.8,2.2,13.0,16.4,107,105,1.0,1.6,2.7,.104
276,Kevin Martin,SG,27,HOU,80,2603,21.4,.601,.506,.528,.362,1.2,10.0,5.6,13.0,1.6,0.4,10.5,29.6,117,111,8.0,1.5,9.5,.175
277,Roger Mason,SG,30,NYK,26,319,7.1,.461,.442,.130,.571,1.8,13.7,7.7,8.8,0.9,0.5,6.9,12.2,102,113,0.1,0.1,0.2,.029
278,Wesley Matthews,SG,24,POR,82,2758,15.5,.582,.528,.322,.386,2.0,9.7,5.7,10.2,2.0,0.3,11.0,21.3,114,109,5.0,2.3,7.2,.126
279,Jason Maxiell,PF,27,DET,57,930,9.4,.510,.492,.524,.000,8.3,14.7,11.4,2.7,1.4,1.8,15.9,13.9,99,112,0.0,0.4,0.5,.024
280,Eric Maynor,PG,23,OKC,82,1200,11.7,.485,.458,.177,.288,2.5,9.1,5.9,30.3,1.5,0.4,17.7,16.5,104,110,0.7,0.8,1.5,.061
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
281,O.J. Mayo,SG,23,MEM,71,1869,12.6,.499,.471,.175,.353,2.2,8.7,5.4,12.1,2.0,1.1,11.0,21.8,101,107,0.5,1.9,2.4,.062
282,Luc Mbah a Moute,PF,24,MIL,79,2093,11.5,.518,.463,.439,.016,9.2,14.3,11.7,5.3,1.8,1.1,13.1,13.1,107,103,1.5,3.3,4.8,.109
283,Antonio McDyess,PF,36,SAS,73,1387,12.8,.516,.491,.224,.003,10.5,22.3,16.5,9.0,1.3,2.0,16.0,14.9,106,104,1.0,2.1,3.0,.105
284,JaVale McGee,C,23,WAS,79,2193,17.4,.566,.550,.381,.005,11.2,22.2,16.5,2.8,1.0,6.7,12.6,16.3,111,106,2.7,2.5,5.3,.115
285,Tracy McGrady,SG,31,DET,72,1686,14.9,.503,.471,.251,.171,3.4,15.4,9.1,23.6,2.1,1.6,15.2,18.6,104,110,1.0,1.1,2.1,.061
286,Dominic McGuire,SF,25,CHA,52,760,10.4,.437,.396,.214,.011,10.0,21.8,15.9,9.0,0.7,3.5,11.2,13.8,100,106,0.1,0.9,0.9,.059
287,Josh McRoberts,PF,23,IND,72,1597,16.0,.608,.576,.308,.155,7.6,18.8,13.3,15.0,1.5,2.6,17.5,14.7,116,104,2.6,2.2,4.9,.147
288,Jodie Meeks,SG,23,PHI,74,2062,12.6,.600,.546,.298,.611,1.2,8.4,4.8,5.7,1.6,0.1,8.5,15.7,116,108,3.2,1.9,5.1,.120
289,Pops Mensah-Bonsu,PF,27,NOH,7,35,-0.1,.333,.333,.000,.000,10.4,28.0,19.1,8.0,0.0,0.0,40.0,6.8,82,106,0.0,0.0,0.0,.013
290,C.J. Miles,SF,23,UTA,78,1969,14.4,.507,.468,.218,.377,3.3,12.4,7.8,11.7,2.0,1.6,8.6,25.1,103,110,1.2,1.3,2.5,.061
291,Darko Milicic,C,25,MIN,69,1686,12.2,.482,.469,.199,.000,8.5,15.4,11.8,9.9,1.6,6.3,19.4,19.7,91,107,-1.5,1.7,0.2,.007
292,Andre Miller,PG,34,POR,81,2650,17.8,.529,.462,.346,.044,4.3,9.9,7.0,35.7,2.3,0.4,16.8,20.6,111,108,4.6,2.4,7.0,.127
293,Brad Miller,C,34,HOU,60,1015,16.3,.566,.514,.318,.361,4.9,19.9,12.4,21.4,1.4,1.4,13.8,17.0,117,108,2.0,1.0,3.0,.142
294,Mike Miller,SG,30,MIA,41,838,9.7,.525,.507,.168,.584,5.7,19.5,13.0,9.1,1.3,0.2,15.9,14.4,104,104,0.4,1.2,1.6,.090
295,Patrick Mills,PG,22,POR,64,783,13.0,.506,.483,.143,.405,2.8,5.2,4.0,24.3,1.9,0.1,15.1,24.5,101,111,0.2,0.5,0.7,.044
296,Paul Millsap,PF,25,UTA,76,2605,19.8,.578,.536,.342,.023,7.5,19.4,13.4,12.6,2.1,2.2,11.3,22.6,114,108,5.2,2.5,7.7,.143
297,Yao Ming,C,30,HOU,5,91,19.8,.579,.486,.432,.000,8.7,24.9,16.8,7.3,0.0,6.1,13.7,24.8,111,105,0.2,0.1,0.3,.147
298,Nazr Mohammed,C,33,TOT,75,1280,15.9,.538,.522,.250,.002,13.2,21.2,17.2,3.3,1.2,3.5,12.3,20.6,105,105,1.0,1.6,2.7,.100
298,Nazr Mohammed,C,33,CHA,51,851,15.9,.520,.502,.278,.003,13.3,22.6,17.9,3.7,0.9,4.4,12.5,22.4,101,105,0.3,1.1,1.4,.080
298,Nazr Mohammed,C,33,OKC,24,429,16.0,.583,.573,.183,.000,13.0,18.5,15.8,2.4,1.9,1.7,11.8,17.0,115,105,0.7,0.5,1.2,.139
299,Greg Monroe,C,20,DET,80,2222,18.0,.575,.551,.424,.002,13.0,20.4,16.5,7.5,2.3,1.6,11.0,15.4,120,109,4.7,1.9,6.6,.143
300,Jamario Moon,SF,30,TOT,59,1042,10.1,.499,.484,.069,.496,2.5,16.0,9.1,7.8,1.4,2.4,7.9,12.0,104,110,0.4,0.7,1.1,.050
300,Jamario Moon,SF,30,CLE,40,764,10.7,.488,.474,.058,.503,2.0,16.1,8.9,9.3,1.7,2.7,8.1,12.5,102,110,0.2,0.5,0.7,.043
300,Jamario Moon,SF,30,LAC,19,278,8.4,.535,.517,.102,.475,3.8,15.9,9.9,3.8,0.6,1.7,7.5,10.7,112,111,0.2,0.2,0.4,.068
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
301,Anthony Morrow,SG,25,NJN,58,1856,12.1,.573,.539,.173,.419,2.3,8.8,5.5,6.3,0.5,0.3,7.5,18.0,113,114,2.6,0.4,3.0,.078
302,Timofey Mozgov,C,24,TOT,45,524,10.8,.523,.474,.391,.000,10.0,16.4,13.2,4.2,1.4,3.5,18.3,16.2,100,108,0.1,0.5,0.6,.053
302,Timofey Mozgov,C,24,NYK,34,458,10.3,.514,.464,.393,.000,10.1,15.8,13.0,4.8,1.5,3.7,19.6,15.8,99,108,0.0,0.4,0.4,.044
302,Timofey Mozgov,C,24,DEN,11,66,14.4,.571,.524,.381,.000,9.0,20.4,14.9,0.0,0.8,2.3,10.9,18.6,110,107,0.1,0.1,0.2,.112
303,Byron Mullens,PF,21,OKC,13,85,3.5,.366,.321,.500,.000,8.6,24.0,16.5,0.0,1.2,2.6,19.0,22.5,71,105,-0.3,0.1,-0.2,-0.113
304,Troy Murphy,PF,30,TOT,35,466,8.0,.428,.390,.263,.289,5.8,23.4,14.5,7.6,1.7,0.5,13.6,14.8,90,104,-0.4,0.7,0.3,.029
304,Troy Murphy,PF,30,NJN,18,288,6.7,.389,.368,.224,.303,4.4,27.0,15.4,9.2,1.3,0.5,13.5,15.6,83,107,-0.4,0.3,-0.1,-0.022
304,Troy Murphy,PF,30,BOS,17,178,10.1,.503,.434,.342,.263,8.1,17.6,13.1,5.0,2.4,0.4,13.8,13.7,102,99,0.1,0.4,0.4,.111
305,Hamady N'Diaye,C,24,WAS,16,80,5.3,.681,.800,2.400,.000,2.8,7.4,5.0,0.0,1.3,4.8,22.6,7.3,107,111,0.0,0.0,0.1,.046
306,Eduardo Najera,PF,34,CHA,31,372,5.5,.449,.438,.153,.472,4.5,9.8,7.2,8.2,1.6,1.3,14.5,11.3,93,109,-0.1,0.3,0.2,.020
307,Steve Nash,PG,36,PHO,75,2497,20.8,.601,.542,.307,.253,1.8,10.2,6.0,53.1,1.0,0.1,22.4,21.4,118,114,7.3,0.7,7.9,.153
308,Gary Neal,SG,26,SAS,80,1685,13.1,.578,.553,.165,.487,1.5,11.8,6.8,9.1,0.8,0.2,10.3,20.6,110,109,2.1,1.4,3.5,.099
309,Jameer Nelson,PG,28,ORL,76,2319,15.4,.548,.517,.193,.354,1.9,9.3,5.7,33.7,1.7,0.1,17.6,22.0,109,104,3.4,3.2,6.6,.136
310,Joakim Noah,C,25,CHI,48,1576,18.8,.579,.525,.468,.002,13.9,22.8,18.5,10.7,1.6,3.5,15.7,16.8,117,97,3.1,3.6,6.7,.205
311,Andres Nocioni,SF,31,PHI,54,931,10.1,.538,.502,.220,.426,2.4,18.6,10.5,7.4,0.8,1.2,13.4,17.4,101,106,0.2,1.1,1.3,.067
312,Steve Novak,SF,27,TOT,30,215,17.8,.737,.716,.119,.687,2.2,12.6,7.6,2.2,0.2,1.7,5.4,16.0,138,109,0.7,0.2,0.9,.196
312,Steve Novak,SF,27,DAL,7,18,19.6,.688,.688,.000,.500,0.0,31.3,16.2,0.0,0.0,0.0,0.0,20.8,128,104,0.1,0.0,0.1,.205
312,Steve Novak,SF,27,SAS,23,197,17.7,.744,.720,.136,.712,2.4,10.9,6.8,2.4,0.3,1.8,6.0,15.5,139,109,0.6,0.2,0.8,.195
313,Dirk Nowitzki,PF,32,DAL,73,2504,23.4,.612,.545,.376,.142,2.4,20.8,12.0,14.2,0.8,1.4,9.1,28.2,118,105,7.8,3.3,11.1,.213
314,Jermaine O'Neal,C,32,BOS,24,431,9.2,.504,.459,.394,.009,7.6,17.0,12.6,4.3,0.2,5.4,17.4,17.2,93,100,-0.2,0.8,0.6,.065
315,Shaquille O'Neal,C,38,BOS,37,752,17.4,.659,.667,.652,.000,8.3,20.1,14.6,5.9,1.1,4.4,17.8,20.1,111,98,1.1,1.6,2.7,.174
316,Fabricio Oberto,C,35,POR,5,45,0.8,.595,.600,.400,.000,7.8,11.4,9.5,0.0,0.0,0.0,33.8,9.2,88,113,0.0,0.0,0.0,-0.012
317,Lamar Odom,PF,31,LAL,82,2639,19.4,.589,.568,.275,.199,7.8,22.2,15.2,15.5,0.9,1.8,12.2,19.7,118,103,6.1,4.0,10.1,.184
318,Emeka Okafor,C,28,NOH,72,2287,16.0,.584,.573,.492,.002,12.2,24.3,18.2,3.0,0.9,4.6,15.7,15.8,111,102,2.7,3.8,6.5,.136
319,Mehmet Okur,C,31,UTA,13,168,12.6,.452,.395,.323,.258,6.4,15.2,10.8,17.7,1.3,1.9,9.0,21.2,102,111,0.1,0.1,0.2,.048
320,Travis Outlaw,SF,26,NJN,82,2358,8.8,.469,.427,.234,.345,2.6,14.0,8.1,5.8,0.8,1.2,8.1,17.3,97,112,-0.4,1.2,0.8,.016
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
