Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
246,Chris Johnson,C,26,TOT,27,175,10.8,.557,.488,.463,.000,10.1,16.8,13.5,1.8,1.9,4.0,23.3,17.1,96,103,0.0,0.2,0.2,.059
246,Chris Johnson,C,26,POR,20,93,11.4,.566,.478,.522,.000,9.8,12.8,11.3,1.7,0.6,6.6,19.8,17.4,103,106,0.1,0.1,0.1,.077
246,Chris Johnson,C,26,NOH,7,82,10.1,.546,.500,.389,.000,10.3,21.4,16.0,2.0,3.3,1.0,27.5,16.8,88,100,-0.1,0.1,0.1,.038
247,Ivan Johnson,PF,27,ATL,56,934,14.3,.558,.516,.364,.022,8.2,20.1,14.2,5.7,2.4,1.5,17.8,19.5,101,98,0.5,1.7,2.2,.113
248,JaJuan Johnson,PF,22,BOS,36,298,11.4,.456,.446,.074,.000,8.3,14.4,11.5,3.6,0.9,3.6,10.1,22.4,88,99,-0.3,0.5,0.2,.032
249,James Johnson,SF,24,TOR,62,1561,14.5,.498,.468,.222,.116,5.6,16.2,11.0,13.9,2.4,4.4,15.1,20.2,97,100,0.1,2.5,2.6,.079
250,Joe Johnson,SG,30,ATL,60,2127,18.4,.557,.521,.200,.346,2.9,9.2,6.1,19.7,1.2,0.5,10.3,24.9,110,105,4.4,2.1,6.4,.145
251,Trey Johnson,SG,27,NOH,11,61,11.8,.648,.571,.357,.000,6.0,17.3,11.7,11.1,0.9,0.0,23.6,16.4,108,107,0.1,0.0,0.1,.096
252,Wesley Johnson,SF,24,MIN,65,1469,8.0,.477,.465,.086,.426,1.8,11.6,6.7,6.4,1.2,2.3,12.7,14.3,93,107,-0.4,1.0,0.6,.021
253,Dahntay Jones,SF,31,IND,65,1052,10.3,.533,.468,.352,.274,2.5,10.0,6.3,9.6,1.2,0.8,12.4,16.0,107,106,1.1,0.8,2.0,.090
254,Dominique Jones,PG,23,DAL,33,268,11.8,.493,.404,.507,.110,3.8,14.6,9.2,24.6,2.0,1.5,23.9,20.3,93,102,-0.1,0.4,0.2,.044
255,James Jones,SG,31,MIA,51,666,9.7,.567,.533,.200,.760,1.1,7.4,4.4,4.2,1.3,1.1,5.8,12.1,117,104,0.9,0.7,1.7,.120
256,Solomon Jones,C-PF,27,TOT,21,292,9.1,.471,.393,.377,.000,13.1,10.5,11.8,4.9,1.7,3.1,20.2,14.4,96,106,0.0,0.3,0.3,.042
256,Solomon Jones,PF,27,LAC,10,96,5.3,.294,.125,.625,.000,13.5,7.5,10.5,2.8,2.2,4.3,32.9,7.3,82,105,-0.1,0.1,0.0,.008
256,Solomon Jones,C,27,NOH,11,196,11.0,.501,.434,.340,.000,13.0,12.0,12.5,5.9,1.4,2.5,17.6,17.8,99,106,0.1,0.2,0.2,.059
257,DeAndre Jordan,C,23,LAC,66,1798,16.4,.626,.632,.433,.003,13.2,23.0,18.1,1.5,0.9,6.2,16.0,11.9,119,102,3.2,2.4,5.6,.150
258,Jerome Jordan,C,25,NYK,21,108,18.3,.561,.515,.303,.000,14.8,14.1,14.4,6.3,0.5,4.4,5.1,16.4,126,102,0.3,0.1,0.5,.211
259,Cory Joseph,PG,20,SAS,29,266,6.9,.374,.336,.243,.214,2.2,8.5,5.4,17.4,1.4,0.8,13.4,15.4,88,106,-0.2,0.2,0.0,.001
260,Chris Kaman,C,29,NOH,47,1372,15.3,.478,.446,.179,.000,7.9,23.5,15.8,14.0,1.0,4.7,16.7,26.6,91,102,-1.2,1.9,0.7,.024
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
261,Enes Kanter,C,19,UTA,66,874,14.5,.539,.496,.445,.004,13.9,22.7,18.3,1.4,1.1,2.1,16.1,17.3,105,105,0.9,0.8,1.7,.095
262,Jason Kapono,SG,30,LAL,27,269,4.5,.476,.455,.073,.491,0.9,4.8,2.9,6.0,0.6,0.0,9.6,10.7,99,111,0.0,0.1,0.1,.021
263,D.J. Kennedy,SF,22,CLE,2,59,4.7,.466,.500,.167,.333,1.9,12.0,6.7,8.2,1.8,0.0,18.9,12.1,85,110,0.0,0.0,0.0,-0.023
264,Jason Kidd,PG,38,DAL,48,1379,13.1,.524,.507,.103,.817,1.2,14.8,8.1,28.4,3.1,0.6,24.2,12.7,103,101,0.9,2.1,3.0,.104
265,Linas Kleiza,SF,27,TOR,49,1057,12.4,.521,.478,.244,.437,4.7,17.2,11.0,7.9,1.2,0.3,12.4,23.1,100,105,0.5,1.0,1.5,.066
266,Brandon Knight,PG,20,DET,66,2129,11.7,.511,.483,.178,.359,1.8,10.3,5.9,20.8,1.2,0.4,17.1,21.7,97,109,0.3,1.0,1.3,.029
267,Kyle Korver,SG,30,CHI,65,1469,13.6,.600,.575,.160,.658,2.0,9.9,6.0,11.7,1.3,0.7,10.7,15.3,120,101,3.1,2.1,5.3,.172
268,Kosta Koufos,C,22,DEN,48,792,17.3,.608,.599,.286,.000,14.4,23.3,19.0,2.9,1.5,4.1,13.2,14.0,120,102,1.7,1.0,2.7,.163
269,Carl Landry,PF,28,NOH,41,999,18.2,.577,.503,.508,.008,9.4,15.9,12.8,7.1,0.7,1.0,12.6,24.0,111,107,2.2,0.7,2.9,.139
270,Ty Lawson,PG,24,DEN,61,2124,19.4,.579,.535,.282,.261,3.1,9.2,6.2,30.2,2.0,0.2,14.7,21.2,116,108,5.7,1.2,6.9,.157
271,Courtney Lee,SG,26,HOU,58,1757,12.6,.534,.508,.148,.374,1.7,8.9,5.2,7.9,2.0,0.9,9.4,17.6,106,107,1.8,1.4,3.2,.087
272,David Lee,PF,28,GSW,57,2121,19.7,.549,.503,.304,.005,9.2,19.9,14.6,13.6,1.3,0.8,12.5,26.0,108,109,3.8,1.2,5.0,.113
273,Malcolm Lee,SG,21,MIN,19,243,9.3,.466,.407,.288,.169,4.1,7.8,5.9,19.8,1.7,1.2,20.4,15.3,95,108,0.0,0.1,0.1,.024
274,Kawhi Leonard,SF,20,SAS,64,1534,16.6,.573,.543,.218,.270,7.9,16.4,12.2,6.6,2.9,1.1,9.0,14.5,119,101,3.1,2.4,5.5,.171
275,Travis Leslie,SG,21,LAC,10,45,14.6,.390,.357,.643,.000,15.7,8.0,11.9,17.0,2.4,3.7,10.0,20.5,98,105,0.0,0.0,0.1,.060
276,Jon Leuer,PF,22,MIL,46,555,15.3,.536,.516,.147,.047,8.7,15.3,11.9,7.3,1.3,2.3,8.1,17.6,111,105,0.9,0.5,1.4,.122
277,Rashard Lewis,SF,32,WAS,28,729,9.3,.457,.421,.167,.303,5.2,11.7,8.4,5.7,1.6,1.1,11.9,16.5,94,108,-0.2,0.4,0.3,.018
278,DeAndre Liggins,SF,23,ORL,17,115,8.9,.495,.480,.760,.160,5.9,9.2,7.5,7.1,2.8,0.0,23.1,17.7,87,104,-0.1,0.1,0.0,.000
279,Jeremy Lin,PG,23,NYK,35,940,19.9,.552,.478,.478,.196,2.2,11.1,6.6,41.0,3.0,0.8,21.4,28.1,104,101,1.3,1.4,2.7,.140
280,Shaun Livingston,SG,26,MIL,58,1092,11.0,.520,.472,.292,.011,3.8,8.7,6.2,16.6,1.3,1.4,17.8,15.0,102,108,0.7,0.6,1.3,.055
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
281,Brook Lopez,C,23,NJN,5,136,21.9,.527,.494,.416,.000,6.6,8.8,7.7,10.2,0.4,2.3,6.2,32.7,107,113,0.3,0.0,0.3,.091
282,Robin Lopez,C,23,PHO,64,895,15.2,.526,.461,.520,.000,11.5,14.8,13.2,3.4,1.0,4.8,11.5,18.9,108,105,1.2,0.9,2.1,.115
283,Kevin Love,PF,23,MIN,55,2145,25.4,.568,.497,.434,.266,11.6,26.4,19.0,10.0,1.1,0.9,9.2,28.8,117,104,7.6,2.3,10.0,.223
284,Kyle Lowry,PG,25,HOU,47,1510,18.8,.558,.486,.386,.411,2.8,13.7,8.2,32.3,2.5,0.7,17.8,22.0,111,104,3.3,1.6,4.9,.156
285,John Lucas,PG,29,CHI,49,726,16.3,.496,.476,.089,.391,3.4,8.1,5.8,25.8,1.4,0.1,10.1,26.0,107,102,1.2,1.0,2.2,.143
286,Shelvin Mack,PG,22,WAS,64,779,11.9,.468,.427,.268,.191,1.7,11.7,6.7,26.0,1.9,0.2,16.3,16.9,99,108,0.2,0.5,0.7,.042
287,Vernon Macklin,C,25,DET,23,135,18.2,.559,.543,.400,.000,12.0,18.3,15.0,6.4,1.6,2.3,6.8,15.1,121,105,0.3,0.1,0.5,.161
288,Corey Maggette,SF,32,CHA,32,881,14.1,.517,.405,.558,.177,2.6,14.0,8.1,8.3,1.4,0.1,11.3,27.4,100,112,0.5,0.1,0.7,.038
289,Jamaal Magloire,C,33,TOR,34,374,2.7,.360,.378,.600,.000,7.9,27.3,17.7,2.4,0.6,2.2,27.9,9.9,70,102,-0.7,0.5,-0.2,-0.021
290,Ian Mahinmi,C,25,DAL,61,1139,13.5,.585,.546,.618,.004,10.7,17.7,14.3,1.7,1.8,2.2,14.2,14.4,113,101,1.7,1.7,3.4,.144
291,Shawn Marion,SF,33,DAL,63,1919,15.0,.488,.461,.144,.105,8.6,18.6,13.6,11.5,1.8,1.5,12.5,19.0,100,102,1.0,2.7,3.7,.092
292,Cartier Martin,SF,27,WAS,17,391,12.8,.555,.549,.142,.560,3.4,13.4,8.4,4.2,1.5,0.4,8.4,17.8,109,108,0.5,0.2,0.7,.090
293,Kenyon Martin,PF,34,LAC,42,940,9.9,.445,.448,.245,.059,6.1,16.9,11.5,2.9,2.5,3.8,11.6,13.5,92,102,-0.3,1.2,0.9,.048
294,Kevin Martin,SG,28,HOU,40,1264,16.5,.554,.486,.333,.419,1.2,8.6,4.9,14.5,1.2,0.2,10.2,24.7,111,109,2.7,0.6,3.3,.125
295,Roger Mason,SG,31,WAS,52,697,12.1,.530,.514,.105,.597,1.1,10.1,5.6,11.0,1.0,0.6,10.6,19.4,104,110,0.6,0.2,0.9,.059
296,Wesley Matthews,SG,25,POR,66,2228,14.1,.539,.496,.224,.442,2.9,9.0,5.9,8.3,2.3,0.5,8.0,18.7,110,108,3.4,1.4,4.8,.104
297,Jason Maxiell,PF,28,DET,65,1466,11.7,.493,.478,.277,.005,9.9,17.4,13.6,4.7,1.2,2.7,14.2,15.8,99,106,0.4,1.3,1.7,.057
298,Eric Maynor,PG,24,OKC,9,137,9.1,.466,.436,.103,.436,2.7,7.8,5.4,24.1,1.9,0.0,21.3,17.1,96,107,0.0,0.1,0.1,.037
299,O.J. Mayo,SG,24,MEM,66,1771,14.7,.513,.476,.234,.374,1.9,12.1,6.9,16.1,2.1,1.1,13.3,23.9,101,103,1.3,2.2,3.5,.094
300,Luc Mbah a Moute,PF,25,MIL,43,1009,13.9,.544,.511,.395,.015,8.2,16.9,12.4,4.4,2.0,1.6,11.3,15.1,109,104,1.2,1.1,2.4,.112
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
301,JaVale McGee,C,24,TOT,61,1535,19.9,.552,.556,.303,.000,12.1,23.3,17.7,3.5,1.2,6.6,12.2,20.7,106,101,1.9,2.2,4.1,.127
301,JaVale McGee,C,24,WAS,41,1124,19.6,.539,.535,.290,.000,12.6,23.8,18.2,3.9,1.2,6.9,13.1,20.7,104,101,1.2,1.6,2.8,.120
301,JaVale McGee,C,24,DEN,20,411,20.5,.588,.612,.336,.000,10.5,21.8,16.3,2.5,1.2,5.9,9.8,21.0,111,102,0.7,0.6,1.3,.148
302,Tracy McGrady,SF,32,ATL,52,837,13.6,.510,.470,.359,.143,3.3,18.2,10.8,20.8,1.0,1.4,16.5,18.0,102,102,0.5,1.1,1.6,.094
303,Dominic McGuire,PF,26,GSW,64,1127,11.8,.486,.448,.252,.019,7.4,17.4,12.4,14.0,2.0,2.5,19.4,11.8,103,107,0.6,0.9,1.5,.062
304,Josh McRoberts,PF,24,LAL,50,718,10.9,.516,.487,.305,.059,9.9,16.4,13.3,10.5,1.1,1.8,18.8,10.5,108,104,0.6,0.8,1.4,.095
305,Jodie Meeks,SG,24,PHI,66,1644,11.5,.551,.513,.182,.570,1.1,9.8,5.4,5.0,1.3,0.1,5.4,15.2,111,103,2.1,2.0,4.1,.120
306,C.J. Miles,SG,24,UTA,56,1145,12.4,.484,.430,.292,.323,2.7,9.0,5.8,9.6,2.1,1.3,9.2,22.7,101,108,0.7,0.8,1.5,.063
307,Darko Milicic,C,26,MIN,29,472,9.0,.458,.454,.285,.000,8.2,14.6,11.4,5.9,1.0,3.8,17.9,16.8,88,106,-0.4,0.4,0.0,.003
308,Andre Miller,SG,35,DEN,66,1809,14.8,.510,.455,.306,.150,3.5,10.5,7.1,36.5,1.8,0.4,22.0,19.8,104,108,1.9,1.0,2.9,.078
309,Brad Miller,C,35,MIN,15,146,10.7,.542,.463,.444,.556,3.0,11.5,7.2,24.3,1.4,1.0,27.1,13.5,103,108,0.1,0.1,0.2,.060
310,Mike Miller,SG,31,MIA,39,752,11.4,.561,.562,.024,.560,3.6,16.2,10.2,8.7,1.0,0.6,12.4,14.9,108,103,0.8,1.0,1.8,.113
311,Patrick Mills,PG,23,SAS,16,261,21.5,.604,.577,.115,.431,1.8,10.3,6.2,25.9,2.0,0.3,16.0,28.4,110,105,0.6,0.3,0.9,.161
312,Paul Millsap,PF,26,UTA,64,2100,21.8,.545,.499,.296,.036,9.7,21.2,15.4,12.4,2.9,2.0,10.3,23.2,113,102,4.9,2.9,7.8,.179
313,Nazr Mohammed,C,34,OKC,63,692,11.0,.477,.467,.136,.006,10.4,17.1,14.0,3.1,1.5,3.9,12.7,13.4,102,102,0.3,1.0,1.3,.090
314,Greg Monroe,C,21,DET,66,2082,22.0,.563,.521,.348,.001,13.3,23.6,18.3,14.0,2.1,1.7,15.2,23.6,110,102,4.3,2.7,7.0,.161
315,Jamario Moon,SF,31,CHA,8,123,3.4,.362,.333,.083,.417,1.8,19.3,10.3,6.4,0.4,3.0,24.3,12.3,64,110,-0.3,0.0,-0.3,-0.100
316,E'Twaun Moore,PG,22,BOS,38,331,8.8,.474,.456,.062,.398,1.5,9.9,5.9,17.0,1.8,0.7,15.3,19.9,89,101,-0.3,0.5,0.2,.031
317,Mikki Moore,C,36,GSW,7,118,6.3,.520,.450,.350,.000,6.8,14.4,10.6,6.0,1.3,1.9,23.3,11.8,96,109,0.0,0.1,0.1,.022
318,Darius Morris,PG,21,LAL,19,169,5.2,.500,.476,.214,.214,1.4,8.8,5.3,19.1,0.6,0.0,29.2,17.6,84,109,-0.2,0.1,-0.2,-0.045
319,Marcus Morris,PF,22,HOU,17,126,3.8,.348,.315,.148,.315,4.6,10.2,7.4,3.7,0.8,1.2,6.5,22.2,78,109,-0.3,0.1,-0.2,-0.083
320,Markieff Morris,PF,22,PHO,63,1227,12.1,.484,.448,.243,.284,6.4,19.1,12.8,8.2,1.7,2.5,12.7,20.4,97,104,0.1,1.4,1.5,.059
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
321,Anthony Morrow,SG,26,NJN,62,1636,13.1,.531,.494,.158,.435,2.1,7.0,4.5,6.8,1.5,0.4,9.0,21.6,105,113,1.7,0.0,1.7,.051
322,Timofey Mozgov,C,25,DEN,44,687,13.2,.556,.526,.300,.000,9.3,20.8,15.2,4.9,1.1,4.8,19.8,17.4,100,103,0.3,0.8,1.1,.074
323,Byron Mullens,C,22,CHA,65,1465,13.0,.473,.435,.190,.086,7.3,18.8,12.8,7.5,0.8,2.6,10.4,22.5,94,110,-0.4,0.6,0.2,.007
324,Troy Murphy,PF,31,LAL,59,956,9.0,.537,.532,.053,.392,4.9,16.9,11.2,7.9,0.8,1.2,12.9,9.6,110,105,0.8,0.9,1.7,.088
325,Hamady N'Diaye,C,25,WAS,3,3,-13.1,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0,116,0.0,0.0,0.0,-0.369
326,Eduardo Najera,PF,35,CHA,22,270,9.3,.441,.438,.063,.453,4.5,17.2,10.6,7.4,3.7,1.1,9.6,12.4,92,105,-0.1,0.3,0.2,.035
327,Steve Nash,PG,37,PHO,62,1961,20.3,.625,.581,.256,.254,1.5,9.1,5.3,53.1,1.0,0.3,27.1,19.6,115,110,5.2,0.6,5.9,.144
328,Gary Neal,SG,27,SAS,56,1206,14.2,.542,.522,.132,.407,1.2,9.9,5.6,15.1,1.2,0.1,10.5,21.7,107,107,1.6,0.9,2.5,.101
329,Jameer Nelson,PG,29,ORL,57,1706,14.6,.524,.499,.145,.381,1.9,10.4,6.1,34.0,1.2,0.2,17.3,21.4,106,107,2.3,1.2,3.5,.099
330,Joakim Noah,C,26,CHI,64,1945,19.6,.561,.508,.420,.002,14.1,21.8,18.0,12.7,1.1,3.4,13.7,15.8,120,96,4.9,4.2,9.0,.223
331,Andres Nocioni,SF,32,PHI,11,56,1.8,.342,.275,.550,.300,2.0,25.9,13.9,2.6,1.0,1.3,16.8,25.0,64,98,-0.3,0.1,-0.2,-0.139
332,Steve Novak,PF,28,NYK,54,1020,15.9,.684,.675,.077,.837,1.0,10.9,5.9,2.0,0.8,0.7,5.7,16.2,129,105,2.9,0.9,3.9,.181
333,Dirk Nowitzki,PF,33,DAL,62,2079,21.7,.564,.495,.343,.205,2.5,19.9,11.3,12.6,1.1,1.2,9.0,29.2,110,103,5.0,2.6,7.6,.175
334,Jermaine O'Neal,C,33,BOS,25,570,9.4,.468,.433,.258,.000,8.0,19.4,14.0,2.7,0.7,5.8,13.6,13.0,94,96,-0.1,1.2,1.1,.091
335,Lamar Odom,SF,32,DAL,50,1027,9.2,.423,.393,.281,.318,4.0,18.7,11.4,12.9,1.0,1.4,11.7,20.1,89,103,-0.9,1.2,0.3,.014
336,Emeka Okafor,C,29,NOH,27,781,15.1,.539,.533,.346,.000,10.8,21.4,16.2,5.3,1.1,2.8,13.0,17.2,105,103,0.8,0.9,1.7,.103
337,Mehmet Okur,C,32,NJN,17,454,8.4,.460,.457,.036,.518,5.5,15.5,10.4,11.1,1.1,0.8,15.0,16.8,93,111,-0.2,0.1,0.0,-0.004
338,Daniel Orton,PF,21,ORL,16,187,12.7,.549,.567,.833,.033,11.6,12.5,12.0,4.3,2.3,3.8,14.6,12.0,112,101,0.2,0.3,0.5,.129
339,Travis Outlaw,SF,27,SAC,39,500,9.6,.428,.389,.263,.343,4.0,9.7,6.7,4.8,1.9,3.1,9.3,18.7,91,110,-0.3,0.2,-0.1,-0.008
340,Larry Owens,SF,29,NJN,7,75,5.8,.509,.455,.364,.455,3.0,17.5,10.1,8.1,0.0,1.0,13.6,9.0,107,112,0.0,0.0,0.1,.035
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
341,Zaza Pachulia,C,27,ATL,58,1640,14.0,.557,.499,.466,.000,11.1,21.5,16.4,7.4,1.8,1.4,16.5,14.0,111,99,2.3,2.8,5.0,.147
342,Jannero Pargo,PG,32,ATL,50,671,13.6,.539,.520,.079,.545,1.6,11.1,6.4,24.1,1.6,0.2,15.8,21.8,103,104,0.6,0.8,1.3,.095
343,Jeremy Pargo,PG,25,MEM,44,424,4.4,.389,.367,.180,.253,3.2,7.0,5.1,20.2,1.9,0.0,22.1,22.2,77,106,-1.1,0.4,-0.8,-0.085
344,Anthony Parker,SF,36,CLE,51,1280,10.9,.523,.509,.172,.423,0.9,11.8,6.1,15.7,1.6,0.4,12.5,14.1,105,110,1.0,0.4,1.4,.052
345,Tony Parker,PG,29,SAS,60,1923,22.0,.539,.488,.319,.069,1.3,8.7,5.1,40.3,1.5,0.2,13.1,27.7,112,106,5.5,1.6,7.1,.177
346,Chandler Parsons,SF,23,HOU,63,1804,13.3,.513,.506,.142,.324,5.7,13.6,9.6,11.7,2.1,1.2,12.2,16.7,105,105,1.6,1.8,3.4,.090
347,Patrick Patterson,PF,22,HOU,64,1483,11.5,.457,.440,.112,.006,8.7,13.7,11.2,5.7,1.0,1.8,8.4,17.9,99,107,0.5,1.1,1.6,.052
348,Chris Paul,PG,26,LAC,60,2181,27.0,.581,.522,.339,.239,2.3,9.4,5.8,43.8,3.8,0.2,10.8,24.3,126,104,10.4,2.3,12.7,.278
349,Sasha Pavlovic,SF,28,BOS,45,527,6.7,.456,.457,.063,.453,0.9,14.5,8.0,5.3,2.0,2.2,13.2,13.8,82,97,-0.6,1.0,0.4,.039
350,Nikola Pekovic,C,26,MIN,47,1264,21.4,.607,.564,.412,.000,15.8,14.6,15.2,4.6,1.2,1.8,14.0,21.9,117,107,3.6,0.9,4.5,.170
351,Kendrick Perkins,C,27,OKC,65,1744,8.7,.528,.489,.427,.000,8.4,18.8,13.9,6.4,0.7,3.0,27.5,11.1,96,103,0.0,2.1,2.0,.056
352,Johan Petro,C,26,NJN,59,920,10.3,.452,.421,.142,.004,8.3,20.3,14.1,8.2,1.2,1.9,12.1,15.6,97,108,0.1,0.6,0.7,.034
353,Paul Pierce,SF,34,BOS,61,2075,19.6,.567,.499,.387,.307,2.2,15.2,9.0,24.3,1.8,1.0,14.2,28.1,106,99,3.3,3.7,7.0,.161
354,Mickael Pietrus,SG,29,BOS,42,921,8.5,.509,.498,.115,.674,2.4,13.7,8.3,4.4,1.2,0.8,10.4,16.5,94,100,-0.2,1.4,1.2,.063
355,Dexter Pittman,C,23,MIA,35,301,10.4,.498,.468,.298,.000,11.1,16.8,14.1,4.9,1.4,2.2,13.8,19.0,100,100,0.1,0.5,0.6,.101
356,Quincy Pondexter,SF,23,MEM,64,1002,9.4,.517,.498,.222,.305,6.3,8.5,7.3,4.1,1.4,0.4,10.3,13.2,107,106,0.9,0.9,1.7,.082
357,A.J. Price,PG,25,IND,44,568,11.5,.454,.414,.201,.506,2.6,9.4,6.0,23.9,1.9,0.3,14.5,17.7,100,106,0.2,0.5,0.7,.063
358,Ronnie Price,PG,28,PHO,36,517,8.4,.465,.427,.192,.338,4.0,8.2,6.1,18.7,3.4,0.4,24.6,16.4,89,105,-0.4,0.5,0.1,.008
359,Tayshaun Prince,SF,31,DET,63,2087,12.8,.470,.444,.144,.130,4.0,12.4,8.0,13.2,0.7,1.2,8.0,20.4,101,109,1.2,0.9,2.1,.048
360,Joel Przybilla,C,32,POR,27,449,6.0,.492,.458,.375,.000,7.4,28.9,17.9,1.9,0.5,2.8,28.2,7.9,89,104,-0.2,0.5,0.3,.034
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
361,Vladimir Radmanovic,SF,31,ATL,49,755,11.7,.524,.503,.147,.685,5.3,16.8,11.1,10.9,1.5,1.5,14.3,15.2,104,101,0.5,1.1,1.6,.103
362,Anthony Randolph,PF,22,MIN,34,517,17.6,.532,.470,.420,.005,9.0,17.5,13.2,6.6,1.3,4.8,14.4,23.8,102,103,0.5,0.6,1.1,.099
363,Zach Randolph,PF,30,MEM,28,735,17.9,.500,.467,.309,.028,12.1,23.9,17.9,11.2,1.5,0.4,11.0,22.4,106,101,1.0,1.1,2.1,.135
364,Michael Redd,SG,32,PHO,51,770,13.9,.511,.458,.308,.367,2.1,9.1,5.6,7.1,0.9,0.0,8.3,26.3,102,111,0.6,0.2,0.8,.052
365,J.J. Redick,SG,27,ORL,65,1765,15.1,.575,.521,.269,.459,1.2,8.8,4.9,16.2,0.8,0.3,9.4,19.2,117,109,4.2,1.0,5.2,.142
366,Ryan Reid,PF,25,OKC,5,17,17.6,.800,.800,.000,.000,7.2,6.3,6.7,0.0,0.0,0.0,16.7,16.0,128,112,0.0,0.0,0.1,.142
367,Jason Richardson,SG,31,ORL,54,1591,13.3,.502,.493,.116,.465,2.6,11.6,7.0,12.0,1.8,1.1,8.7,20.2,103,105,1.2,1.6,2.8,.084
368,Quentin Richardson,SF,31,ORL,48,866,8.7,.511,.482,.152,.614,2.0,14.6,8.2,7.0,1.7,0.5,12.1,13.0,102,105,0.4,0.9,1.3,.070
369,Luke Ridnour,SG,30,MIN,53,1750,13.6,.530,.485,.216,.276,1.2,7.8,4.5,24.0,1.6,0.7,13.7,17.8,109,109,2.4,0.9,3.3,.090
370,Nate Robinson,PG,27,GSW,51,1192,18.0,.534,.492,.233,.374,1.4,8.1,4.8,31.8,2.6,0.1,12.3,23.6,110,110,2.4,0.4,2.8,.111
371,Rajon Rondo,PG,25,BOS,53,1957,17.5,.483,.456,.316,.073,3.9,11.2,7.7,52.5,2.6,0.1,22.8,20.7,101,99,1.5,3.4,4.9,.121
372,Derrick Rose,PG,23,CHI,39,1375,23.0,.532,.473,.344,.249,2.1,8.4,5.3,40.3,1.4,1.4,12.9,30.5,112,101,4.1,2.0,6.0,.211
373,Ricky Rubio,PG,21,MIN,41,1404,14.6,.476,.398,.404,.242,1.6,11.9,6.7,37.4,3.3,0.4,22.2,18.7,99,104,0.5,1.5,2.0,.070
374,Brandon Rush,SF,26,GSW,65,1717,15.2,.628,.607,.175,.467,2.2,14.4,8.3,7.9,1.1,2.6,11.9,15.4,115,110,2.9,0.6,3.5,.099
375,Walker Russell,PG,29,DET,28,357,7.2,.401,.368,.232,.137,2.3,6.6,4.4,26.0,2.7,0.2,24.0,17.8,82,107,-0.6,0.3,-0.4,-0.049
376,John Salmons,SF,32,SAC,46,1250,9.0,.471,.457,.130,.325,1.7,10.5,5.9,11.1,1.5,0.4,11.0,14.2,99,112,0.3,0.1,0.4,.014
377,Samardo Samuels,C,23,CLE,54,825,11.1,.517,.455,.506,.000,8.4,16.8,12.4,4.2,1.3,1.8,16.5,18.4,98,108,0.2,0.5,0.7,.039
378,Larry Sanders,PF,23,MIL,52,643,13.3,.463,.457,.207,.011,10.3,17.3,13.7,7.8,2.5,8.9,17.6,16.7,92,97,-0.3,1.2,1.0,.072
379,Brian Scalabrine,PF,33,CHI,28,122,13.5,.490,.483,.200,.233,7.5,11.7,9.6,18.7,2.2,3.5,21.6,15.5,98,97,0.0,0.2,0.3,.108
380,Luis Scola,PF,31,HOU,66,2067,15.4,.526,.491,.223,.003,6.8,17.3,12.0,12.0,0.9,0.9,13.6,24.8,102,107,1.8,1.6,3.4,.080
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
381,Thabo Sefolosha,SG,27,OKC,42,914,9.8,.584,.532,.277,.458,2.8,12.5,8.0,7.4,2.1,1.4,18.7,10.6,109,104,0.8,1.0,1.8,.095
382,Josh Selby,PG,20,MEM,28,237,3.3,.403,.361,.194,.208,1.0,6.5,3.7,19.3,1.6,0.0,27.1,20.5,73,107,-0.7,0.2,-0.5,-0.105
383,Kevin Seraphin,C,22,WAS,57,1176,15.8,.549,.531,.183,.003,9.8,17.1,13.4,4.8,0.8,5.0,13.8,18.2,105,105,1.2,1.1,2.3,.094
