Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
241,Kris Joseph,SF,24,BRK,4,30,3.7,.210,.000,1.333,.333,0.0,7.9,3.9,0.0,5.4,0.0,0.0,7.3,53,102,-0.1,0.0,0.0,-0.008
242,Chris Kaman,C,30,DAL,66,1363,16.3,.529,.507,.138,.002,8.1,22.1,15.2,6.6,1.1,3.0,13.6,25.3,98,105,0.0,1.6,1.6,.058
243,Enes Kanter,C,20,UTA,70,1078,17.6,.588,.545,.309,.003,14.5,18.6,16.5,5.0,1.4,2.3,19.0,22.4,106,107,1.2,1.0,2.3,.101
244,Jason Kidd,SG,39,NYK,76,2043,13.5,.532,.511,.117,.795,2.8,16.2,9.3,17.8,3.3,1.1,15.0,11.6,114,103,2.6,2.8,5.4,.128
245,Michael Kidd-Gilchrist,SF,19,CHA,78,2025,14.0,.506,.460,.305,.015,7.2,18.9,12.9,10.1,1.4,2.8,12.7,17.9,102,110,1.1,1.0,2.1,.051
246,Andrei Kirilenko,SF,31,MIN,64,2034,17.6,.590,.538,.446,.214,5.6,15.1,10.2,14.4,2.4,2.4,15.1,17.4,113,104,3.4,2.6,6.0,.142
247,Linas Kleiza,SF,28,TOR,20,376,8.2,.460,.403,.264,.458,3.1,13.5,8.2,6.9,0.6,0.4,8.0,21.6,96,111,-0.1,0.2,0.1,.013
248,Brandon Knight,PG,21,DET,75,2365,12.0,.511,.475,.256,.372,2.6,9.6,6.0,21.3,1.3,0.3,17.3,22.8,98,111,0.3,0.8,1.1,.022
249,Kyle Korver,SF,31,ATL,74,2259,13.9,.637,.618,.130,.689,1.2,13.5,7.4,9.9,1.6,1.3,9.9,14.5,119,105,4.0,2.5,6.4,.137
250,Kosta Koufos,C,23,DEN,81,1817,17.2,.585,.581,.205,.002,13.3,21.2,17.3,2.6,1.2,4.4,8.7,14.5,122,103,3.9,2.5,6.5,.171
251,Viacheslav Kravtsov,C,25,DET,25,224,14.4,.618,.717,.804,.000,12.1,11.0,11.6,6.6,1.2,3.2,18.4,15.5,109,109,0.3,0.1,0.4,.086
252,Doron Lamb,SG,21,TOT,47,577,4.8,.433,.411,.209,.227,1.5,7.4,4.4,8.2,1.2,0.0,12.7,15.7,86,112,-0.6,0.2,-0.4,-0.032
252,Doron Lamb,SG,21,MIL,23,280,3.0,.384,.368,.158,.168,1.1,5.6,3.3,10.6,1.3,0.0,13.6,18.3,78,111,-0.6,0.1,-0.4,-0.076
252,Doron Lamb,SG,21,ORL,24,297,6.5,.498,.471,.279,.309,1.9,9.1,5.5,5.8,1.1,0.0,11.6,13.2,98,113,0.0,0.1,0.1,.010
253,Jeremy Lamb,SF,20,OKC,23,147,11.2,.479,.419,.206,.441,4.2,9.4,7.0,5.4,0.7,1.0,7.5,24.8,100,108,0.1,0.1,0.2,.058
254,Carl Landry,PF,29,GSW,81,1876,17.5,.605,.541,.453,.005,10.9,17.3,14.2,5.6,0.9,1.3,13.7,20.0,116,106,4.3,1.9,6.2,.159
255,Ty Lawson,PG,25,DEN,73,2513,17.9,.549,.505,.320,.239,1.6,7.1,4.4,30.2,2.1,0.2,14.1,22.3,113,109,5.6,1.8,7.4,.141
256,Courtney Lee,SG,27,BOS,78,1941,11.7,.545,.519,.136,.294,1.9,9.4,5.8,11.7,2.4,0.9,13.0,15.7,102,104,0.9,2.4,3.3,.082
257,David Lee,PF,29,GSW,79,2907,19.2,.561,.519,.276,.003,8.5,24.5,16.8,16.5,1.2,0.6,13.7,23.2,110,104,5.4,3.7,9.1,.150
258,Malcolm Lee,SG,22,MIN,16,289,9.8,.460,.434,.263,.316,5.8,9.8,7.7,10.7,2.1,1.6,10.5,14.7,100,106,0.1,0.3,0.4,.059
259,Kawhi Leonard,SF,21,SAS,58,1810,16.4,.592,.556,.240,.331,4.3,17.1,11.1,7.7,2.7,1.3,9.6,16.4,114,99,3.0,3.3,6.2,.166
260,Meyers Leonard,C,20,POR,69,1206,12.1,.596,.551,.321,.025,7.6,17.1,12.3,4.3,0.5,2.4,13.4,13.9,115,110,1.8,0.7,2.4,.097
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
261,Jon Leuer,PF-C,23,TOT,28,187,10.4,.485,.481,.250,.058,7.9,15.5,11.6,6.8,1.7,0.0,12.2,15.9,99,106,0.0,0.2,0.2,.057
261,Jon Leuer,C,23,CLE,9,91,3.3,.359,.357,.214,.107,6.1,10.7,8.3,8.5,1.1,0.0,14.0,17.5,78,113,-0.2,0.0,-0.2,-0.092
261,Jon Leuer,PF,23,MEM,19,96,17.2,.628,.625,.292,.000,9.7,20.1,14.8,5.3,2.3,0.0,10.0,14.4,124,99,0.2,0.2,0.4,.198
262,Rashard Lewis,PF,33,MIA,55,792,11.1,.530,.516,.181,.526,3.1,15.0,9.4,5.7,1.4,1.4,10.9,18.2,101,105,0.3,0.9,1.2,.071
263,DeAndre Liggins,SG,24,OKC,39,290,9.4,.528,.521,.383,.404,5.5,14.7,10.5,7.2,3.2,0.8,20.3,10.8,101,101,0.1,0.5,0.6,.092
264,Damian Lillard,PG,22,POR,82,3167,16.4,.546,.501,.249,.391,1.5,8.0,4.7,28.8,1.2,0.5,14.5,24.2,108,112,5.1,0.7,5.8,.088
265,Jeremy Lin,PG,24,HOU,82,2640,14.9,.538,.490,.307,.287,1.4,9.1,5.3,29.4,2.5,0.8,18.8,20.8,106,107,3.0,2.5,5.4,.099
266,Shaun Livingston,PG,27,TOT,66,1455,13.0,.536,.480,.283,.012,2.4,10.4,6.2,23.2,1.7,1.7,16.3,14.3,109,109,1.7,0.9,2.6,.086
266,Shaun Livingston,PG,27,WAS,17,320,7.4,.434,.364,.227,.045,0.7,12.2,6.4,18.1,1.8,0.5,19.0,12.8,89,104,-0.2,0.4,0.2,.028
266,Shaun Livingston,PG,27,CLE,49,1135,14.6,.559,.507,.296,.004,2.8,9.8,6.2,24.6,1.7,2.1,15.7,14.7,114,110,1.9,0.6,2.4,.102
267,Brook Lopez,C,24,BRK,74,2253,24.7,.567,.521,.358,.001,10.8,16.1,13.4,6.4,0.8,5.2,9.4,28.6,114,105,6.4,2.6,9.0,.191
268,Robin Lopez,C,24,NOH,82,2136,18.9,.573,.534,.288,.000,12.4,13.4,12.9,5.3,0.8,5.0,12.0,20.0,114,110,4.4,1.2,5.6,.126
269,Kevin Love,PF,24,MIN,18,618,17.9,.458,.386,.477,.309,11.5,35.9,23.3,11.8,1.1,1.1,9.8,28.9,99,102,0.1,0.9,1.1,.084
270,Kyle Lowry,PG,26,TOR,68,2020,17.5,.543,.482,.384,.448,3.2,15.9,9.5,34.6,2.5,1.0,17.7,20.3,110,106,3.5,2.1,5.6,.133
271,John Lucas,PG,30,TOR,63,827,12.8,.483,.472,.075,.452,1.1,8.3,4.7,21.5,1.5,0.1,7.0,20.8,104,111,0.7,0.3,1.1,.061
272,Scott Machado,PG,22,HOU,6,21,6.0,.581,.500,.333,.167,0.0,5.3,2.7,44.2,4.8,0.0,53.8,31.0,69,104,-0.1,0.0,-0.1,-0.230
273,Shelvin Mack,PG-SG,23,TOT,31,416,11.3,.537,.532,.127,.389,0.8,10.0,5.4,26.3,1.9,0.0,20.4,18.5,99,106,0.1,0.4,0.5,.056
273,Shelvin Mack,PG,23,WAS,7,141,10.4,.453,.450,.050,.325,2.3,10.3,6.3,26.3,2.2,0.0,16.4,15.8,96,104,0.0,0.2,0.2,.052
273,Shelvin Mack,SG,23,PHI,4,7,-6.4,.500,.500,.000,.500,0.0,0.0,0.0,22.6,0.0,0.0,50.0,26.3,56,115,-0.1,0.0,-0.1,-0.348
273,Shelvin Mack,PG,23,ATL,20,268,12.3,.577,.571,.167,.417,0.0,10.1,5.1,26.3,1.7,0.0,21.0,19.7,102,107,0.1,0.2,0.4,.068
274,Corey Maggette,SF,33,DET,18,257,7.9,.489,.388,.632,.276,2.2,9.1,5.6,11.4,1.2,0.6,14.9,20.2,97,111,0.0,0.1,0.1,.017
275,Ian Mahinmi,C,26,IND,80,1322,10.6,.497,.453,.520,.006,9.9,16.2,13.1,3.3,1.6,3.7,18.5,17.1,95,98,-0.4,2.6,2.3,.083
276,Shawn Marion,PF,34,DAL,67,2010,18.0,.553,.531,.146,.106,8.2,20.6,14.5,13.1,1.9,1.8,12.3,19.0,109,104,2.9,2.5,5.3,.127
277,Kendall Marshall,PG,21,PHO,48,702,7.8,.455,.447,.093,.483,0.6,6.3,3.4,29.4,1.6,0.4,26.6,13.6,91,112,-0.4,0.2,-0.2,-0.012
278,Cartier Martin,SF,28,WAS,41,694,9.7,.511,.496,.111,.579,1.7,14.3,8.0,4.8,1.4,0.7,10.8,19.5,95,104,-0.2,0.9,0.7,.047
279,Kenyon Martin,C,35,NYK,18,431,13.9,.583,.602,.430,.000,8.9,17.1,12.9,2.9,2.0,3.4,12.6,13.7,114,104,0.6,0.6,1.2,.128
280,Kevin Martin,SG,29,OKC,77,2136,16.0,.608,.551,.316,.477,1.8,7.4,4.8,7.9,1.7,0.3,10.2,21.0,117,107,5.0,2.0,7.0,.157
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
281,Roger Mason,SG,32,NOH,69,1219,10.0,.570,.541,.141,.521,1.1,12.0,6.5,9.5,1.2,0.8,13.6,14.3,109,112,1.1,0.3,1.4,.057
282,Wesley Matthews,SG,26,POR,69,2403,14.1,.574,.540,.231,.526,1.7,7.6,4.6,11.8,2.0,0.6,10.9,19.1,111,111,3.6,1.0,4.7,.093
283,Jason Maxiell,PF,29,DET,72,1789,11.3,.478,.446,.317,.000,8.5,18.0,13.2,4.7,0.9,4.2,13.5,15.3,98,107,0.1,1.7,1.8,.047
284,Eric Maynor,PG-SG,25,TOT,64,963,9.3,.472,.438,.221,.342,1.1,4.4,2.8,28.7,1.2,0.1,20.4,18.4,96,112,-0.1,0.3,0.2,.008
284,Eric Maynor,PG,25,OKC,37,391,7.5,.419,.378,.183,.400,1.6,3.6,2.6,26.8,1.3,0.0,20.0,18.1,92,109,-0.3,0.2,0.0,-0.003
284,Eric Maynor,SG,25,POR,27,572,10.6,.508,.479,.247,.301,0.8,4.9,2.8,30.0,1.1,0.1,20.7,18.6,100,114,0.2,0.0,0.2,.016
285,O.J. Mayo,SG,25,DAL,82,2913,13.9,.556,.519,.227,.340,1.4,9.6,5.6,19.4,1.6,0.6,15.7,20.9,104,109,2.3,1.8,4.2,.069
286,Luc Mbah a Moute,SF,26,MIL,58,1326,9.1,.447,.418,.334,.098,7.0,14.0,10.4,6.1,1.6,0.8,13.9,16.5,92,107,-0.8,1.2,0.5,.017
287,JaVale McGee,C,25,DEN,79,1433,20.7,.589,.576,.353,.002,12.6,17.1,14.9,2.7,1.1,8.5,12.9,21.1,112,102,2.7,2.2,4.9,.163
288,Dominic McGuire,SF,27,TOT,26,387,7.7,.422,.429,.179,.000,5.7,18.4,12.0,7.5,1.8,2.3,16.6,8.7,93,106,-0.1,0.4,0.3,.035
288,Dominic McGuire,SF,27,TOR,15,230,7.5,.462,.469,.188,.000,5.6,19.5,12.4,6.4,1.2,2.8,16.8,8.4,97,106,0.0,0.2,0.2,.045
288,Dominic McGuire,SF,27,NOH,9,145,9.1,.434,.429,.095,.000,5.7,17.6,11.5,9.1,3.0,1.7,18.6,8.6,96,106,0.0,0.1,0.1,.043
288,Dominic McGuire,SF,27,IND,2,12,-6.0,.000,.000,.667,.000,9.5,9.1,9.3,11.5,0.0,0.0,0.0,14.7,32,107,-0.1,0.0,-0.1,-0.239
289,Josh McRoberts,PF,25,TOT,67,1487,12.7,.527,.490,.248,.245,7.0,18.1,12.4,14.8,1.1,1.4,14.8,13.7,109,110,1.5,0.7,2.2,.072
289,Josh McRoberts,PF,25,ORL,41,685,10.2,.478,.448,.196,.359,6.7,15.8,11.3,14.7,0.8,1.4,14.4,12.9,104,110,0.4,0.3,0.7,.051
289,Josh McRoberts,PF,25,CHA,26,802,14.8,.565,.524,.289,.153,7.2,20.0,13.4,14.9,1.4,1.5,15.1,14.3,113,111,1.1,0.4,1.5,.090
290,Jodie Meeks,SG,25,LAL,78,1663,11.4,.540,.502,.181,.645,2.5,8.7,5.7,6.4,1.8,0.2,8.3,16.7,109,109,1.9,1.1,3.0,.085
291,Fab Melo,C,22,BOS,6,36,4.9,.451,.500,.667,.000,0.0,9.6,4.9,0.0,2.9,4.4,11.4,11.5,77,100,0.0,0.1,0.0,.021
292,Khris Middleton,SG,21,DET,27,475,11.4,.532,.489,.227,.319,1.0,11.4,6.1,9.5,1.7,0.7,6.6,15.9,111,110,0.6,0.3,0.9,.089
293,C.J. Miles,SF,25,CLE,65,1364,15.3,.551,.518,.174,.534,1.9,13.4,7.4,8.1,1.9,1.0,9.5,23.9,107,110,1.8,0.8,2.6,.092
294,Darko Milicic,C,27,BOS,1,5,-30.2,.000,.000,.000,.000,0.0,22.9,11.8,0.0,0.0,0.0,66.7,28.4,0,105,-0.1,0.0,-0.1,-0.779
295,Andre Miller,PG,36,DEN,82,2151,15.7,.548,.493,.307,.101,3.2,9.1,6.2,32.2,1.7,0.4,19.3,17.9,112,109,3.9,1.5,5.4,.120
296,Darius Miller,SF,22,NOH,52,694,6.3,.529,.509,.074,.519,1.3,12.2,6.7,9.3,1.3,1.4,17.1,9.0,103,111,0.2,0.3,0.5,.034
297,Mike Miller,SF,32,MIA,59,900,13.5,.596,.591,.048,.758,2.6,18.0,10.7,16.2,1.2,0.4,12.9,14.4,117,105,1.6,1.0,2.6,.137
298,Quincy Miller,SF,20,DEN,7,26,5.9,.349,.333,.167,.083,4.4,4.2,4.3,16.8,1.9,0.0,7.2,23.1,86,110,0.0,0.0,0.0,-0.051
299,Patrick Mills,PG,24,SAS,58,656,14.1,.590,.577,.079,.539,1.7,6.8,4.4,14.9,2.0,0.4,13.5,20.2,106,105,0.7,0.8,1.5,.109
300,Paul Millsap,PF,27,UTA,78,2375,19.8,.550,.498,.407,.045,8.6,18.8,13.7,14.5,2.3,2.7,11.8,22.4,112,104,4.8,2.9,7.6,.154
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
301,Nazr Mohammed,C,35,CHI,63,693,10.8,.414,.367,.261,.011,12.0,20.4,16.2,5.8,1.6,3.5,10.7,14.9,97,100,0.0,1.2,1.2,.082
302,Greg Monroe,C,22,DET,81,2687,19.5,.527,.486,.371,.004,9.9,23.6,16.7,18.6,2.1,1.6,16.0,24.8,104,105,2.7,3.2,5.9,.105
303,E'Twaun Moore,SG,23,ORL,75,1682,10.7,.471,.452,.099,.329,3.2,8.0,5.6,19.1,1.6,1.1,14.4,19.7,95,111,-0.4,0.7,0.2,.006
304,Darius Morris,PG,22,LAL,48,683,8.1,.475,.452,.197,.351,4.0,5.2,4.6,16.8,1.6,0.2,18.1,16.2,96,110,-0.1,0.3,0.2,.016
305,Marcus Morris,PF-SF,23,TOT,77,1524,11.3,.516,.504,.222,.443,6.0,14.6,10.3,6.4,1.5,1.0,11.8,18.9,101,108,0.6,1.2,1.8,.058
305,Marcus Morris,PF,23,HOU,54,1154,12.1,.537,.520,.188,.485,6.3,15.2,10.8,6.3,1.2,1.1,10.9,18.4,106,108,1.1,0.9,2.0,.084
305,Marcus Morris,SF,23,PHO,23,370,8.6,.453,.452,.333,.310,5.1,12.9,8.9,6.4,2.5,0.8,14.2,20.2,87,108,-0.5,0.3,-0.2,-0.022
306,Markieff Morris,PF,23,PHO,82,1837,12.6,.473,.442,.194,.205,7.9,16.7,12.3,9.4,2.2,2.6,12.8,19.7,96,106,-0.2,1.9,1.7,.044
307,Anthony Morrow,SF-SG,27,TOT,41,383,12.0,.530,.497,.152,.297,3.3,5.6,4.5,5.6,1.8,0.2,4.9,19.6,107,109,0.4,0.3,0.7,.084
307,Anthony Morrow,SF,27,ATL,24,301,12.3,.526,.491,.162,.342,3.9,6.0,4.9,4.8,2.1,0.3,3.3,18.9,109,107,0.4,0.3,0.6,.100
307,Anthony Morrow,SG,27,DAL,17,82,10.9,.545,.515,.118,.147,1.4,4.0,2.7,8.3,0.6,0.0,10.1,22.1,101,113,0.0,0.0,0.0,.028
308,Donatas Motiejunas,PF,22,HOU,44,538,12.2,.531,.512,.239,.390,7.7,11.9,9.8,9.5,0.6,1.4,13.6,22.1,102,109,0.4,0.3,0.7,.061
309,Arnett Moultrie,PF,22,PHI,47,542,16.7,.595,.582,.209,.000,15.4,14.8,15.1,2.9,1.7,1.4,11.5,14.1,120,106,1.1,0.6,1.7,.149
310,Timofey Mozgov,C,26,DEN,41,366,12.3,.549,.506,.299,.023,15.6,17.1,16.4,3.4,0.8,3.8,20.3,14.6,107,105,0.3,0.4,0.7,.096
311,Byron Mullens,PF,23,CHA,53,1428,12.3,.465,.444,.176,.369,5.5,22.0,13.5,10.1,1.2,1.8,10.9,21.7,94,110,-0.6,0.7,0.1,.005
312,Kevin Murphy,SG,22,UTA,17,52,-4.5,.268,.268,.000,.179,0.0,9.1,4.5,6.1,1.0,0.0,9.7,27.1,57,112,-0.3,0.0,-0.3,-0.272
313,Troy Murphy,PF,32,DAL,14,256,9.1,.494,.451,.180,.574,3.1,17.9,10.7,3.8,2.0,1.8,9.6,13.0,99,105,0.0,0.3,0.3,.062
314,Steve Nash,PG,38,LAL,50,1627,16.0,.605,.557,.244,.274,1.8,7.7,4.8,32.8,0.9,0.2,19.3,17.8,117,111,3.7,0.6,4.3,.127
315,Gary Neal,SG,28,SAS,68,1484,11.5,.512,.487,.124,.420,1.1,9.6,5.6,13.5,1.0,0.1,9.9,21.7,99,106,0.4,1.5,1.9,.060
316,Jameer Nelson,PG,30,ORL,56,1977,14.4,.498,.470,.131,.455,1.3,10.6,6.0,33.3,1.9,0.2,15.7,22.5,101,110,1.1,1.0,2.1,.050
317,Andrew Nicholson,PF,23,ORL,75,1249,15.1,.557,.527,.193,.000,6.2,17.1,11.7,6.1,1.0,2.0,13.0,22.1,103,109,0.9,0.8,1.7,.065
318,Joakim Noah,C,27,CHI,66,2426,18.1,.534,.481,.376,.008,12.2,22.6,17.3,17.6,1.7,4.4,19.3,17.2,107,99,2.7,4.7,7.3,.145
319,Steve Novak,SF,29,NYK,81,1641,11.3,.602,.587,.077,.816,1.2,10.0,5.4,3.3,0.9,0.4,2.6,13.0,125,110,3.2,0.8,4.0,.116
320,Dirk Nowitzki,PF,34,DAL,53,1661,19.8,.564,.516,.265,.216,2.5,21.5,12.2,13.5,1.2,1.7,7.9,24.2,111,106,3.3,1.8,5.0,.145
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
321,Jermaine O'Neal,C,34,PHO,55,1029,16.7,.538,.482,.310,.000,8.9,23.8,16.2,6.8,0.9,5.7,14.8,21.4,103,104,0.7,1.3,2.0,.092
322,Kyle O'Quinn,C,22,ORL,57,638,15.8,.535,.513,.228,.005,11.5,25.5,18.5,13.1,0.9,3.1,14.6,18.1,107,106,0.7,0.7,1.4,.107
323,Lamar Odom,PF,33,LAC,82,1616,10.9,.429,.423,.115,.246,8.8,26.3,17.7,12.4,2.2,3.0,18.3,13.3,95,99,-0.3,3.0,2.7,.081
324,Tim Ohlbrecht,C,24,HOU,3,12,-6.1,.436,.333,.333,.000,0.0,9.3,4.7,11.8,4.2,0.0,53.8,27.1,46,104,-0.1,0.0,-0.1,-0.369
325,Emeka Okafor,C,30,WAS,79,2052,15.8,.496,.477,.278,.000,10.7,26.8,18.7,7.9,1.1,3.0,12.2,19.5,100,99,0.7,3.7,4.5,.104
326,Daniel Orton,C,22,OKC,13,104,14.0,.493,.462,.654,.000,15.5,13.4,14.3,5.7,2.0,2.2,10.7,16.4,110,103,0.1,0.1,0.3,.135
327,Travis Outlaw,SF,28,SAC,38,444,13.0,.500,.458,.294,.282,4.3,11.7,7.9,7.7,1.3,1.4,8.7,21.9,103,113,0.3,0.1,0.3,.037
328,Zaza Pachulia,C,28,ATL,52,1134,13.1,.534,.473,.427,.012,13.5,20.3,17.0,10.3,1.6,0.8,19.6,14.6,108,104,1.2,1.5,2.7,.116
329,Jannero Pargo,PG,33,TOT,32,507,10.3,.475,.460,.061,.547,2.2,5.7,3.9,22.8,1.9,0.5,15.8,23.3,92,111,-0.4,0.2,-0.2,-0.017
329,Jannero Pargo,PG,33,WAS,7,102,0.2,.319,.297,.063,.625,0.0,6.6,3.3,21.0,0.0,0.8,19.6,18.3,69,110,-0.3,0.1,-0.3,-0.129
329,Jannero Pargo,PG,33,ATL,7,113,9.7,.450,.434,.053,.526,1.0,6.0,3.5,25.4,1.4,0.0,11.4,18.0,99,109,0.0,0.1,0.1,.041
329,Jannero Pargo,PG,33,CHA,18,292,14.1,.517,.504,.063,.535,3.4,5.2,4.3,22.5,2.7,0.6,16.1,27.1,96,113,-0.1,0.0,0.0,-0.001
330,Jeremy Pargo,PG-SG,26,TOT,39,655,10.4,.478,.446,.248,.296,1.3,7.5,4.3,23.0,1.0,0.2,15.3,22.5,95,113,-0.2,0.1,0.0,-0.002
330,Jeremy Pargo,PG,26,CLE,25,447,11.3,.478,.449,.219,.305,1.7,6.8,4.1,24.2,1.4,0.4,15.3,24.1,95,113,-0.1,0.1,-0.1,-0.006
330,Jeremy Pargo,SG,26,PHI,14,208,8.4,.478,.437,.333,.270,0.5,8.9,4.6,20.4,0.3,0.0,15.3,18.9,96,112,0.0,0.1,0.0,.006
331,Tony Parker,PG,30,SAS,66,2174,23.0,.588,.534,.332,.068,1.0,9.1,5.3,40.4,1.3,0.2,13.0,27.7,116,106,7.1,2.3,9.3,.206
332,Chandler Parsons,SF,24,HOU,76,2758,15.3,.584,.567,.165,.421,3.3,13.2,8.3,15.6,1.4,0.9,12.7,18.3,113,108,4.9,2.1,7.0,.121
333,Patrick Patterson,PF,23,TOT,71,1775,15.2,.566,.553,.101,.212,7.2,14.4,10.8,7.5,0.9,1.7,8.6,17.6,114,110,3.1,1.0,4.1,.111
333,Patrick Patterson,PF,23,HOU,47,1219,15.5,.571,.557,.108,.211,6.9,13.6,10.3,7.0,0.7,1.7,8.1,18.6,114,109,2.2,0.8,3.0,.120
333,Patrick Patterson,PF,23,SAC,24,556,14.5,.554,.542,.083,.214,8.1,16.1,12.0,8.6,1.2,1.8,9.8,15.4,114,112,0.9,0.2,1.0,.090
334,Chris Paul,PG,27,LAC,70,2335,26.4,.594,.526,.377,.271,2.8,10.5,6.7,46.5,3.8,0.4,13.7,22.6,127,102,10.6,3.4,13.9,.287
335,Sasha Pavlovic,SG,29,POR,39,528,6.2,.423,.429,.050,.504,1.5,10.9,6.2,8.9,2.4,0.7,10.3,11.8,90,109,-0.3,0.4,0.1,.009
336,Nikola Pekovic,C,27,MIN,62,1959,20.2,.572,.520,.437,.000,13.0,19.0,15.9,4.9,1.1,2.0,10.3,22.5,115,106,4.6,2.1,6.7,.163
337,Kendrick Perkins,C,28,OKC,78,1954,8.2,.479,.457,.230,.003,7.0,19.5,13.7,7.9,1.1,3.2,24.0,10.6,94,102,-0.5,3.0,2.5,.062
338,Johan Petro,C,27,ATL,31,352,11.0,.468,.441,.109,.036,10.9,25.3,18.2,7.1,1.5,2.0,17.2,18.3,92,101,-0.2,0.6,0.4,.048
339,Paul Pierce,SF,35,BOS,77,2575,19.1,.559,.502,.387,.350,2.1,19.7,11.2,25.1,1.7,0.9,14.3,27.4,106,102,3.5,3.7,7.2,.135
340,Mickael Pietrus,SF,30,TOR,19,386,6.0,.472,.449,.184,.653,1.5,9.7,5.5,3.5,1.7,1.2,13.1,14.7,89,109,-0.3,0.2,0.0,-0.004
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
341,Dexter Pittman,C,24,TOT,11,32,1.6,.325,.364,.273,.000,27.2,18.5,22.7,0.0,0.0,0.0,19.6,22.4,75,105,-0.1,0.0,-0.1,-0.107
341,Dexter Pittman,C,24,MIA,4,12,17.0,.600,.600,.000,.000,43.5,29.1,35.9,0.0,0.0,0.0,28.6,27.9,103,104,0.0,0.0,0.0,.114
341,Dexter Pittman,C,24,MEM,7,20,-7.7,.137,.167,.500,.000,17.4,12.0,14.8,0.0,0.0,0.0,12.0,19.2,48,106,-0.1,0.0,-0.1,-0.239
342,Miles Plumlee,C,24,IND,14,55,8.8,.286,.238,.190,.000,24.8,19.9,22.3,5.7,0.0,4.0,11.6,21.4,82,100,-0.1,0.1,0.0,-0.015
343,Quincy Pondexter,SF,24,MEM,59,1243,11.0,.565,.528,.251,.508,4.0,8.6,6.3,7.6,1.5,0.4,11.2,13.9,114,104,1.7,1.5,3.2,.125
344,A.J. Price,PG,26,WAS,57,1278,12.4,.501,.475,.150,.484,1.7,8.2,4.9,26.4,1.3,0.2,12.7,18.0,105,107,1.0,1.2,2.2,.084
345,Ronnie Price,PG,29,POR,39,510,6.8,.402,.367,.200,.325,2.9,7.2,5.0,21.0,2.7,0.4,20.7,14.8,88,109,-0.5,0.3,-0.2,-0.017
346,Pablo Prigioni,PG,35,NYK,78,1263,13.0,.595,.575,.114,.609,3.7,9.8,6.6,27.5,2.9,0.1,27.1,11.7,116,106,2.0,1.3,3.2,.123
347,Tayshaun Prince,SF,32,TOT,82,2631,11.5,.486,.461,.159,.115,3.1,13.2,8.1,12.1,1.0,0.8,9.2,16.8,103,108,1.5,2.1,3.6,.065
347,Tayshaun Prince,SF,32,DET,45,1457,12.5,.502,.468,.192,.110,3.3,13.4,8.3,12.6,0.8,0.7,9.3,18.1,105,111,1.2,0.6,1.7,.057
347,Tayshaun Prince,SF,32,MEM,37,1174,10.2,.461,.451,.110,.122,2.9,12.9,7.8,11.6,1.2,0.8,9.0,15.2,100,103,0.3,1.6,1.8,.075
348,Joel Przybilla,C,33,MIL,12,68,3.3,.205,.250,.500,.000,7.6,26.2,16.6,7.6,0.7,2.1,45.0,5.7,66,103,-0.1,0.1,0.0,-0.005
349,Chris Quinn,SG,29,CLE,7,78,1.3,.296,.250,.125,.313,1.4,1.6,1.5,16.3,2.0,0.0,26.2,13.1,66,113,-0.2,0.0,-0.2,-0.124
350,Vladimir Radmanovic,PF,32,CHI,25,144,6.3,.372,.360,.070,.628,7.9,14.5,11.2,8.6,3.0,2.1,13.6,16.4,84,100,-0.2,0.3,0.1,.020
351,Anthony Randolph,PF,23,DEN,39,329,15.6,.534,.491,.395,.070,10.1,22.1,16.2,5.5,2.9,5.0,21.7,22.5,94,99,-0.1,0.6,0.5,.073
352,Shavlik Randolph,PF,29,BOS,16,198,15.9,.559,.583,.563,.000,17.2,24.3,20.9,3.3,2.1,2.8,14.3,16.7,110,98,0.3,0.4,0.7,.159
353,Zach Randolph,PF,31,MEM,76,2607,17.9,.506,.461,.293,.022,13.8,25.1,19.3,7.3,1.3,1.0,11.5,23.1,106,99,3.2,4.7,7.9,.145
354,J.J. Redick,SG,28,TOT,78,2379,14.7,.571,.528,.216,.513,0.8,7.3,4.0,20.0,0.8,0.3,12.5,20.8,111,113,4.0,0.5,4.5,.091
