Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
222,Trey Johnson,SG,24,CLE,4,14,-9.3,.296,.000,.800,.000,0.0,8.2,4.3,0.0,0.0,0.0,12.9,26.2,62,109,-0.1,0.0,-0.1,-0.205
223,Dahntay Jones,SG,28,DEN,79,1426,9.0,.533,.475,.449,.051,4.9,8.7,6.8,8.2,1.7,1.0,14.5,14.7,105,110,0.7,1.3,2.0,.067
224,Damon Jones,PG,32,MIL,18,108,6.2,.485,.485,.000,.824,0.0,6.9,3.3,9.8,1.4,0.0,15.0,16.6,91,111,-0.1,0.1,0.0,-0.007
225,Dwayne Jones,PF,25,CHA,6,52,8.0,.622,.571,.857,.000,14.4,14.2,14.3,0.0,0.0,1.6,29.3,12.4,102,110,0.0,0.0,0.1,.051
226,Fred Jones,SF,29,LAC,52,1495,10.4,.536,.492,.256,.464,1.7,8.2,4.9,19.1,1.8,0.5,15.8,12.8,109,114,1.1,0.5,1.6,.052
227,James Jones,SF,28,MIA,40,630,8.4,.520,.480,.208,.644,2.3,9.6,5.9,4.7,1.0,1.8,6.9,13.0,108,111,0.4,0.5,0.9,.065
228,Solomon Jones,C,24,ATL,63,675,12.0,.655,.608,.667,.018,9.1,15.6,12.3,3.4,0.6,3.9,15.8,11.8,124,108,1.2,0.7,1.9,.138
229,DeAndre Jordan,C,20,LAC,53,771,14.1,.585,.633,.741,.000,10.5,25.5,17.8,2.3,0.7,5.7,17.4,13.9,105,107,0.4,0.9,1.3,.079
230,Chris Kaman,C,26,LAC,31,921,14.4,.552,.528,.246,.000,9.1,22.2,15.5,8.8,1.0,3.6,19.9,20.9,97,109,-0.3,0.8,0.6,.030
231,Jason Kapono,SG,27,TOR,80,1831,8.9,.525,.513,.070,.379,1.7,8.7,5.2,9.1,0.6,0.1,10.1,17.4,101,115,0.3,0.5,0.8,.021
232,Jason Kidd,PG,35,DAL,81,2886,16.9,.550,.522,.170,.523,3.4,16.4,9.9,34.7,2.9,1.0,21.8,13.5,116,106,4.6,3.9,8.5,.141
233,Tarence Kinsey,SG,24,CLE,50,277,11.0,.595,.500,.551,.261,4.5,11.6,8.2,5.5,2.3,0.0,20.4,18.3,105,103,0.2,0.5,0.6,.105
234,Andrei Kirilenko,PF,27,UTA,67,1831,16.8,.549,.467,.546,.128,5.5,15.3,10.4,14.7,2.3,3.3,14.6,20.3,109,105,2.0,2.6,4.6,.122
235,Linas Kleiza,SF,24,DEN,82,1824,13.2,.552,.515,.316,.413,6.0,14.5,10.4,5.7,0.9,0.6,10.0,20.0,110,110,2.1,1.5,3.6,.095
236,Brevin Knight,PG,33,UTA,74,938,9.5,.414,.349,.339,.032,1.7,9.5,5.6,28.1,3.7,0.3,23.3,13.5,93,105,-0.6,1.3,0.7,.035
237,Kyle Korver,SF,27,UTA,78,1874,12.1,.572,.529,.227,.477,2.2,14.2,8.2,11.1,1.3,1.3,12.8,16.9,110,109,1.9,1.8,3.7,.095
238,Kosta Koufos,C,19,UTA,48,565,15.2,.540,.508,.276,.000,10.6,18.6,14.6,5.7,1.1,4.3,11.1,18.5,109,106,0.6,0.7,1.3,.112
239,Nenad Krstic,C,25,OKC,46,1141,13.6,.504,.469,.194,.000,8.4,17.2,12.8,4.3,0.9,3.2,9.2,18.9,104,109,0.6,1.1,1.7,.070
240,Rob Kurz,SF,23,GSW,40,442,11.8,.513,.447,.382,.290,8.1,11.8,10.0,6.5,1.5,3.0,9.5,16.3,111,113,0.5,0.2,0.7,.074
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
241,Carl Landry,PF,25,HOU,69,1467,17.7,.634,.575,.462,.007,10.3,16.7,13.6,4.6,0.9,1.5,11.9,18.1,123,104,3.7,2.2,5.9,.193
242,Acie Law,PG,24,ATL,55,560,10.6,.490,.406,.432,.209,1.3,10.9,6.1,23.4,1.1,0.4,14.9,16.3,105,111,0.3,0.4,0.7,.062
243,Courtney Lee,SG,23,ORL,77,1939,10.7,.556,.526,.174,.376,1.1,9.1,5.2,7.6,2.0,0.5,10.6,15.5,107,104,1.3,3.1,4.4,.108
244,David Lee,C,25,NYK,81,2824,19.0,.590,.549,.347,.003,9.6,27.9,18.4,10.1,1.4,0.6,12.0,19.2,118,108,5.9,3.1,9.0,.154
245,Rashard Lewis,PF,29,ORL,79,2859,16.8,.580,.540,.247,.509,3.7,13.9,8.9,12.5,1.5,1.3,11.6,22.0,113,103,4.7,4.8,9.5,.160
246,Shaun Livingston,PG,23,TOT,12,231,12.1,.551,.517,.167,.000,1.5,12.7,7.0,13.9,1.6,0.6,12.3,14.2,109,111,0.2,0.2,0.4,.074
246,Shaun Livingston,PG,23,MIA,4,41,5.4,.461,.375,.500,.000,0.0,5.9,2.9,14.2,2.6,0.0,23.5,14.6,85,110,-0.1,0.0,0.0,-0.021
246,Shaun Livingston,PG,23,OKC,8,190,13.5,.567,.538,.115,.000,1.8,14.2,7.9,13.8,1.3,0.8,9.9,14.1,115,111,0.2,0.1,0.4,.095
247,Brook Lopez,C,20,NJN,82,2501,17.9,.568,.531,.257,.002,10.6,21.2,15.8,6.2,0.9,4.9,13.5,20.3,110,108,3.2,2.7,5.8,.112
248,Robin Lopez,C,20,PHO,60,614,11.6,.566,.518,.496,.007,10.3,12.1,11.2,1.8,0.9,4.9,14.4,14.0,112,111,0.6,0.4,1.1,.083
249,Kevin Love,C,20,MIN,81,2048,18.3,.538,.461,.488,.028,15.1,27.3,21.0,6.8,0.9,1.9,12.4,21.0,112,109,3.4,1.9,5.3,.124
250,Kyle Lowry,PG,22,TOT,77,1679,14.4,.547,.464,.521,.226,1.9,11.6,6.8,26.4,2.2,0.8,18.0,18.1,109,108,1.8,1.8,3.6,.103
250,Kyle Lowry,PG,22,MEM,49,1071,14.1,.540,.443,.592,.254,1.5,11.4,6.4,26.9,2.4,0.6,18.7,18.4,107,110,0.9,0.9,1.8,.081
250,Kyle Lowry,PG,22,HOU,28,608,15.0,.561,.500,.401,.179,2.6,12.0,7.5,25.7,1.8,1.1,16.6,17.5,113,104,0.9,0.9,1.8,.143
251,Tyronn Lue,PG,31,TOT,44,521,10.3,.537,.522,.117,.383,1.3,9.2,5.2,18.6,0.8,0.0,11.9,16.8,108,111,0.5,0.4,0.8,.078
251,Tyronn Lue,PG,31,MIL,30,392,10.6,.559,.542,.134,.378,1.7,9.2,5.3,18.8,0.8,0.0,14.3,16.8,109,112,0.4,0.2,0.6,.073
251,Tyronn Lue,PG,31,ORL,14,129,9.4,.474,.465,.070,.395,0.0,9.4,4.8,17.8,0.8,0.0,4.3,16.6,107,106,0.1,0.2,0.3,.093
252,Mark Madsen,C,33,MIN,19,116,-0.1,.190,.214,.286,.000,9.7,8.4,9.1,4.7,0.5,0.7,16.0,7.3,71,116,-0.2,0.0,-0.1,-0.061
253,Corey Maggette,PF,29,GSW,51,1588,16.9,.582,.479,.655,.150,3.4,16.0,9.7,9.2,1.4,0.3,12.8,25.2,112,114,2.8,0.6,3.3,.100
254,Jamaal Magloire,C,30,MIA,55,709,10.6,.505,.496,.458,.000,13.7,23.8,18.7,4.6,0.8,2.9,16.9,12.5,106,106,0.4,0.9,1.3,.089
255,Stephon Marbury,PG,31,BOS,23,414,4.4,.377,.369,.117,.225,0.6,7.3,4.1,26.6,1.3,0.6,24.1,17.3,81,106,-0.9,0.5,-0.3,-0.038
256,Shawn Marion,SF,30,TOT,69,2470,16.0,.522,.491,.187,.067,8.6,19.7,14.2,9.3,1.9,2.1,11.0,18.1,107,106,2.1,3.1,5.2,.101
256,Shawn Marion,SF,30,MIA,42,1516,15.7,.522,.491,.191,.090,8.4,20.5,14.4,8.2,2.0,2.4,10.4,16.7,109,105,1.4,2.2,3.6,.113
256,Shawn Marion,SF,30,TOR,27,954,16.4,.523,.491,.181,.038,9.1,18.4,13.8,10.9,1.7,1.7,11.7,20.2,105,108,0.7,1.0,1.6,.082
257,Sean Marks,C,33,NOH,60,838,8.8,.521,.491,.267,.061,9.0,18.0,13.5,2.6,0.5,3.3,16.0,12.6,103,107,0.2,1.0,1.2,.067
258,Donyell Marshall,PF,35,PHI,25,189,18.9,.621,.623,.082,.753,3.8,21.7,12.7,13.6,1.1,2.1,7.3,19.7,127,107,0.6,0.2,0.8,.201
259,Cartier Martin,SF,24,CHA,33,266,9.2,.489,.429,.325,.429,3.3,12.0,7.7,8.0,1.6,1.2,9.3,17.2,103,107,0.1,0.3,0.4,.070
260,Kenyon Martin,PF,31,DEN,66,2111,13.6,.523,.502,.304,.059,4.6,16.8,10.9,10.0,2.3,2.7,12.4,17.7,104,105,0.9,3.1,4.0,.090
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
261,Kevin Martin,SG,25,SAC,51,1947,19.2,.601,.491,.650,.342,1.7,9.3,5.5,12.3,1.6,0.3,12.3,27.4,115,117,4.7,0.1,4.7,.117
262,Desmond Mason,SG,31,OKC,39,1064,7.1,.456,.435,.298,.011,4.4,12.8,8.5,6.7,0.7,2.1,14.8,15.7,90,111,-1.0,0.7,-0.3,-0.012
263,Roger Mason,SG,28,SAS,82,2496,11.9,.554,.526,.144,.479,0.8,11.1,6.0,11.1,0.9,0.4,10.3,18.9,107,107,1.9,2.9,4.7,.091
264,Jason Maxiell,C,25,DET,78,1408,15.8,.580,.575,.494,.003,14.0,13.2,13.7,2.8,1.0,3.5,10.4,14.7,120,108,2.6,1.5,4.1,.141
265,Sean May,PF,24,CHA,24,301,6.2,.435,.403,.204,.010,8.3,20.0,14.2,5.6,0.9,1.1,19.6,20.8,82,106,-0.7,0.4,-0.3,-0.045
266,O.J. Mayo,SG,21,MEM,82,3120,14.2,.539,.495,.219,.295,2.2,10.1,6.1,15.5,1.6,0.3,13.8,24.5,103,112,1.5,1.8,3.4,.052
267,Luc Mbah a Moute,PF,22,MIL,82,2114,12.3,.516,.462,.391,.008,10.1,17.4,13.6,6.3,2.1,1.8,14.8,14.3,106,106,1.2,2.8,4.0,.092
268,Rashad McCants,SG,24,TOT,58,1101,13.0,.504,.458,.289,.387,2.2,9.7,5.8,10.7,2.2,1.0,10.4,25.1,100,113,0.0,0.5,0.6,.025
268,Rashad McCants,SG,24,MIN,34,636,9.9,.470,.425,.277,.408,1.9,9.9,5.8,8.5,2.2,0.7,12.1,26.4,92,111,-0.7,0.4,-0.3,-0.024
268,Rashad McCants,SG,24,SAC,24,465,17.2,.553,.508,.306,.357,2.5,9.4,5.9,13.7,2.2,1.3,7.9,23.3,112,115,0.8,0.1,0.9,.092
269,Antonio McDyess,PF,34,DET,62,1866,16.6,.529,.510,.164,.000,11.6,27.2,19.3,7.3,1.2,2.1,8.3,15.7,115,104,2.8,2.8,5.6,.144
270,JaVale McGee,C,21,WAS,75,1143,17.0,.534,.494,.419,.000,12.0,18.4,15.1,3.4,1.5,5.4,11.7,20.7,107,110,1.1,0.9,2.0,.084
271,Tracy McGrady,SG,29,HOU,35,1181,16.3,.492,.433,.322,.241,2.1,12.7,7.6,25.2,1.9,0.9,11.1,24.5,105,104,0.9,1.8,2.7,.108
272,Dominic McGuire,SF,23,WAS,79,2072,10.8,.483,.435,.315,.012,6.2,18.4,12.1,13.8,1.6,2.9,20.0,10.1,103,112,0.5,1.3,1.7,.040
273,Josh McRoberts,PF,21,IND,33,279,12.5,.451,.422,.157,.120,10.2,19.1,14.6,8.4,2.1,4.3,11.9,15.7,100,105,0.0,0.4,0.4,.073
274,Pops Mensah-Bonsu,PF,25,TOT,22,283,14.5,.447,.379,.466,.019,23.1,23.8,23.5,3.3,1.7,1.4,13.3,23.4,99,107,0.0,0.4,0.3,.058
274,Pops Mensah-Bonsu,PF,25,SAS,3,20,35.8,.744,.714,1.000,.000,30.2,29.4,29.8,0.0,2.7,3.7,16.6,29.3,134,95,0.1,0.1,0.2,.418
274,Pops Mensah-Bonsu,PF,25,TOR,19,263,12.9,.421,.354,.427,.021,22.5,23.4,23.0,3.6,1.6,1.2,13.0,23.0,96,107,-0.1,0.3,0.2,.031
275,Chris Mihm,C,29,LAL,18,105,10.0,.418,.375,.175,.000,16.4,20.2,18.3,13.7,0.5,4.4,18.8,22.2,92,104,-0.1,0.2,0.1,.026
276,C.J. Miles,SG,21,UTA,72,1623,11.8,.546,.515,.158,.319,3.3,9.0,6.1,10.4,1.5,0.7,9.6,18.4,109,110,1.6,1.3,2.9,.086
277,Darius Miles,SF,27,MEM,34,298,16.1,.533,.490,.313,.061,7.7,15.9,11.7,10.1,2.0,5.5,15.7,21.0,102,106,0.1,0.4,0.5,.077
278,Darko Milicic,C,23,MEM,61,1034,13.8,.533,.515,.395,.000,9.7,21.8,15.7,5.6,1.1,4.0,13.3,16.3,106,107,0.7,1.2,1.9,.088
279,Andre Miller,PG,32,PHI,82,2976,18.6,.548,.480,.393,.051,4.9,9.9,7.4,30.2,2.0,0.4,14.0,21.8,115,110,6.2,2.5,8.8,.141
280,Brad Miller,C,32,TOT,70,2100,16.7,.566,.494,.443,.091,8.3,21.9,15.0,17.9,1.3,1.3,15.1,18.4,114,111,3.6,1.5,5.1,.117
280,Brad Miller,C,32,SAC,43,1354,15.7,.562,.500,.402,.111,7.1,22.7,14.8,17.8,1.1,1.3,15.4,17.9,112,113,1.9,0.6,2.6,.091
280,Brad Miller,C,32,CHI,27,746,18.6,.574,.485,.513,.058,10.3,20.5,15.4,18.0,1.5,1.2,14.5,19.4,118,107,1.7,0.9,2.6,.165
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
281,Mike Miller,SF,28,MIN,73,2356,13.8,.588,.559,.272,.411,3.5,21.2,12.0,21.6,0.7,1.0,19.1,14.5,112,112,2.8,1.4,4.2,.086
282,Paul Millsap,PF,23,UTA,76,2290,18.6,.576,.534,.435,.005,13.1,21.0,17.0,9.8,1.8,2.5,12.6,20.0,116,105,4.5,3.3,7.7,.162
283,Yao Ming,C,28,HOU,77,2589,22.7,.618,.549,.426,.001,9.6,24.1,17.1,10.0,0.6,4.2,16.0,26.2,114,101,5.6,5.0,10.6,.196
284,Cuttino Mobley,SG,33,LAC,11,365,10.3,.491,.473,.123,.240,2.8,6.5,4.6,5.8,2.1,0.4,10.5,21.5,94,114,-0.3,0.1,-0.1,-0.017
285,Nazr Mohammed,C,31,CHA,39,341,7.7,.438,.406,.396,.000,12.8,15.9,14.3,3.9,0.8,3.9,16.2,19.6,89,106,-0.4,0.5,0.0,.004
286,Jamario Moon,SF,28,TOT,80,2068,13.3,.567,.537,.169,.386,3.3,17.5,10.4,7.0,2.2,2.3,7.8,12.4,116,107,2.4,2.5,4.9,.114
286,Jamario Moon,SF,28,TOR,54,1379,14.2,.569,.533,.205,.347,4.1,16.9,10.6,7.7,2.5,2.5,8.2,12.6,116,107,1.7,1.7,3.4,.119
286,Jamario Moon,SF,28,MIA,26,689,11.6,.562,.545,.096,.465,1.7,18.6,10.1,5.5,1.6,1.9,6.8,12.0,114,107,0.6,0.8,1.5,.103
287,Mikki Moore,PF-C,33,TOT,70,1202,8.9,.593,.553,.296,.000,7.6,17.7,12.7,6.6,0.7,1.2,17.1,10.6,114,111,1.2,0.9,2.1,.083
287,Mikki Moore,PF,33,SAC,46,746,8.6,.574,.521,.347,.000,7.0,16.9,11.9,5.6,0.9,1.4,16.2,10.0,113,115,0.6,0.2,0.8,.052
287,Mikki Moore,C,33,BOS,24,456,9.3,.621,.600,.224,.000,8.7,19.1,14.1,8.3,0.5,0.9,18.4,11.7,117,104,0.6,0.7,1.3,.135
288,Randolph Morris,C,23,ATL,23,89,1.8,.480,.412,.235,.000,5.3,21.0,13.2,3.3,1.2,0.9,27.2,13.6,81,106,-0.1,0.1,0.0,-0.013
289,Adam Morrison,SF,24,TOT,52,711,5.7,.448,.430,.103,.430,3.1,10.6,6.9,9.4,0.7,0.5,12.1,17.5,92,110,-0.6,0.6,0.0,.001
289,Adam Morrison,SF,24,CHA,44,667,5.8,.452,.434,.100,.436,3.0,10.3,6.7,9.4,0.7,0.5,11.6,17.6,92,110,-0.5,0.5,0.1,.004
289,Adam Morrison,SF,24,LAL,8,44,2.9,.388,.375,.167,.333,5.2,15.2,10.3,9.2,0.0,0.0,18.9,15.9,81,110,-0.1,0.0,0.0,-0.045
290,Anthony Morrow,SG,23,GSW,67,1515,14.7,.588,.558,.172,.345,5.6,8.7,7.1,8.2,1.2,0.5,8.3,17.7,119,117,3.0,0.0,3.0,.096
291,Troy Murphy,PF,28,IND,73,2482,17.8,.614,.580,.240,.467,6.4,32.0,19.1,10.4,1.2,1.0,11.9,16.9,120,106,5.2,3.4,8.5,.165
292,Ronald Murray,SG,29,ATL,80,1975,14.7,.543,.501,.293,.304,1.3,8.7,5.0,14.0,2.4,0.7,12.5,24.3,104,109,1.2,2.0,3.1,.076
293,Dikembe Mutombo,C,42,HOU,9,96,10.8,.472,.385,.692,.000,15.2,24.5,20.0,0.0,0.0,8.3,26.1,11.1,95,99,0.0,0.2,0.2,.088
294,Eduardo Najera,PF,32,NJN,27,319,7.7,.472,.480,.297,.338,6.3,18.9,12.5,9.4,1.7,1.0,17.7,14.9,93,110,-0.2,0.3,0.1,.010
295,Steve Nash,PG,34,PHO,74,2484,19.5,.615,.566,.247,.289,0.9,9.2,5.2,42.4,1.1,0.3,20.8,21.1,119,115,6.7,0.5,7.3,.140
296,DeMarcus Nelson,PG,23,GSW,13,171,6.5,.440,.444,.259,.056,3.8,11.4,7.6,11.3,2.6,0.8,20.0,18.8,82,113,-0.3,0.1,-0.3,-0.071
297,Jameer Nelson,PG,26,ORL,42,1309,20.6,.612,.580,.183,.341,1.8,10.5,6.2,32.1,2.0,0.2,12.6,23.2,121,103,3.9,2.1,6.0,.220
298,Rasho Nesterovic,C,32,IND,70,1214,14.1,.524,.513,.073,.002,8.4,13.5,10.9,14.3,1.2,2.3,12.3,18.5,108,109,1.1,1.1,2.2,.086
299,Demetris Nichols,SF,24,TOT,4,14,8.8,.354,.333,.222,.222,0.0,16.2,7.8,12.2,0.0,5.2,0.0,31.0,82,110,0.0,0.0,0.0,-0.108
299,Demetris Nichols,SF,24,CHI,2,5,-3.5,.250,.250,.000,.250,0.0,0.0,0.0,34.2,0.0,0.0,0.0,35.7,70,118,0.0,0.0,0.0,-0.283
299,Demetris Nichols,SF,24,NYK,2,9,15.7,.425,.400,.400,.200,0.0,25.2,12.2,0.0,0.0,8.1,0.0,28.4,90,106,0.0,0.0,0.0,-0.010
300,Joakim Noah,C,23,CHI,80,1938,16.5,.594,.556,.489,.003,14.5,21.3,17.9,8.1,1.3,4.1,15.4,12.3,123,105,3.8,2.7,6.4,.159
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
301,Andres Nocioni,PF-SF,29,TOT,76,1991,12.2,.555,.515,.261,.444,3.1,17.8,10.5,8.3,1.0,1.2,12.6,20.1,106,111,1.4,1.4,2.8,.068
301,Andres Nocioni,PF,29,CHI,53,1278,11.4,.547,.502,.276,.465,3.1,16.8,9.9,7.4,1.0,0.9,12.7,20.1,105,110,0.8,1.1,1.9,.072
301,Andres Nocioni,SF,29,SAC,23,713,13.6,.568,.538,.234,.405,3.3,19.6,11.4,9.9,0.9,1.8,12.6,20.0,107,114,0.6,0.3,0.9,.060
302,Steve Novak,PF,25,LAC,71,1161,13.5,.606,.595,.058,.722,1.8,10.9,6.2,5.8,0.9,0.3,5.4,16.8,119,115,2.0,0.2,2.2,.092
303,Dirk Nowitzki,PF,30,DAL,81,3050,23.1,.564,.498,.337,.105,3.3,22.1,12.8,12.1,1.0,1.5,7.8,30.3,114,108,7.5,3.4,10.9,.171
304,Patrick O'Bryant,C,22,TOT,39,255,11.8,.544,.536,.238,.024,6.3,24.2,15.5,7.1,1.2,5.9,19.2,20.9,94,101,-0.2,0.5,0.3,.056
304,Patrick O'Bryant,C,22,BOS,26,108,9.5,.551,.516,.387,.000,8.3,29.1,19.1,11.8,1.5,5.9,31.9,23.0,85,95,-0.2,0.3,0.1,.025
304,Patrick O'Bryant,C,22,TOR,13,147,13.5,.540,.547,.151,.038,4.8,20.6,12.8,3.6,1.1,5.8,8.1,19.3,102,106,0.0,0.2,0.2,.079
305,Jermaine O'Neal,C,30,TOT,68,2027,15.4,.522,.474,.288,.001,7.4,17.8,12.6,10.3,0.8,5.3,14.2,23.2,100,107,0.2,2.3,2.6,.060
305,Jermaine O'Neal,C,30,TOR,41,1216,15.4,.526,.473,.305,.002,6.9,20.7,13.9,9.3,0.8,5.2,14.9,23.5,99,107,-0.1,1.4,1.4,.055
305,Jermaine O'Neal,C,30,MIA,27,811,15.5,.514,.475,.262,.000,8.0,13.4,10.7,11.7,0.7,5.4,13.3,22.7,102,108,0.3,0.9,1.2,.069
306,Shaquille O'Neal,C,36,PHO,75,2252,22.3,.623,.609,.617,.001,10.1,22.3,16.4,8.9,1.1,3.5,13.6,24.2,117,109,5.6,2.2,7.8,.166
307,Fabricio Oberto,C,33,SAS,54,677,10.6,.595,.587,.337,.010,11.6,13.4,12.5,12.9,0.6,1.2,24.1,11.3,115,106,0.8,0.8,1.7,.119
308,Greg Oden,C,21,POR,61,1314,18.1,.599,.564,.644,.000,15.7,24.5,20.0,3.9,1.1,4.2,16.2,19.3,116,104,2.6,2.0,4.6,.167
309,Lamar Odom,PF,29,LAL,78,2316,16.6,.542,.516,.366,.147,8.7,22.2,15.5,12.8,1.7,3.3,14.5,18.1,110,102,2.7,4.2,6.9,.143
310,Emeka Okafor,C,26,CHA,82,2691,18.0,.581,.561,.478,.000,12.7,25.2,19.0,3.5,1.0,4.2,13.4,18.9,112,103,3.7,4.6,8.2,.147
311,Mehmet Okur,C,29,UTA,72,2409,17.5,.592,.536,.376,.227,6.1,21.5,13.8,8.1,1.2,1.7,11.3,21.7,115,107,4.5,2.9,7.4,.148
312,Kevin Ollie,PG,36,MIN,50,850,9.9,.525,.407,.640,.007,1.7,8.9,5.2,20.2,1.2,0.4,15.0,12.0,113,114,0.9,0.3,1.2,.067
313,Travis Outlaw,SF,24,POR,81,2246,15.1,.541,.505,.285,.278,3.8,14.6,9.1,6.3,1.2,2.0,8.9,22.0,111,109,3.0,2.3,5.3,.113
314,Zaza Pachulia,C,24,ATL,77,1473,14.1,.571,.497,.719,.009,13.8,20.9,17.4,6.0,1.3,1.4,17.8,16.3,113,106,2.0,1.9,3.9,.127
315,Anthony Parker,SG,33,TOR,80,2637,12.1,.524,.488,.192,.320,2.0,12.0,7.1,15.7,2.0,0.4,12.2,16.3,105,111,1.4,2.0,3.4,.063
316,Tony Parker,PG,26,SAS,72,2456,23.4,.556,.513,.287,.051,1.3,9.4,5.4,40.1,1.5,0.1,11.6,31.7,112,107,5.6,3.0,8.6,.168
317,Chris Paul,PG,23,NOH,78,3002,30.0,.599,.528,.418,.140,2.8,14.6,8.7,54.5,3.9,0.3,13.5,27.5,124,103,13.3,5.0,18.3,.292
318,Sasha Pavlovic,SF,25,CLE,66,1053,8.6,.510,.509,.196,.425,3.6,10.4,7.2,10.5,1.1,1.2,13.8,15.5,102,105,0.2,1.5,1.7,.077
319,Oleksiy Pecherov,C,23,WAS,32,277,14.5,.510,.455,.287,.426,14.4,17.9,16.1,1.2,1.1,0.9,8.1,20.3,111,114,0.4,0.1,0.5,.080
320,Kendrick Perkins,C,24,BOS,76,2253,13.2,.591,.577,.335,.004,11.5,21.4,16.7,6.5,0.5,5.3,23.1,14.8,105,100,1.1,4.5,5.6,.119
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
321,Morris Peterson,SG,31,NOH,43,515,10.7,.499,.489,.104,.464,3.1,16.6,9.9,5.2,1.6,0.3,7.3,19.3,100,107,0.0,0.6,0.6,.058
322,Johan Petro,C,23,TOT,49,559,8.1,.429,.415,.165,.011,8.7,23.9,16.3,4.5,1.7,2.0,12.9,17.2,90,105,-0.6,0.8,0.2,.018
322,Johan Petro,C,23,OKC,22,342,9.3,.426,.407,.133,.009,8.9,23.3,16.0,2.8,2.4,1.1,11.1,17.4,90,106,-0.3,0.5,0.1,.019
322,Johan Petro,C,23,DEN,27,217,6.4,.434,.429,.222,.016,8.3,25.0,16.9,7.1,0.7,3.6,15.8,16.9,88,104,-0.2,0.3,0.1,.017
323,Paul Pierce,SF,31,BOS,81,3035,17.7,.582,.508,.468,.257,2.4,15.4,9.2,16.3,1.4,0.7,13.8,25.4,112,104,5.5,4.8,10.3,.164
324,Mickael Pietrus,SG,26,ORL,54,1329,11.6,.538,.507,.258,.523,3.8,10.9,7.5,8.0,1.2,1.3,10.6,18.4,106,104,1.0,2.0,3.0,.108
325,James Posey,SG,32,NOH,75,2140,10.8,.568,.523,.279,.599,2.2,18.3,10.2,6.0,1.5,0.8,11.8,15.0,109,107,1.7,2.6,4.2,.095
326,Leon Powe,PF,25,BOS,70,1227,17.2,.591,.524,.790,.000,15.1,18.9,17.1,6.0,1.0,2.5,14.3,20.2,117,102,2.7,2.2,4.9,.192
327,Josh Powell,PF,26,LAL,60,703,9.9,.479,.444,.209,.000,11.6,16.7,14.1,5.6,0.7,1.9,16.3,19.5,97,106,-0.3,0.9,0.6,.043
328,Ronnie Price,PG,25,UTA,52,738,8.5,.465,.426,.222,.300,1.9,9.2,5.6,21.3,2.7,0.5,21.5,17.2,91,108,-0.7,0.8,0.1,.009
329,Tayshaun Prince,SF,28,DET,82,3057,15.0,.516,.477,.238,.138,4.9,13.7,9.2,13.8,0.8,1.3,8.2,19.2,110,110,3.7,2.5,6.2,.098
330,Gabe Pruitt,SG,22,BOS,47,366,7.6,.422,.376,.208,.475,3.1,10.8,7.1,15.5,2.2,0.7,14.7,16.5,93,103,-0.2,0.6,0.4,.047
331,Joel Przybilla,C,29,POR,82,1952,15.4,.652,.625,.628,.004,12.8,33.1,22.8,2.0,1.0,3.9,18.5,10.2,124,102,3.2,3.4,6.6,.163
332,Chris Quinn,PG,25,MIA,66,962,12.9,.539,.505,.201,.474,1.0,8.4,4.7,21.5,1.3,0.2,9.5,17.0,114,112,1.5,0.6,2.1,.104
333,Vladimir Radmanovic,SF,28,TOT,78,1445,11.0,.549,.533,.124,.562,3.8,14.3,9.1,8.9,1.7,0.8,16.6,18.6,100,106,0.0,1.8,1.9,.062
333,Vladimir Radmanovic,SF,28,LAL,46,771,11.6,.604,.584,.126,.636,2.7,14.3,8.6,6.9,1.8,0.7,17.2,15.6,107,106,0.5,1.0,1.6,.098
333,Vladimir Radmanovic,SF,28,CHA,32,674,10.2,.503,.490,.123,.500,5.0,14.2,9.6,11.2,1.5,1.0,16.1,22.2,94,107,-0.5,0.8,0.3,.021
334,Anthony Randolph,PF,19,GSW,63,1129,16.9,.506,.462,.327,.009,12.4,22.6,17.5,6.8,1.8,4.5,14.0,21.7,102,108,0.4,1.2,1.6,.069
335,Shavlik Randolph,PF,25,POR,10,37,19.4,.610,.654,.308,.077,33.0,27.3,30.2,0.0,0.0,2.1,28.9,26.4,98,107,0.0,0.0,0.0,.041
