Game ID,Team,Player,Player ID,Minutes Played,Field Goals,Field Goal Attempts,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Plus/Minus
200903090MIA,MIA,Dwyane Wade,wadedw01,49:51,15,21,.714,5,6,.833,13,18,.722,1,5,6,12,4,3,5,0,48,+20
200903090MIA,MIA,Udonis Haslem,hasleud01,46:12,2,8,.250,0,0,,6,6,1.000,4,4,8,0,0,0,3,4,10,+12
200903090MIA,MIA,Jamario Moon,moonja01,36:24,6,10,.600,1,3,.333,0,0,,1,3,4,0,1,2,1,5,13,+13
200903090MIA,MIA,Mario Chalmers,chalmma01,35:41,5,9,.556,3,6,.500,4,4,1.000,2,1,3,5,4,0,0,6,17,+6
200903090MIA,MIA,Jermaine O'Neal,onealje01,30:43,4,9,.444,0,0,,3,3,1.000,1,3,4,2,2,3,3,4,11,-8
200903090MIA,MIA,Michael Beasley,beaslmi01,31:50,6,16,.375,0,1,.000,6,6,1.000,2,5,7,1,0,1,2,2,18,+12
200903090MIA,MIA,Daequan Cook,cookda02,31:31,3,11,.273,2,9,.222,0,0,,0,3,3,1,1,0,1,2,8,-11
200903090MIA,MIA,James Jones,jonesja02,13:32,1,2,.500,1,1,1.000,0,0,,0,0,0,0,1,0,0,1,3,-7
200903090MIA,MIA,Chris Quinn,quinnch01,9:03,1,7,.143,0,3,.000,0,0,,1,2,3,1,0,0,0,1,2,-12
200903090MIA,MIA,Joel Anthony,anthojo01,5:13,0,0,,0,0,,0,0,,1,1,2,0,0,1,1,2,0,-10
200903090MIN,WAS,Caron Butler,butleca01,40:03,9,20,.450,0,1,.000,9,10,.900,3,7,10,6,1,1,2,0,27,+8
200903090MIN,WAS,Antawn Jamison,jamisan01,37:55,9,19,.474,1,4,.250,7,9,.778,0,4,4,1,0,0,3,3,26,+1
200903090MIN,WAS,Dominic McGuire,mcguido01,29:53,4,7,.571,0,0,,2,4,.500,1,6,7,0,2,1,0,4,10,+2
200903090MIN,WAS,Darius Songaila,songada01,29:20,8,9,.889,0,0,,3,4,.750,2,4,6,1,0,0,1,0,19,+2
200903090MIN,WAS,Javaris Crittenton,crittja01,27:08,1,4,.250,0,0,,0,0,,2,1,3,2,0,0,1,2,2,+4
200903090MIN,WAS,Juan Dixon,dixonju01,24:14,3,6,.500,0,0,,3,4,.750,0,6,6,4,3,1,1,2,9,+9
200903090MIN,WAS,Andray Blatche,blatcan01,24:00,3,6,.500,0,1,.000,0,0,,2,3,5,1,0,3,1,2,6,+7
200903090MIN,WAS,Nick Young,youngni01,15:36,3,6,.500,1,2,.500,1,3,.333,0,3,3,1,0,0,1,1,8,+11
200903090MIN,WAS,JaVale McGee,mcgeeja01,11:51,1,1,1.000,0,0,,1,1,1.000,1,1,2,1,1,2,0,2,3,+11
200903090MIN,MIN,Mike Miller,millemi01,40:02,5,10,.500,2,5,.400,4,5,.800,1,8,9,5,0,1,2,2,16,-4
200903090MIN,MIN,Sebastian Telfair,telfase01,38:13,6,14,.429,2,7,.286,4,5,.800,0,2,2,5,1,1,2,3,18,-1
200903090MIN,MIN,Ryan Gomes,gomesry01,37:46,7,17,.412,2,4,.500,2,2,1.000,3,3,6,2,1,0,0,5,18,-5
200903090MIN,MIN,Randy Foye,foyera01,34:26,5,14,.357,0,3,.000,5,6,.833,2,1,3,6,0,0,0,3,15,-8
200903090MIN,MIN,Kevin Love,loveke01,31:22,7,14,.500,0,0,,2,3,.667,5,6,11,0,3,0,1,2,16,0
200903090MIN,MIN,Brian Cardinal,cardibr01,18:54,2,3,.667,0,1,.000,0,0,,0,4,4,1,0,1,2,4,4,-11
200903090MIN,MIN,Craig Smith,smithcr01,17:33,2,5,.400,0,0,,0,0,,0,1,1,1,0,0,3,2,4,-12
200903090MIN,MIN,Bobby Brown,brownbo02,9:21,1,2,.500,1,1,1.000,0,0,,1,1,2,0,0,0,0,1,3,-3
200903090MIN,MIN,Rodney Carney,carnero01,6:48,1,4,.250,0,1,.000,1,2,.500,1,1,2,0,0,0,0,3,3,-4
200903090MIN,MIN,Kevin Ollie,ollieke01,5:35,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,0,1,2,-7
200903090POR,LAL,Kobe Bryant,bryanko01,38:58,11,29,.379,2,9,.222,2,2,1.000,0,3,3,3,1,1,1,5,26,-20
200903090POR,LAL,Pau Gasol,gasolpa01,31:39,7,12,.583,0,0,,4,4,1.000,4,9,13,1,1,1,1,0,18,-24
200903090POR,LAL,Lamar Odom,odomla01,25:56,2,5,.400,0,1,.000,3,4,.750,1,7,8,1,0,1,4,4,7,-19
200903090POR,LAL,Luke Walton,waltolu01,24:38,1,4,.250,0,1,.000,0,0,,0,0,0,3,1,0,0,1,2,-15
200903090POR,LAL,Derek Fisher,fishede01,23:56,1,3,.333,1,2,.500,2,2,1.000,0,0,0,1,0,0,0,4,5,-15
200903090POR,LAL,Jordan Farmar,farmajo01,24:04,4,11,.364,3,5,.600,1,2,.500,0,1,1,4,0,0,3,1,12,-2
200903090POR,LAL,Josh Powell,poweljo01,22:04,1,3,.333,0,0,,0,0,,2,1,3,2,0,0,1,3,2,+2
200903090POR,LAL,Didier Ilunga-Mbenga,mbengdj01,16:21,3,4,.750,0,0,,2,2,1.000,2,1,3,4,2,1,0,2,8,+7
200903090POR,LAL,Sasha Vujacic,vujacsa01,15:06,1,3,.333,0,2,.000,0,0,,2,1,3,3,1,0,0,3,2,-6
200903090POR,LAL,Trevor Ariza,arizatr01,11:20,1,4,.250,1,3,.333,0,0,,0,2,2,0,0,0,1,2,3,-13
200903090POR,LAL,Adam Morrison,morriad01,3:00,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,4,+10
200903090POR,LAL,Shannon Brown,brownsh01,2:58,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,1,0,5,+10
200903090POR,POR,LaMarcus Aldridge,aldrila01,40:25,7,15,.467,2,4,.500,0,0,,3,10,13,4,0,2,4,1,16,+23
200903090POR,POR,Brandon Roy,roybr01,37:52,8,18,.444,1,4,.250,10,11,.909,0,6,6,5,1,0,1,1,27,+30
200903090POR,POR,Joel Przybilla,przybjo01,35:04,6,10,.600,0,0,,0,3,.000,7,11,18,0,1,1,0,2,12,+26
200903090POR,POR,Steve Blake,blakest01,33:30,2,8,.250,2,5,.400,2,2,1.000,0,2,2,6,2,0,0,1,8,+16
200903090POR,POR,Nicolas Batum,batumni01,21:36,4,9,.444,0,2,.000,0,1,.000,4,1,5,1,1,0,0,2,8,-3
200903090POR,POR,Travis Outlaw,outlatr01,24:54,6,11,.545,3,5,.600,7,10,.700,0,0,0,2,0,0,0,4,22,+16
200903090POR,POR,Channing Frye,fryech01,15:04,3,4,.750,1,1,1.000,0,0,,0,0,0,0,1,0,1,2,7,-7
200903090POR,POR,Rudy Fernandez,fernaru01,13:19,4,4,1.000,2,2,1.000,1,1,1.000,0,1,1,0,0,0,0,2,11,+16
200903090POR,POR,Sergio Rodriguez,rodrise01,12:20,0,3,.000,0,1,.000,0,0,,1,0,1,6,0,0,3,1,0,-12
200903090POR,POR,Jerryd Bayless,bayleje01,2:58,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-10
200903090POR,POR,Shavlik Randolph,randosh01,2:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-10
200903100IND,UTA,Deron Williams,willide01,36:11,1,9,.111,0,2,.000,3,4,.750,0,5,5,12,5,2,2,1,5,+14
200903100IND,UTA,Mehmet Okur,okurme01,34:03,9,15,.600,1,2,.500,5,5,1.000,1,5,6,1,0,2,2,3,24,+16
200903100IND,UTA,Ronnie Brewer,brewero02,28:14,5,8,.625,0,0,,8,8,1.000,1,2,3,3,5,0,0,1,18,+7
200903100IND,UTA,Carlos Boozer,boozeca01,28:01,4,13,.308,0,0,,3,4,.750,2,5,7,0,1,0,3,4,11,+1
200903100IND,UTA,C.J. Miles,milescj01,18:58,5,9,.556,0,1,.000,0,0,,2,1,3,1,0,0,0,4,10,+1
200903100IND,UTA,Paul Millsap,millspa01,29:13,8,11,.727,0,0,,6,8,.750,3,6,9,0,0,0,0,2,22,+7
200903100IND,UTA,Kyle Korver,korveky01,29:02,4,6,.667,2,2,1.000,1,1,1.000,1,4,5,3,1,2,0,4,11,+11
200903100IND,UTA,Andrei Kirilenko,kirilan01,19:46,3,8,.375,1,1,1.000,2,2,1.000,2,1,3,1,1,1,1,2,9,+5
200903100IND,UTA,Brevin Knight,knighbr01,11:49,1,3,.333,0,0,,0,0,,0,0,0,1,3,0,1,0,2,-2
200903100IND,UTA,Matt Harpring,harprma01,4:43,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,0
200903100IND,IND,Troy Murphy,murphtr01,39:42,7,12,.583,7,9,.778,2,2,1.000,0,13,13,4,3,0,0,3,23,-11
200903100IND,IND,Jarrett Jack,jackja01,38:57,6,11,.545,1,4,.250,8,8,1.000,1,1,2,2,1,0,5,2,21,-9
200903100IND,IND,T.J. Ford,fordtj01,36:18,9,19,.474,1,3,.333,2,2,1.000,1,2,3,9,2,1,6,3,21,-8
200903100IND,IND,Marquis Daniels,daniema01,34:53,2,9,.222,0,1,.000,3,4,.750,5,6,11,0,1,0,4,3,7,-6
200903100IND,IND,Roy Hibbert,hibbero01,22:09,4,9,.444,0,0,,4,4,1.000,1,1,2,0,0,5,2,6,12,-1
200903100IND,IND,Brandon Rush,rushbr01,24:24,3,7,.429,1,3,.333,0,0,,0,4,4,0,0,1,3,1,7,-7
200903100IND,IND,Rasho Nesterovic,nestera01,23:37,2,2,1.000,0,0,,1,1,1.000,2,4,6,0,0,1,0,4,5,-13
200903100IND,IND,Travis Diener,dienetr01,11:42,1,5,.200,0,3,.000,0,0,,0,1,1,2,0,0,2,0,2,-4
200903100IND,IND,Maceo Baston,bastoma01,8:18,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,0,2,-1
200903100LAC,CLE,LeBron James,jamesle01,43:42,10,23,.435,0,6,.000,12,16,.750,4,9,13,11,2,2,4,2,32,+7
200903100LAC,CLE,Mo Williams,willima01,40:14,4,17,.235,2,8,.250,4,5,.800,1,3,4,1,1,0,4,3,14,+10
200903100LAC,CLE,Anderson Varejao,varejan01,35:45,4,7,.571,0,0,,0,0,,3,7,10,0,1,1,1,3,8,+5
200903100LAC,CLE,Zydrunas Ilgauskas,ilgauzy01,29:51,6,15,.400,0,1,.000,4,4,1.000,3,5,8,0,1,1,2,1,16,+4
200903100LAC,CLE,Delonte West,westde01,27:19,1,6,.167,0,2,.000,0,0,,0,1,1,2,1,0,0,0,2,-11
200903100LAC,CLE,Daniel Gibson,gibsoda01,24:27,2,6,.333,1,2,.500,0,0,,1,1,2,2,1,0,0,2,5,+14
200903100LAC,CLE,Joe Smith,smithjo02,16:38,3,3,1.000,0,0,,0,0,,0,2,2,0,0,1,0,3,6,+4
200903100LAC,CLE,Wally Szczerbiak,szczewa02,9:44,2,4,.500,0,1,.000,0,0,,0,1,1,0,0,0,1,0,4,-3
200903100LAC,CLE,Sasha Pavlovic,pavloal01,7:13,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,2,0,-7
200903100LAC,CLE,J.J. Hickson,hicksjj01,5:07,0,1,.000,0,0,,0,0,,1,2,3,0,0,1,0,2,0,-3
200903100LAC,LAC,Al Thornton,thornal01,40:29,8,15,.533,1,1,1.000,3,5,.600,3,6,9,0,1,1,0,2,20,+1
200903100LAC,LAC,Eric Gordon,gordoer01,39:21,4,10,.400,0,4,.000,6,6,1.000,0,5,5,3,2,1,3,2,14,-5
200903100LAC,LAC,Zach Randolph,randoza01,35:59,7,16,.438,1,4,.250,5,8,.625,2,10,12,6,2,1,4,3,20,-2
200903100LAC,LAC,Baron Davis,davisba01,34:07,5,12,.417,0,4,.000,2,2,1.000,0,3,3,6,1,0,3,1,12,-2
200903100LAC,LAC,Chris Kaman,kamanch01,29:35,3,11,.273,0,0,,0,0,,2,2,4,2,1,1,4,5,6,-8
200903100LAC,LAC,Marcus Camby,cambyma01,25:46,2,4,.500,0,0,,4,4,1.000,2,5,7,1,1,0,1,3,8,-2
200903100LAC,LAC,Fred Jones,jonesfr01,14:10,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-5
200903100LAC,LAC,Mike Taylor,taylomi01,13:55,0,4,.000,0,0,,0,0,,0,0,0,2,0,0,0,2,0,-4
200903100LAC,LAC,Steve Novak,novakst01,6:31,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,0,0,3,+9
200903100LAC,LAC,Mardy Collins,collima01,0:08,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-2
200903100MIL,NYK,Larry Hughes,hughela01,42:11,13,20,.650,5,8,.625,8,9,.889,1,5,6,2,4,0,4,2,39,+10
200903100MIL,NYK,Al Harrington,harrial01,36:50,4,14,.286,2,6,.333,8,9,.889,1,5,6,3,0,0,0,4,18,+14
200903100MIL,NYK,David Lee,leeda02,36:25,7,10,.700,0,0,,5,5,1.000,3,15,18,1,0,1,1,3,19,+10
200903100MIL,NYK,Wilson Chandler,chandwi01,33:29,2,6,.333,0,2,.000,0,1,.000,0,2,2,2,0,0,4,5,4,-4
200903100MIL,NYK,Chris Duhon,duhonch01,32:07,1,5,.200,1,3,.333,2,2,1.000,0,3,3,5,0,0,3,3,5,+17
200903100MIL,NYK,Nate Robinson,robinna01,31:33,10,17,.588,1,3,.333,11,12,.917,0,1,1,7,4,0,7,4,32,+1
200903100MIL,NYK,Danilo Gallinari,gallida01,19:54,0,5,.000,0,3,.000,2,2,1.000,1,1,2,0,1,0,0,4,2,-3
200903100MIL,NYK,Chris Wilcox,wilcoch01,7:31,0,1,.000,0,0,,1,2,.500,1,2,3,0,0,0,1,3,1,-5
200903100MIL,MIL,Richard Jefferson,jefferi01,34:21,3,16,.188,1,6,.167,9,12,.750,0,3,3,1,1,0,5,3,16,-11
200903100MIL,MIL,Ramon Sessions,sessira01,33:49,10,18,.556,0,2,.000,2,2,1.000,3,3,6,9,2,0,2,1,22,-11
200903100MIL,MIL,Charlie Villanueva,villach01,33:38,14,26,.538,2,6,.333,2,2,1.000,2,7,9,2,2,0,2,5,32,-6
200903100MIL,MIL,Luc Mbah a Moute,mbahalu01,24:08,0,1,.000,0,0,,2,2,1.000,3,1,4,2,1,1,1,4,2,-6
200903100MIL,MIL,Francisco Elson,elsonfr01,21:27,3,5,.600,0,0,,2,2,1.000,1,7,8,3,2,1,1,3,8,-12
200903100MIL,MIL,Charlie Bell,bellch01,40:55,4,8,.500,2,4,.500,2,4,.500,0,2,2,3,1,0,3,4,12,+2
200903100MIL,MIL,Luke Ridnour,ridnolu01,22:58,2,10,.200,0,3,.000,2,2,1.000,0,0,0,3,1,0,1,5,6,+3
200903100MIL,MIL,Keith Bogans,boganke01,20:24,2,6,.333,2,4,.500,3,4,.750,1,6,7,1,2,0,1,1,9,+2
200903100MIL,MIL,Joe Alexander,alexajo01,8:20,2,3,.667,0,0,,1,1,1.000,1,1,2,0,0,1,0,3,5,-1
200903100PHO,DAL,Dirk Nowitzki,nowitdi01,38:05,13,27,.481,0,0,,8,8,1.000,6,7,13,4,1,2,3,1,34,+5
200903100PHO,DAL,Jason Kidd,kiddja01,35:40,4,8,.500,4,8,.500,0,0,,1,7,8,3,4,0,1,1,12,+4
200903100PHO,DAL,Jose Barea,bareajo01,34:28,7,14,.500,0,4,.000,2,2,1.000,1,2,3,4,0,0,4,3,16,+14
200903100PHO,DAL,Antoine Wright,wrighan01,28:41,4,6,.667,2,3,.667,2,2,1.000,0,4,4,0,0,0,0,2,12,-3
200903100PHO,DAL,Erick Dampier,dampier01,17:51,2,3,.667,0,0,,0,0,,1,4,5,2,0,1,1,4,4,-8
200903100PHO,DAL,Jason Terry,terryja01,32:24,9,18,.500,3,10,.300,4,4,1.000,1,1,2,1,0,0,1,2,25,-8
200903100PHO,DAL,Brandon Bass,bassbr01,21:40,4,6,.667,0,0,,2,2,1.000,2,3,5,1,1,1,0,0,10,0
200903100PHO,DAL,Devean George,georgde01,14:57,1,2,.500,1,2,.500,0,0,,0,2,2,0,0,0,1,2,3,-2
200903100PHO,DAL,Ryan Hollins,holliry01,13:46,3,4,.750,0,0,,0,2,.000,1,3,4,0,1,0,2,2,6,+18
200903100PHO,DAL,James Singleton,singlja01,2:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,+5
200903100PHO,PHO,Steve Nash,nashst01,39:38,10,17,.588,1,3,.333,2,3,.667,0,0,0,13,0,0,4,5,23,-1
200903100PHO,PHO,Matt Barnes,barnema02,39:08,7,12,.583,1,5,.200,6,9,.667,0,7,7,4,0,1,1,6,21,-8
200903100PHO,PHO,Grant Hill,hillgr01,37:40,5,9,.556,1,2,.500,2,2,1.000,0,3,3,4,3,0,0,2,13,-7
200903100PHO,PHO,Shaquille O'Neal,onealsh01,33:11,9,10,.900,0,0,,3,7,.429,1,7,8,1,0,1,2,3,21,-13
200903100PHO,PHO,Jason Richardson,richaja01,29:04,7,15,.467,2,5,.400,0,0,,2,5,7,2,0,0,0,3,16,+8
200903100PHO,PHO,Leandro Barbosa,barbole01,31:44,8,16,.500,1,3,.333,1,1,1.000,1,1,2,3,2,0,0,2,18,-7
200903100PHO,PHO,Louis Amundson,amundlo01,23:13,2,7,.286,0,0,,1,2,.500,6,3,9,1,2,1,2,0,5,0
200903100PHO,PHO,Goran Dragic,dragigo01,4:29,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,+1
200903100PHO,PHO,Jared Dudley,dudleja01,1:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
200903100SAC,OKC,Thabo Sefolosha,sefolth01,41:43,6,11,.545,0,2,.000,5,5,1.000,1,6,7,2,5,0,1,3,17,+10
200903100SAC,OKC,Russell Westbrook,westbru01,38:46,10,20,.500,1,2,.500,1,1,1.000,2,3,5,4,0,0,7,2,22,-3
200903100SAC,OKC,Jeff Green,greenje02,36:14,6,13,.462,1,1,1.000,9,9,1.000,2,4,6,2,1,0,7,4,22,-7
200903100SAC,OKC,Nenad Krstic,krstine01,32:44,3,10,.300,0,0,,3,3,1.000,6,9,15,1,0,3,3,2,9,+2
200903100SAC,OKC,Kyle Weaver,weaveky01,23:38,3,4,.750,0,0,,1,1,1.000,0,1,1,2,3,0,0,3,7,+4
200903100SAC,OKC,Earl Watson,watsoea01,28:46,3,8,.375,0,2,.000,0,0,,0,1,1,3,1,0,3,1,6,+2
200903100SAC,OKC,Malik Rose,rosema01,20:25,4,8,.500,0,1,.000,3,4,.750,1,5,6,1,1,0,2,1,11,+2
200903100SAC,OKC,Damien Wilkins,wilkida02,11:13,2,7,.286,1,4,.250,0,0,,2,0,2,0,0,0,0,0,5,-2
200903100SAC,OKC,Robert Swift,swiftro01,6:31,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-3
200903100SAC,SAC,Andres Nocioni,nocioan01,43:34,7,17,.412,1,6,.167,1,1,1.000,0,7,7,2,2,0,2,5,16,-2
200903100SAC,SAC,Spencer Hawes,hawessp01,39:50,10,19,.526,0,3,.000,0,0,,6,4,10,5,0,0,6,5,20,+1
200903100SAC,SAC,Kevin Martin,martike02,31:45,4,11,.364,0,2,.000,4,5,.800,1,5,6,3,3,0,2,0,12,-12
200903100SAC,SAC,Jason Thompson,thompja02,28:22,3,8,.375,0,0,,1,1,1.000,3,3,6,1,1,1,5,3,7,-7
200903100SAC,SAC,Bobby Jackson,jacksbo01,26:44,3,9,.333,0,1,.000,0,0,,1,2,3,6,2,1,3,3,6,-8
200903100SAC,SAC,Francisco Garcia,garcifr01,30:03,6,7,.857,4,5,.800,2,2,1.000,0,3,3,3,1,2,2,2,18,+2
200903100SAC,SAC,Will Solomon,solomwi01,21:17,3,7,.429,0,2,.000,0,0,,0,1,1,3,0,0,0,0,6,+7
200903100SAC,SAC,Rashad McCants,mccanra01,18:25,4,5,.800,2,2,1.000,3,5,.600,0,0,0,0,1,0,2,4,13,+14
200903100SAS,CHA,Raja Bell,bellra01,40:01,5,11,.455,2,2,1.000,4,4,1.000,1,4,5,1,0,1,2,3,16,-7
200903100SAS,CHA,Gerald Wallace,wallage01,39:57,4,7,.571,2,3,.667,4,4,1.000,0,7,7,1,1,1,1,3,14,-14
200903100SAS,CHA,Raymond Felton,feltora01,38:56,5,17,.294,0,2,.000,5,5,1.000,0,4,4,7,1,2,4,3,15,-13
200903100SAS,CHA,Boris Diaw,diawbo01,35:08,4,8,.500,1,1,1.000,0,0,,0,1,1,8,1,0,1,2,9,+5
200903100SAS,CHA,Emeka Okafor,okafoem01,25:57,6,9,.667,0,0,,4,4,1.000,0,5,5,0,0,2,1,3,16,-5
200903100SAS,CHA,DeSagana Diop,diopde01,21:38,1,3,.333,0,0,,0,2,.000,2,5,7,0,0,1,3,3,2,-12
200903100SAS,CHA,Vladimir Radmanovic,radmavl01,18:48,4,8,.500,2,4,.500,0,0,,1,1,2,0,0,0,0,0,10,-10
200903100SAS,CHA,D.J. Augustin,augusdj01,14:28,1,4,.250,0,0,,2,2,1.000,0,0,0,3,0,0,0,0,4,-12
200903100SAS,CHA,Cartier Martin,martica01,3:51,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+1
200903100SAS,CHA,Sean May,mayse01,1:16,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
200903100SAS,SAS,Tony Parker,parketo01,36:06,9,20,.450,0,0,,3,5,.600,1,0,1,7,2,0,3,3,21,+6
200903100SAS,SAS,Tim Duncan,duncati01,34:10,7,18,.389,0,0,,4,5,.800,2,9,11,1,1,1,1,2,18,+10
200903100SAS,SAS,Roger Mason,masonro01,33:44,8,16,.500,5,8,.625,0,0,,0,1,1,5,0,1,0,1,21,+16
200903100SAS,SAS,Michael Finley,finlemi01,28:26,4,6,.667,2,4,.500,0,0,,0,2,2,2,0,0,1,1,10,-6
200903100SAS,SAS,Matt Bonner,bonnema01,14:55,1,1,1.000,1,1,1.000,0,0,,1,5,6,2,1,0,0,2,3,+9
200903100SAS,SAS,Kurt Thomas,thomaku01,30:18,3,5,.600,0,0,,0,0,,3,7,10,1,1,0,3,5,6,+5
200903100SAS,SAS,Ime Udoka,udokaim01,24:50,3,10,.300,1,2,.500,0,0,,1,4,5,1,1,0,0,2,7,+10
200903100SAS,SAS,Bruce Bowen,bowenbr01,19:28,2,2,1.000,1,1,1.000,0,0,,1,4,5,3,0,0,1,1,5,+5
200903100SAS,SAS,George Hill,hillge01,18:01,3,3,1.000,1,1,1.000,2,2,1.000,0,1,1,2,2,0,0,1,9,+15
200903100SAS,SAS,Fabricio Oberto,obertfa01,0:02,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0
200903110ATL,UTA,Deron Williams,willide01,41:13,9,17,.529,1,2,.500,1,2,.500,0,4,4,9,1,0,5,2,20,-1
200903110ATL,UTA,Ronnie Brewer,brewero02,36:07,5,12,.417,0,0,,4,4,1.000,2,1,3,0,2,0,0,2,14,-3
200903110ATL,UTA,Carlos Boozer,boozeca01,32:03,6,11,.545,0,0,,1,2,.500,3,5,8,2,0,0,4,5,13,+6
200903110ATL,UTA,Mehmet Okur,okurme01,29:32,6,12,.500,2,4,.500,0,0,,1,9,10,2,0,0,0,5,14,-11
200903110ATL,UTA,C.J. Miles,milescj01,22:58,2,8,.250,1,2,.500,0,0,,0,3,3,4,2,0,2,1,5,+11
200903110ATL,UTA,Paul Millsap,millspa01,29:53,6,10,.600,0,0,,4,6,.667,4,5,9,0,1,2,1,3,16,-7
200903110ATL,UTA,Andrei Kirilenko,kirilan01,19:41,2,6,.333,0,1,.000,0,0,,2,1,3,0,0,1,2,1,4,-11
200903110ATL,UTA,Kyle Korver,korveky01,17:52,1,6,.167,0,4,.000,1,1,1.000,0,0,0,3,0,0,0,1,3,-12
200903110ATL,UTA,Brevin Knight,knighbr01,6:47,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,1,1,4,-6
200903110ATL,UTA,Matt Harpring,harprma01,3:53,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,2,0,-1
200903110ATL,ATL,Joe Johnson,johnsjo02,44:13,10,20,.500,3,4,.750,8,8,1.000,1,2,3,9,1,0,3,4,31,+9
200903110ATL,ATL,Josh Smith,smithjo03,42:20,9,15,.600,0,0,,4,7,.571,2,10,12,3,1,3,1,3,22,+4
200903110ATL,ATL,Al Horford,horfoal01,38:12,5,10,.500,0,0,,3,8,.375,3,9,12,2,2,3,1,1,13,+6
200903110ATL,ATL,Mike Bibby,bibbymi01,26:37,1,6,.167,0,2,.000,0,0,,0,1,1,2,1,1,2,3,2,-4
200903110ATL,ATL,Maurice Evans,evansma01,17:55,1,2,.500,0,0,,0,0,,1,2,3,0,1,0,1,0,2,-2
200903110ATL,ATL,Ronald Murray,murraro01,25:04,7,12,.583,1,4,.250,1,2,.500,0,1,1,1,2,0,2,5,16,+6
200903110ATL,ATL,Mario West,westma02,15:52,1,1,1.000,0,0,,1,4,.250,2,2,4,3,1,1,0,0,3,+6
200903110ATL,ATL,Zaza Pachulia,pachuza01,15:28,2,3,.667,0,0,,2,2,1.000,1,3,4,0,1,0,3,3,6,+4
200903110ATL,ATL,Acie Law,lawac01,14:19,1,4,.250,1,3,.333,2,2,1.000,0,0,0,1,1,0,0,1,5,+6
200903110DEN,OKC,Thabo Sefolosha,sefolth01,38:18,3,10,.300,0,2,.000,8,8,1.000,4,5,9,1,2,2,2,2,14,-6
200903110DEN,OKC,Nenad Krstic,krstine01,32:26,3,9,.333,0,0,,2,2,1.000,3,3,6,0,1,1,1,2,8,-6
200903110DEN,OKC,Russell Westbrook,westbru01,29:26,5,13,.385,0,0,,3,4,.750,0,3,3,1,1,0,2,2,13,-22
200903110DEN,OKC,Jeff Green,greenje02,27:55,5,12,.417,1,4,.250,8,8,1.000,3,4,7,0,1,0,3,3,19,-19
200903110DEN,OKC,Kyle Weaver,weaveky01,24:54,3,9,.333,1,4,.250,0,0,,0,4,4,0,0,1,4,3,7,-3
200903110DEN,OKC,Earl Watson,watsoea01,33:30,7,14,.500,1,2,.500,3,4,.750,3,3,6,7,2,1,2,2,18,+3
200903110DEN,OKC,Malik Rose,rosema01,26:35,3,8,.375,0,0,,4,4,1.000,1,2,3,3,0,1,0,4,10,-4
200903110DEN,OKC,Robert Swift,swiftro01,15:34,4,5,.800,0,0,,2,2,1.000,3,1,4,0,0,1,0,1,10,-7
200903110DEN,OKC,Damien Wilkins,wilkida02,11:22,0,2,.000,0,1,.000,0,0,,1,0,1,1,1,0,2,3,0,-1
200903110DEN,DEN,Chauncey Billups,billuch01,41:26,5,13,.385,3,5,.600,4,5,.800,0,4,4,9,0,1,3,2,17,+11
200903110DEN,DEN,Nene Hilario,hilarne01,38:55,5,7,.714,0,0,,2,4,.500,1,5,6,1,1,1,3,2,12,+1
200903110DEN,DEN,Carmelo Anthony,anthoca01,34:33,9,19,.474,0,0,,4,4,1.000,2,3,5,3,3,2,2,3,22,+7
200903110DEN,DEN,Renaldo Balkman,balkmre01,30:25,6,13,.462,0,0,,2,2,1.000,8,6,14,3,2,1,1,2,14,+18
200903110DEN,DEN,J.R. Smith,smithjr01,27:52,3,9,.333,2,5,.400,3,4,.750,1,1,2,3,2,0,2,6,11,+1
200903110DEN,DEN,Anthony Carter,cartean01,26:42,2,5,.400,0,2,.000,2,2,1.000,1,3,4,12,1,1,1,1,6,+14
