Game ID,Team,Player,Player ID,Minutes Played,Field Goals,Field Goal Attempts,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Plus/Minus
201202100MIN,DAL,Jason Kidd,kiddja01,27:21,2,4,.500,2,3,.667,2,2,1.000,0,5,5,10,2,1,8,4,8,+23
201202100MIN,DAL,Vince Carter,cartevi01,25:57,4,10,.400,1,2,.500,3,3,1.000,0,3,3,1,5,0,2,3,12,+24
201202100MIN,DAL,Brendan Haywood,haywobr01,15:42,1,2,.500,0,0,,0,0,,1,4,5,0,1,1,0,3,2,+16
201202100MIN,DAL,Jason Terry,terryja01,32:36,7,21,.333,2,7,.286,0,0,,1,2,3,5,2,0,3,3,16,-10
201202100MIN,DAL,Delonte West,westde01,20:43,4,9,.444,0,1,.000,2,2,1.000,1,2,3,2,3,0,3,3,10,-18
201202100MIN,DAL,Brandan Wright,wrighbr03,17:46,2,6,.333,0,0,,1,2,.500,1,0,1,1,1,2,0,2,5,+8
201202100MIN,DAL,Ian Mahinmi,mahinia01,14:22,0,2,.000,0,0,,1,2,.500,1,2,3,0,1,0,0,1,1,-19
201202100MIN,DAL,Lamar Odom,odomla01,13:33,3,8,.375,0,1,.000,0,0,,0,2,2,1,0,1,0,4,6,-17
201202100MIN,DAL,Yi Jianlian,jianlyi01,2:51,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,+1
201202100MIN,DAL,Brian Cardinal,cardibr01,0:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
201202100MIN,MIN,Kevin Love,loveke01,40:34,9,18,.500,0,3,.000,14,14,1.000,4,8,12,3,0,0,5,2,32,-14
201202100MIN,MIN,Ricky Rubio,rubiori01,37:46,2,8,.250,1,4,.250,5,6,.833,0,4,4,8,3,0,4,2,10,-18
201202100MIN,MIN,Nikola Pekovic,pekovni01,27:36,6,14,.429,0,0,,0,0,,3,4,7,0,1,1,3,2,12,-23
201202100MIN,MIN,Luke Ridnour,ridnolu01,25:34,2,8,.250,0,3,.000,1,1,1.000,0,6,6,5,0,0,1,2,5,-8
201202100MIN,MIN,Wesley Johnson,johnswe01,13:20,0,3,.000,0,2,.000,1,2,.500,0,1,1,2,0,0,1,2,1,-18
201202100MIN,MIN,Michael Beasley,beaslmi01,28:53,8,11,.727,4,5,.800,0,0,,1,3,4,0,1,0,3,5,20,+16
201202100MIN,MIN,Derrick Williams,willide02,25:55,2,6,.333,0,1,.000,2,2,1.000,3,2,5,0,2,0,3,2,6,+6
201202100MIN,MIN,Jose Barea,bareajo01,22:29,1,8,.125,1,4,.250,3,4,.750,1,5,6,0,0,0,4,2,6,+4
201202100MIN,MIN,Martell Webster,webstma02,13:41,2,3,.667,0,1,.000,1,2,.500,1,0,1,1,0,0,3,2,5,+6
201202100MIN,MIN,Wayne Ellington,ellinwa01,2:06,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+7
201202100MIN,MIN,Anthony Tolliver,tollian01,2:06,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+7
201202100NOH,POR,Gerald Wallace,wallage01,41:19,6,9,.667,0,1,.000,2,4,.500,1,5,6,1,0,3,3,2,14,+18
201202100NOH,POR,LaMarcus Aldridge,aldrila01,37:49,7,12,.583,0,0,,0,0,,2,5,7,4,0,1,1,3,14,-3
201202100NOH,POR,Raymond Felton,feltora01,35:02,6,10,.600,1,2,.500,5,5,1.000,1,0,1,6,1,0,5,3,18,+7
201202100NOH,POR,Wesley Matthews,matthwe02,31:00,2,6,.333,0,2,.000,0,0,,1,2,3,2,2,1,3,3,4,-11
201202100NOH,POR,Marcus Camby,cambyma01,19:33,1,4,.250,0,0,,0,0,,2,5,7,0,1,1,1,2,2,-5
201202100NOH,POR,Jamal Crawford,crawfja01,29:51,10,16,.625,2,7,.286,9,10,.900,1,1,2,8,1,0,3,3,31,+14
201202100NOH,POR,Nicolas Batum,batumni01,26:42,2,6,.333,1,4,.250,4,4,1.000,0,5,5,2,5,2,0,1,9,+17
201202100NOH,POR,Kurt Thomas,thomaku01,14:08,1,2,.500,0,0,,0,0,,0,2,2,0,0,1,0,2,2,+6
201202100NOH,POR,Elliot Williams,williel01,4:36,0,3,.000,0,1,.000,0,2,.000,0,0,0,1,0,0,0,2,0,-3
201202100NOH,NOH,Trevor Ariza,arizatr01,46:23,9,18,.500,0,3,.000,5,6,.833,1,8,9,5,2,0,3,2,23,-6
201202100NOH,NOH,Emeka Okafor,okafoem01,38:31,5,13,.385,0,0,,3,5,.600,4,4,8,1,0,0,3,3,13,-2
201202100NOH,NOH,Greivis Vasquez,vasqugr01,36:36,2,10,.200,0,5,.000,2,2,1.000,0,3,3,7,5,0,2,2,6,-8
201202100NOH,NOH,Marco Belinelli,belinma01,32:34,5,11,.455,2,6,.333,0,0,,0,1,1,3,2,0,2,4,12,-3
201202100NOH,NOH,Gustavo Ayon,ayongu01,27:26,1,5,.200,0,0,,0,0,,3,4,7,1,0,0,4,5,2,+1
201202100NOH,NOH,Al-Farouq Aminu,aminual01,25:08,5,8,.625,1,1,1.000,1,1,1.000,4,1,5,0,1,0,2,6,12,+1
201202100NOH,NOH,Xavier Henry,henryxa01,13:50,1,3,.333,0,1,.000,2,4,.500,0,0,0,0,0,1,0,1,4,-7
201202100NOH,NOH,Donald Sloan,sloando01,11:24,3,5,.600,0,0,,1,2,.500,0,0,0,2,0,0,0,2,7,0
201202100NOH,NOH,Lance Thomas,thomala01,8:09,2,2,1.000,0,0,,3,5,.600,2,2,4,1,0,0,1,2,7,-16
201202100NYK,LAL,Kobe Bryant,bryanko01,41:33,11,29,.379,1,5,.200,11,13,.846,3,7,10,1,1,0,3,0,34,-4
201202100NYK,LAL,Andrew Bynum,bynuman01,34:52,1,8,.125,0,0,,1,2,.500,3,10,13,2,0,3,2,5,3,-8
201202100NYK,LAL,Pau Gasol,gasolpa01,31:56,6,10,.600,0,0,,4,4,1.000,3,7,10,1,1,2,3,5,16,-4
201202100NYK,LAL,Derek Fisher,fishede01,23:09,2,7,.286,0,1,.000,2,2,1.000,0,0,0,2,0,0,0,1,6,-7
201202100NYK,LAL,Metta World Peace,artesro01,11:41,0,2,.000,0,2,.000,0,0,,0,2,2,0,0,0,3,3,0,-9
201202100NYK,LAL,Steve Blake,blakest01,29:28,2,11,.182,1,8,.125,1,2,.500,0,2,2,3,3,0,1,2,6,-2
201202100NYK,LAL,Troy Murphy,murphtr01,25:42,1,3,.333,1,3,.333,0,0,,1,2,3,2,0,0,1,2,3,-3
201202100NYK,LAL,Matt Barnes,barnema02,24:03,5,6,.833,1,2,.500,0,0,,2,4,6,2,1,0,3,6,11,+5
201202100NYK,LAL,Jason Kapono,kaponja01,7:18,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,2,3,0
201202100NYK,LAL,Andrew Goudelock,goudean01,6:49,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,1,1,3,-4
201202100NYK,LAL,Josh McRoberts,mcrobjo01,3:30,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,+1
201202100NYK,NYK,Tyson Chandler,chandty01,39:53,4,5,.800,0,0,,1,4,.250,3,8,11,0,0,1,3,3,9,+7
201202100NYK,NYK,Jeremy Lin,linje01,38:34,13,23,.565,2,4,.500,10,13,.769,1,3,4,7,2,0,6,1,38,+8
201202100NYK,NYK,Landry Fields,fieldla01,32:52,1,7,.143,0,2,.000,4,8,.500,0,4,4,1,1,0,0,3,6,+3
201202100NYK,NYK,Jared Jeffries,jeffrja01,32:44,4,7,.571,0,1,.000,3,5,.600,3,6,9,3,2,0,1,2,11,+4
201202100NYK,NYK,Bill Walker,walkebi01,30:36,3,11,.273,1,4,.250,0,0,,0,3,3,2,1,0,2,3,7,+16
201202100NYK,NYK,Steve Novak,novakst01,28:02,3,9,.333,2,8,.250,1,1,1.000,0,5,5,0,1,0,1,0,9,+2
201202100NYK,NYK,Iman Shumpert,shumpim01,26:26,5,13,.385,0,0,,2,3,.667,1,1,2,3,2,0,1,5,12,-1
201202100NYK,NYK,Mike Bibby,bibbymi01,10:53,0,2,.000,0,2,.000,0,0,,0,3,3,0,0,0,0,0,0,-4
201202100ORL,ATL,Josh Smith,smithjo03,47:07,9,22,.409,1,2,.500,4,6,.667,1,18,19,5,0,3,4,0,23,+8
201202100ORL,ATL,Zaza Pachulia,pachuza01,42:47,3,6,.500,0,0,,3,4,.750,1,9,10,2,1,0,0,4,9,0
201202100ORL,ATL,Joe Johnson,johnsjo02,40:12,6,16,.375,1,3,.333,1,1,1.000,0,0,0,5,0,0,1,2,14,+4
201202100ORL,ATL,Jeff Teague,teaguje01,38:40,6,11,.545,1,2,.500,0,0,,0,0,0,2,3,0,1,5,13,+11
201202100ORL,ATL,Marvin Williams,willima02,35:22,4,8,.500,3,6,.500,2,4,.500,3,3,6,3,0,1,0,0,13,+6
201202100ORL,ATL,Tracy McGrady,mcgratr01,16:19,4,7,.571,0,0,,1,2,.500,0,1,1,2,0,0,2,0,9,-2
201202100ORL,ATL,Kirk Hinrich,hinriki01,14:09,1,4,.250,0,1,.000,0,0,,0,1,1,3,2,0,1,1,2,-7
201202100ORL,ATL,Willie Green,greenwi01,12:09,1,4,.250,0,2,.000,0,0,,0,0,0,0,0,0,0,2,2,-9
201202100ORL,ATL,Ivan Johnson,johnsiv01,6:26,1,1,1.000,0,0,,0,1,.000,0,2,2,0,0,0,0,3,2,-4
201202100ORL,ATL,Jannero Pargo,pargoja01,5:28,1,2,.500,0,1,.000,0,0,,1,0,1,1,0,0,1,0,2,+1
201202100ORL,ATL,Vladimir Radmanovic,radmavl01,4:35,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0
201202100ORL,ATL,Erick Dampier,dampier01,1:46,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,+2
201202100ORL,ORL,Dwight Howard,howardw01,44:45,8,15,.533,0,1,.000,2,4,.500,2,16,18,0,0,1,5,3,18,0
201202100ORL,ORL,Ryan Anderson,anderry01,40:30,8,13,.615,2,4,.500,3,3,1.000,6,3,9,1,1,0,1,3,21,-2
201202100ORL,ORL,Jason Richardson,richaja01,38:25,5,10,.500,3,6,.500,1,3,.333,0,5,5,0,1,2,0,3,14,-6
201202100ORL,ORL,Jameer Nelson,nelsoja01,37:26,7,20,.350,1,6,.167,0,0,,0,3,3,5,0,0,2,3,15,+6
201202100ORL,ORL,Hedo Turkoglu,turkohe01,34:55,4,9,.444,2,6,.333,0,0,,1,7,8,2,1,0,6,2,10,+4
201202100ORL,ORL,Glen Davis,davisgl01,20:39,2,8,.250,0,0,,2,4,.500,1,2,3,3,0,0,0,2,6,-1
201202100ORL,ORL,J.J. Redick,redicjj01,17:18,1,6,.167,1,1,1.000,0,0,,0,1,1,1,0,0,0,2,3,0
201202100ORL,ORL,Chris Duhon,duhonch01,15:34,0,1,.000,0,0,,0,0,,0,2,2,2,0,0,2,1,0,-8
201202100ORL,ORL,Quentin Richardson,richaqu01,15:28,0,1,.000,0,0,,0,0,,0,3,3,0,2,0,0,2,0,-3
201202100PHI,LAC,Blake Griffin,griffbl01,39:53,8,19,.421,0,0,,0,2,.000,4,7,11,4,1,0,1,2,16,-2
201202100PHI,LAC,Chris Paul,paulch01,39:12,10,20,.500,0,4,.000,4,4,1.000,1,3,4,4,1,0,1,0,24,+5
201202100PHI,LAC,Caron Butler,butleca01,28:25,2,8,.250,0,3,.000,2,2,1.000,0,3,3,1,2,0,2,4,6,-4
201202100PHI,LAC,Randy Foye,foyera01,27:15,4,14,.286,0,5,.000,2,2,1.000,0,1,1,4,0,0,0,3,10,+1
201202100PHI,LAC,DeAndre Jordan,jordade01,20:59,2,4,.500,0,0,,1,2,.500,3,2,5,1,0,0,0,4,5,-1
201202100PHI,LAC,Mo Williams,willima01,33:27,6,15,.400,2,7,.286,0,1,.000,0,3,3,0,0,0,1,1,14,0
201202100PHI,LAC,Kenyon Martin,martike01,23:28,1,2,.500,0,0,,1,2,.500,2,5,7,0,0,1,1,4,3,+1
201202100PHI,LAC,Reggie Evans,evansre01,19:07,0,1,.000,0,0,,0,0,,5,5,10,0,1,0,0,4,0,+7
201202100PHI,LAC,Ryan Gomes,gomesry01,8:14,0,2,.000,0,0,,0,0,,0,2,2,0,1,0,1,1,0,-2
201202100PHI,PHI,Andre Iguodala,iguodan01,39:24,5,13,.385,2,4,.500,0,0,,2,6,8,7,1,0,1,1,12,-4
201202100PHI,PHI,Jrue Holiday,holidjr01,37:56,2,8,.250,0,2,.000,4,6,.667,0,4,4,8,0,0,5,1,8,+9
201202100PHI,PHI,Elton Brand,brandel01,32:17,5,10,.500,0,0,,2,4,.500,4,6,10,0,0,0,0,4,12,+4
201202100PHI,PHI,Jodie Meeks,meeksjo01,29:50,4,9,.444,1,5,.200,1,1,1.000,0,1,1,1,0,0,0,2,10,-6
201202100PHI,PHI,Nikola Vucevic,vucevni01,11:30,1,2,.500,0,0,,0,0,,2,2,4,0,0,2,1,2,2,-3
201202100PHI,PHI,Lavoy Allen,allenla01,26:21,2,5,.400,0,0,,1,2,.500,1,7,8,0,0,0,1,3,5,+8
201202100PHI,PHI,Thaddeus Young,youngth01,25:46,4,9,.444,0,0,,2,2,1.000,0,3,3,0,1,0,0,0,10,-13
201202100PHI,PHI,Louis Williams,willilo02,25:17,3,11,.273,0,3,.000,5,8,.625,0,0,0,2,2,0,1,0,11,+2
201202100PHI,PHI,Evan Turner,turneev01,11:39,3,4,.750,1,1,1.000,0,0,,0,2,2,1,0,0,1,2,7,-2
201202100TOR,BOS,Rajon Rondo,rondora01,40:50,2,10,.200,0,1,.000,1,1,1.000,2,3,5,7,0,0,5,1,5,-16
201202100TOR,BOS,Paul Pierce,piercpa01,35:08,4,11,.364,0,3,.000,4,5,.800,0,1,1,5,1,0,3,1,12,-20
201202100TOR,BOS,Ray Allen,allenra02,31:53,3,8,.375,0,1,.000,0,0,,0,2,2,3,0,0,2,3,6,-17
201202100TOR,BOS,Brandon Bass,bassbr01,29:46,4,8,.500,0,0,,2,2,1.000,2,5,7,0,0,2,1,1,10,-14
201202100TOR,BOS,Kevin Garnett,garneke01,28:44,6,9,.667,0,0,,5,6,.833,0,8,8,2,1,0,0,2,17,+8
201202100TOR,BOS,Mickael Pietrus,pietrmi01,27:01,4,6,.667,3,5,.600,0,0,,0,4,4,0,1,0,1,2,11,+4
201202100TOR,BOS,Chris Wilcox,wilcoch01,22:03,2,4,.500,0,0,,0,2,.000,1,4,5,0,1,0,1,2,4,-16
201202100TOR,BOS,Marquis Daniels,daniema01,9:17,2,4,.500,0,0,,0,0,,0,0,0,1,0,1,1,1,4,+10
201202100TOR,BOS,JaJuan Johnson,johnsja02,7:51,1,3,.333,0,0,,0,0,,1,0,1,0,0,0,0,0,2,-6
201202100TOR,BOS,Avery Bradley,bradlav01,7:27,1,2,.500,0,0,,1,2,.500,1,0,1,0,1,0,2,0,3,+7
201202100TOR,TOR,Jose Calderon,caldejo01,37:37,7,12,.583,1,3,.333,2,3,.667,2,2,4,14,1,0,0,0,17,+24
201202100TOR,TOR,DeMar DeRozan,derozde01,37:32,7,13,.538,0,2,.000,7,7,1.000,0,0,0,4,1,0,2,4,21,+25
201202100TOR,TOR,Amir Johnson,johnsam01,36:57,4,4,1.000,0,0,,4,6,.667,4,8,12,1,1,2,1,3,12,+14
201202100TOR,TOR,James Johnson,johnsja01,29:16,7,18,.389,0,3,.000,0,0,,2,5,7,3,3,2,0,2,14,+13
201202100TOR,TOR,Aaron Gray,grayaa01,18:19,1,3,.333,0,0,,0,1,.000,4,7,11,0,0,0,1,1,2,+21
201202100TOR,TOR,Leandro Barbosa,barbole01,26:56,2,6,.333,1,3,.333,2,3,.667,0,1,1,1,2,0,2,3,7,-9
201202100TOR,TOR,Ed Davis,davised01,18:39,2,4,.500,0,0,,0,0,,0,6,6,0,0,0,1,1,4,-7
201202100TOR,TOR,Linas Kleiza,kleizli01,16:37,3,8,.375,3,6,.500,0,0,,0,0,0,2,0,0,1,3,9,+1
201202100TOR,TOR,Anthony Carter,cartean01,10:40,0,5,.000,0,1,.000,0,0,,1,0,1,1,0,0,2,0,0,-15
201202100TOR,TOR,Rasual Butler,butlera01,7:27,0,2,.000,0,1,.000,0,0,,0,0,0,0,1,0,1,1,0,-7
201202100UTA,OKC,Kevin Durant,duranke01,37:52,6,10,.600,1,1,1.000,6,6,1.000,0,5,5,2,1,0,2,2,19,+14
201202100UTA,OKC,Russell Westbrook,westbru01,33:44,10,20,.500,1,4,.250,7,8,.875,1,5,6,3,5,0,4,1,28,+17
201202100UTA,OKC,Serge Ibaka,ibakase01,33:21,7,10,.700,0,0,,2,4,.500,5,6,11,2,0,2,2,1,16,+18
201202100UTA,OKC,Kendrick Perkins,perkike01,31:16,3,5,.600,0,0,,4,4,1.000,3,7,10,2,0,1,1,5,10,+14
201202100UTA,OKC,Daequan Cook,cookda02,23:24,1,9,.111,1,9,.111,0,0,,0,1,1,0,1,0,0,2,3,+1
201202100UTA,OKC,James Harden,hardeja01,34:44,2,8,.250,1,2,.500,6,8,.750,0,5,5,2,2,0,3,4,11,+13
201202100UTA,OKC,Nick Collison,collini01,17:26,2,2,1.000,0,0,,0,0,,0,4,4,0,1,0,1,3,4,-5
201202100UTA,OKC,Reggie Jackson,jacksre01,14:16,1,6,.167,0,4,.000,2,2,1.000,0,1,1,1,0,1,1,1,4,-3
201202100UTA,OKC,Nazr Mohammed,mohamna01,13:57,3,4,.750,0,0,,0,0,,1,2,3,0,0,0,1,1,6,+1
201202100UTA,UTA,Al Jefferson,jeffeal01,34:13,9,18,.500,0,0,,2,3,.667,1,7,8,4,0,1,2,2,20,-9
201202100UTA,UTA,Paul Millsap,millspa01,34:13,4,15,.267,0,0,,2,2,1.000,2,7,9,4,2,0,2,3,10,-9
201202100UTA,UTA,Gordon Hayward,haywago01,32:36,6,10,.600,0,1,.000,1,2,.500,2,0,2,4,2,2,0,3,13,-6
201202100UTA,UTA,Raja Bell,bellra01,29:40,4,5,.800,3,4,.750,2,2,1.000,0,2,2,1,0,0,0,1,13,-7
201202100UTA,UTA,Devin Harris,harride01,28:01,5,7,.714,0,1,.000,1,2,.500,0,0,0,7,1,0,4,6,11,-6
201202100UTA,UTA,Earl Watson,watsoea01,19:36,0,1,.000,0,0,,0,0,,0,1,1,6,1,0,2,1,0,-8
201202100UTA,UTA,C.J. Miles,milescj01,18:43,4,9,.444,0,1,.000,0,0,,0,1,1,1,0,0,1,2,8,-7
201202100UTA,UTA,Josh Howard,howarjo01,15:24,1,5,.200,0,2,.000,0,0,,0,4,4,0,1,0,1,2,2,-8
201202100UTA,UTA,Derrick Favors,favorde01,13:47,3,6,.500,0,0,,0,2,.000,0,0,0,0,1,0,1,1,6,-5
201202100UTA,UTA,Enes Kanter,kanteen01,13:47,2,4,.500,0,0,,0,0,,1,4,5,0,0,0,2,0,4,-5
201202100WAS,MIA,Chris Bosh,boshch01,33:58,10,18,.556,0,0,,4,5,.800,3,8,11,3,1,1,1,0,24,+10
201202100WAS,MIA,LeBron James,jamesle01,33:17,6,14,.429,0,2,.000,6,7,.857,0,2,2,9,0,2,1,1,18,+14
201202100WAS,MIA,Dwyane Wade,wadedw01,31:16,11,18,.611,0,0,,4,4,1.000,0,3,3,5,1,0,4,3,26,+4
201202100WAS,MIA,Mario Chalmers,chalmma01,24:41,0,3,.000,0,3,.000,0,0,,0,3,3,1,1,0,2,1,0,+3
201202100WAS,MIA,Joel Anthony,anthojo01,16:31,0,0,,0,0,,2,2,1.000,1,2,3,0,1,2,0,2,2,-3
201202100WAS,MIA,Shane Battier,battish01,23:09,6,9,.667,3,6,.500,0,0,,1,4,5,1,1,1,0,1,15,+23
201202100WAS,MIA,Udonis Haslem,hasleud01,22:48,2,6,.333,0,0,,1,1,1.000,1,11,12,2,0,1,2,3,5,+12
201202100WAS,MIA,Norris Cole,coleno01,21:15,2,7,.286,0,0,,4,4,1.000,0,0,0,1,1,0,2,4,8,+14
201202100WAS,MIA,Mike Miller,millemi01,17:39,2,4,.500,2,3,.667,0,0,,1,1,2,0,2,0,1,2,6,+9
201202100WAS,MIA,Dexter Pittman,pittmde01,11:27,1,1,1.000,0,0,,0,0,,1,3,4,0,1,0,1,4,2,+5
201202100WAS,MIA,James Jones,jonesja02,2:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-3
201202100WAS,MIA,Juwan Howard,howarju01,2:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-3
201202100WAS,WAS,Trevor Booker,booketr01,39:18,6,13,.462,0,1,.000,1,2,.500,4,11,15,1,4,0,2,3,13,-14
201202100WAS,WAS,Nick Young,youngni01,38:51,7,19,.368,3,10,.300,5,5,1.000,1,1,2,1,1,0,4,1,22,-5
201202100WAS,WAS,John Wall,walljo01,38:32,6,13,.462,0,0,,3,4,.750,0,1,1,10,0,0,7,4,15,-10
201202100WAS,WAS,JaVale McGee,mcgeeja01,35:19,10,18,.556,0,0,,4,7,.571,4,9,13,1,0,1,1,2,24,-16
201202100WAS,WAS,Chris Singleton,singlch01,17:25,0,3,.000,0,2,.000,0,0,,1,2,3,0,1,0,0,3,0,+2
201202100WAS,WAS,Jordan Crawford,crawfjo02,27:47,2,12,.167,0,4,.000,2,6,.333,1,2,3,6,0,0,2,3,6,-18
201202100WAS,WAS,Jan Vesely,veselja01,17:11,1,4,.250,0,0,,1,2,.500,3,0,3,0,0,0,0,3,3,-8
201202100WAS,WAS,Maurice Evans,evansma01,13:42,2,7,.286,1,4,.250,0,0,,0,0,0,1,0,0,0,1,5,-12
201202100WAS,WAS,Shelvin Mack,macksh01,9:28,0,0,,0,0,,1,2,.500,1,2,3,1,0,0,0,0,1,-7
201202100WAS,WAS,Kevin Seraphin,serapke01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
201202100WAS,WAS,Roger Mason,masonro01,0:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
201202110CHA,LAC,Blake Griffin,griffbl01,30:50,7,14,.500,0,0,,7,8,.875,2,8,10,3,0,1,2,0,21,+30
201202110CHA,LAC,Chris Paul,paulch01,29:38,6,11,.545,0,1,.000,6,6,1.000,2,3,5,14,2,0,1,2,18,+28
201202110CHA,LAC,Randy Foye,foyera01,27:46,5,7,.714,2,4,.500,0,0,,0,2,2,2,0,0,1,1,12,+25
201202110CHA,LAC,Caron Butler,butleca01,26:08,5,8,.625,4,7,.571,2,2,1.000,0,6,6,0,1,1,1,2,16,+24
201202110CHA,LAC,DeAndre Jordan,jordade01,24:05,5,6,.833,0,0,,1,2,.500,5,7,12,1,0,2,1,2,11,+24
201202110CHA,LAC,Mo Williams,willima01,23:08,4,10,.400,0,1,.000,1,1,1.000,1,1,2,3,0,0,1,3,9,+3
201202110CHA,LAC,Ryan Gomes,gomesry01,21:57,1,5,.200,0,2,.000,0,0,,1,3,4,1,1,0,0,3,2,+2
201202110CHA,LAC,Kenyon Martin,martike01,15:37,2,5,.400,0,1,.000,3,4,.750,0,3,3,0,0,0,1,2,7,+4
201202110CHA,LAC,Reggie Evans,evansre01,12:58,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,2,0,-2
201202110CHA,LAC,Eric Bledsoe,bledser01,11:49,1,2,.500,0,0,,0,0,,0,0,0,2,0,0,0,5,2,-6
201202110CHA,LAC,Trey Thompkins,thomptr02,6:15,3,4,.750,1,1,1.000,1,1,1.000,0,1,1,0,0,0,0,2,8,-3
201202110CHA,LAC,Brian Cook,cookbr01,6:15,2,4,.500,1,3,.333,0,0,,0,1,1,2,0,0,0,4,5,-3
201202110CHA,LAC,Travis Leslie,leslitr01,3:34,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-1
201202110CHA,CHA,Kemba Walker,walkeke02,33:30,4,13,.308,0,2,.000,11,12,.917,0,1,1,4,1,0,0,1,19,-25
201202110CHA,CHA,Reggie Williams,willire02,28:17,1,12,.083,0,4,.000,0,0,,0,1,1,2,1,0,0,0,2,-17
201202110CHA,CHA,Corey Maggette,maggeco01,25:22,3,8,.375,0,2,.000,6,7,.857,0,6,6,2,0,0,3,1,12,-19
201202110CHA,CHA,Boris Diaw,diawbo01,24:00,3,10,.300,1,6,.167,0,0,,0,1,1,2,0,2,0,2,7,-22
201202110CHA,CHA,Bismack Biyombo,biyombi01,19:18,1,2,.500,0,0,,1,2,.500,2,4,6,0,0,1,0,4,3,-22
201202110CHA,CHA,Derrick Brown,brownde04,22:38,1,3,.333,0,0,,8,10,.800,1,2,3,0,0,0,0,1,10,-6
201202110CHA,CHA,Byron Mullens,mulleby01,20:03,4,7,.571,0,0,,2,4,.500,2,2,4,2,0,1,0,3,10,0
201202110CHA,CHA,Cory Higgins,higgico01,19:08,2,8,.250,0,0,,4,6,.667,1,1,2,2,0,0,1,2,8,-3
201202110CHA,CHA,Tyrus Thomas,thomaty01,18:03,5,6,.833,0,0,,1,2,.500,1,4,5,2,0,0,0,3,11,0
201202110CHA,CHA,Matt Carroll,carroma01,15:05,1,3,.333,0,0,,0,0,,0,0,0,1,0,2,0,0,2,-5
201202110CHA,CHA,DeSagana Diop,diopde01,8:39,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,3,0,-3
201202110CHA,CHA,D.J. White,whitedj01,5:57,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,0,2,-3
201202110CLE,PHI,Jrue Holiday,holidjr01,34:36,6,13,.462,1,3,.333,7,8,.875,2,2,4,5,1,1,0,3,20,+21
201202110CLE,PHI,Jodie Meeks,meeksjo01,32:32,4,8,.500,2,5,.400,0,0,,0,5,5,0,0,0,1,1,10,+2
201202110CLE,PHI,Elton Brand,brandel01,25:38,3,10,.300,0,0,,5,7,.714,1,3,4,0,0,1,1,2,11,+8
201202110CLE,PHI,Andre Iguodala,iguodan01,25:28,2,5,.400,1,1,1.000,3,4,.750,0,6,6,5,0,1,2,3,8,+7
201202110CLE,PHI,Lavoy Allen,allenla01,13:04,0,3,.000,0,0,,0,0,,1,4,5,1,0,0,0,1,0,-6
201202110CLE,PHI,Thaddeus Young,youngth01,31:30,7,11,.636,0,0,,2,2,1.000,2,4,6,2,1,1,1,2,16,+14
201202110CLE,PHI,Louis Williams,willilo02,30:55,6,14,.429,2,3,.667,5,7,.714,0,1,1,5,1,0,0,0,19,+7
201202110CLE,PHI,Nikola Vucevic,vucevni01,23:46,5,8,.625,0,0,,0,0,,0,4,4,1,1,0,0,2,10,+14
201202110CLE,PHI,Evan Turner,turneev01,22:32,2,7,.286,0,2,.000,1,2,.500,1,4,5,2,0,1,1,2,5,+8
201202110CLE,CLE,Daniel Gibson,gibsoda01,34:35,3,11,.273,1,5,.200,0,0,,0,5,5,3,0,0,2,2,7,-18
201202110CLE,CLE,Ramon Sessions,sessira01,32:24,8,15,.533,1,2,.500,2,2,1.000,0,2,2,8,1,0,3,1,19,-8
201202110CLE,CLE,Antawn Jamison,jamisan01,31:27,8,16,.500,0,1,.000,4,7,.571,3,5,8,1,0,0,1,1,20,-7
201202110CLE,CLE,Omri Casspi,casspom01,29:58,2,9,.222,1,4,.250,1,2,.500,3,4,7,1,2,0,2,2,6,-1
201202110CLE,CLE,Semih Erden,erdense01,13:49,0,2,.000,0,0,,0,0,,1,2,3,0,0,0,1,4,0,-3
201202110CLE,CLE,Alonzo Gee,geeal01,23:39,4,8,.500,0,1,.000,9,10,.900,1,5,6,1,0,0,1,1,17,-13
